inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
5343,43.900000,-0.964723,-0.610539,-0.774315,0.082274,0.980630,0.202396,0.239522,1.053011,1.270861,-0.592050,1.269738,2.615221,1.445929,0.408749,1.631697,-1.156237
5344,43.920000,-0.706654,-0.381627,-0.427236,1.777710,0.523682,-0.017724,1.220397,0.747576,0.544329,-3.427099,1.446082,3.418166,1.656374,0.164440,2.532860,-1.191007
5345,43.940000,-0.464318,0.063294,-0.077825,2.862537,0.191289,-0.153995,1.675987,0.586527,0.245054,-5.103864,1.507413,3.565660,2.159349,-0.174291,3.186682,-1.333844
5346,43.960000,-0.309448,0.423792,0.265865,3.386538,0.079291,-0.227687,1.275978,0.557223,-0.148080,-4.778591,1.381256,3.130405,2.895406,-0.642186,3.332100,-0.930260
5347,43.980000,-0.291178,0.615285,0.352573,2.850941,0.104351,-0.064372,1.013702,0.926284,0.054762,-3.485730,1.290278,2.863828,3.003229,-0.977406,3.097518,0.184346
5348,44.000000,-0.510925,0.662472,0.256349,1.397240,0.373018,0.299956,0.381725,0.784205,0.416276,-1.080898,1.197626,2.396080,2.653527,-0.919122,2.525238,1.102628
5349,44.020000,-0.671178,0.788901,-0.158799,-0.475598,0.767128,0.765692,0.405104,1.021795,1.601418,0.695588,1.064538,2.143008,1.924756,-0.430012,1.273234,1.277187
5350,44.040000,-0.707555,0.622827,-0.461175,-1.391850,1.059557,1.434490,-0.037149,0.487590,1.700057,1.939391,0.779117,1.221510,0.986246,-0.060234,0.593919,0.737221
5351,44.060000,-0.835996,0.554003,-0.543722,-2.115075,0.925813,1.584876,-0.213836,0.408011,2.129425,2.593391,0.714586,0.466913,0.140477,0.265850,0.504938,0.453368
5352,44.080000,-0.878895,0.616244,-0.466241,-2.537787,0.670290,1.613933,-0.453070,0.245550,2.178270,3.012450,0.557347,-0.156426,-0.166962,0.452884,0.732554,0.176921
5353,44.100000,-0.831798,0.556571,-0.400753,-2.376640,0.441503,1.572557,-0.395686,0.163707,1.883719,2.861641,0.432624,-0.392058,-0.238874,0.393447,0.793731,-0.058064
5354,44.120000,-1.379010,0.225748,-0.458333,0.890524,0.690947,-0.587610,-0.601890,0.727785,0.637062,1.249395,0.040026,-0.968116,2.133028,1.662577,1.171640,1.137818
5355,44.140000,-1.012010,0.558718,-0.682536,0.868887,0.071737,-0.904416,-0.703488,0.746737,0.759392,0.879131,0.516767,-0.465966,2.208112,1.814370,0.938082,1.777416
5356,44.160000,-0.621559,0.770362,-0.532207,0.984724,0.187425,-0.856140,-0.799513,0.747950,0.582322,0.363319,0.712191,-0.068549,2.300891,1.829239,0.535850,1.953928
5357,44.180000,-0.313553,0.806068,-0.398190,0.889187,0.407533,-0.763106,-0.679941,0.849445,0.514156,0.061562,0.946419,0.314048,2.245826,1.778208,0.637486,2.075561
5358,44.200000,-0.165394,0.979126,-0.303482,0.768742,0.470584,-0.616940,-0.546498,0.882190,0.522819,-0.068440,1.004708,0.424525,2.361697,1.704680,0.666675,2.092001
5359,44.220000,-0.107977,1.150874,-0.308378,0.719601,0.634369,-0.392604,-0.371473,0.872434,0.588846,-0.210920,1.161281,0.724808,2.459911,1.677402,0.736449,2.278132
5360,44.240000,-0.184477,1.266022,-0.430156,0.706006,0.700351,-0.131539,-0.158113,0.878215,0.542300,-0.262456,1.381745,0.837124,2.452516,1.735075,0.771315,2.602952
5361,44.260000,-0.261412,1.330145,-0.536753,0.671358,0.738288,-0.051934,-0.013421,0.893124,0.352390,-0.186399,1.437080,0.850404,2.352376,1.744183,0.791986,2.848508
5362,44.280000,-0.363344,1.359630,-0.724267,0.695413,0.732523,0.091298,0.173333,0.880622,0.250113,-0.127002,1.441128,0.851229,2.195028,1.664860,0.795083,2.790058
5363,44.300000,-0.417794,1.346789,-0.876315,0.669780,0.716501,0.073083,0.296742,0.838369,0.021391,-0.033093,1.400838,0.710242,1.809997,1.568836,0.489193,2.578157
5364,44.320000,-0.451658,1.355357,-1.001898,0.665781,0.629911,0.146749,0.477968,0.799328,-0.220794,-0.021224,1.210416,0.183590,1.413910,1.425016,0.167392,2.245410
5365,44.340000,-0.474215,1.325642,-1.104251,0.692984,0.648633,0.309482,0.488059,0.757251,-0.602158,0.197108,1.200868,0.094638,1.153471,1.423224,0.020629,2.124682
5366,44.360000,-0.555775,1.373492,-1.143393,0.715515,0.605909,0.287050,0.616012,0.785161,-0.795445,0.263491,1.164611,-0.180199,1.130770,1.399338,0.080760,2.062959
5367,44.380000,-0.558855,1.356223,-1.197194,0.626253,0.584503,0.103183,0.650055,0.804047,-1.119860,0.405947,1.244387,-0.301368,1.155923,1.437656,0.262160,2.150316
5368,44.400000,-0.663142,1.407666,-1.254409,0.629187,0.580705,0.031993,0.832377,0.843177,-1.139418,0.394590,1.307574,-0.355289,1.262061,1.527527,0.458276,2.257063
5369,44.420000,-0.702042,1.431183,-1.283801,0.554219,0.569565,-0.259811,0.989894,0.921405,-1.246629,0.366995,1.354466,-0.507192,1.419694,1.610620,0.659863,2.227066
5370,44.440000,-0.703027,1.503985,-1.301807,0.526997,0.577684,-0.250300,1.178762,0.950308,-1.217425,0.275668,1.446687,-0.443038,1.459025,1.671228,0.837713,2.225247
5371,44.460000,-0.654218,1.542569,-1.315668,0.494465,0.589297,-0.261304,1.340754,0.972908,-1.136520,0.158484,1.499420,-0.464332,1.300050,1.662423,0.737918,2.132892
5372,44.480000,-0.508019,1.537713,-1.313125,0.407386,0.580430,-0.228712,1.372177,1.023187,-1.257123,0.149980,1.448857,-0.732751,1.203845,1.610672,0.756878,2.021282
5373,44.500000,-0.450552,1.575790,-1.295567,0.463512,0.609445,-0.147993,1.364444,1.018235,-1.273385,0.122753,1.502557,-0.722368,1.042576,1.649781,0.682441,2.112583
5374,44.520000,-0.382142,1.575199,-1.352499,0.468208,0.574286,-0.091080,1.460322,1.042117,-1.316466,0.149043,1.459705,-0.823622,0.988144,1.596429,0.655257,2.106792
5375,44.540000,-0.370467,1.620610,-1.354724,0.478335,0.567938,-0.081004,1.568303,1.049464,-1.328921,0.117056,1.437825,-0.951057,0.978466,1.590738,0.592268,2.093620
5376,44.560000,-0.331955,1.674852,-1.419402,0.471890,0.569629,0.033695,1.644663,1.076285,-1.358109,0.061540,1.404210,-1.106441,0.929647,1.657248,0.532630,2.129492
5377,44.580000,-0.387412,1.710904,-1.476172,0.504035,0.567902,0.108988,1.766437,1.104451,-1.361427,0.099017,1.503337,-0.943859,1.053400,1.742666,0.613821,2.200776
5378,44.600000,-0.475033,1.764838,-1.554656,0.516508,0.579497,0.117445,1.911835,1.143155,-1.347212,0.113375,1.598746,-0.865358,1.164687,1.791499,0.727214,2.273667
5379,44.620000,-0.578718,1.806750,-1.678396,0.549419,0.594596,0.164090,2.006846,1.174751,-1.362811,0.141282,1.664032,-0.835797,1.251567,1.905938,0.799297,2.407093
5380,44.640000,-0.683387,1.826590,-1.794837,0.565585,0.576531,0.198733,2.204376,1.191304,-1.319699,0.068936,1.617347,-0.977009,1.246000,1.928100,0.730338,2.350061
5381,44.660000,-0.782377,1.848642,-1.868913,0.588051,0.588544,0.282359,2.341920,1.210136,-1.320441,0.052187,1.651711,-0.988752,1.267649,1.988347,0.713168,2.357212
5382,44.680000,-0.916018,1.875995,-1.980346,0.641190,0.619411,0.414079,2.434660,1.238043,-1.343931,0.132922,1.838895,-0.751499,1.357836,2.052460,0.782423,2.510010
5383,44.700000,-1.066674,1.882230,-2.081929,0.703693,0.617179,0.467390,2.484317,1.224303,-1.339444,0.160714,1.924796,-0.608972,1.301350,2.100608,0.689641,2.656431
5384,44.720000,-1.114056,1.895406,-2.108297,0.686956,0.643559,0.549612,2.635693,1.255332,-1.320449,0.170191,1.994043,-0.524674,1.351284,2.103099,0.712403,2.725427
5385,44.740000,-1.204927,1.894731,-2.183618,0.691863,0.640723,0.532133,2.749242,1.287642,-1.365249,0.163225,2.006987,-0.565976,1.481522,2.157402,0.832767,2.817967
5386,44.760000,-1.301713,1.934027,-2.217720,0.698634,0.676750,0.467401,2.889393,1.365139,-1.286186,0.050761,1.995739,-0.612374,1.710048,2.354637,1.155313,2.997294
5387,44.780000,-1.478697,1.874117,-2.389957,0.818396,0.696249,0.351451,2.731435,1.385142,-1.311945,0.120928,2.139121,-0.616190,1.854355,2.670331,1.239005,3.280524
5388,44.800000,-1.580839,1.969314,-2.257676,0.750656,0.815877,0.120364,3.023973,1.546710,-0.891084,-0.121224,2.266432,-0.287312,2.322399,2.992458,1.804177,3.637883
5389,44.820000,-1.499607,1.985565,-2.250376,0.621081,0.853822,-0.139995,2.987533,1.731920,-0.666076,-0.277215,2.519995,0.203481,2.828878,3.182852,2.487492,3.856123
5390,44.840000,-1.266402,1.883580,-2.199653,0.475523,0.895989,-0.409052,2.852002,1.882685,-0.323700,-0.478022,2.633344,0.531773,3.028952,3.185092,2.926331,3.941362
5391,44.860000,-1.140064,1.882222,-2.114072,0.416336,0.970506,-0.525078,2.758232,2.019333,0.091792,-0.613428,2.720731,0.735245,3.113474,3.149841,3.064696,4.070184
5392,44.880000,-0.882190,1.836294,-2.070888,0.284032,0.977526,-0.565905,2.702136,2.035452,0.107349,-0.686812,2.534764,0.348543,2.992377,2.962842,2.902581,3.971043
5393,44.900000,-0.803067,1.878922,-2.024968,0.286058,1.015133,-0.513165,2.616310,2.098434,0.223957,-0.709368,2.715595,0.784354,3.128766,3.034031,3.008204,4.106046
5394,44.920000,-0.927520,1.959316,-1.963858,0.409806,1.108389,-0.647402,2.525445,2.019218,0.382726,-0.724414,2.836488,0.840768,3.197715,3.201135,2.869844,4.365945
5395,44.940000,-0.933642,1.969660,-1.942773,0.376066,1.128413,-0.651905,2.493154,2.023198,0.463455,-0.712155,2.817389,0.918626,3.325142,3.286315,2.854607,4.516350
5396,44.960000,-0.917335,1.909549,-1.962207,0.420991,1.072071,-0.665138,2.283196,1.915304,0.066735,-0.665712,2.703617,0.785690,3.342308,3.279078,2.848823,4.322431
5397,44.980000,-0.756768,1.861360,-1.907463,0.313727,1.088878,-0.560149,2.228379,1.820625,-0.147558,-0.648480,2.504905,0.598444,3.184963,3.258875,2.783990,4.089807
5398,45.000000,-0.681683,1.893538,-1.822285,0.279928,1.103742,-0.418964,2.107301,1.649647,-0.456297,-0.662686,2.378256,0.433101,2.955914,3.300135,2.603453,3.871524
5399,45.020000,-0.554648,1.781016,-1.863331,0.206132,1.045447,-0.240343,1.980405,1.445878,-0.883561,-0.595290,2.113531,-0.083597,2.618338,3.264037,2.276954,3.625771
5400,45.040000,-0.499031,1.695214,-1.887880,0.214832,0.991046,-0.055527,1.737604,1.238169,-1.273387,-0.479046,1.969228,-0.403586,2.287644,3.246290,1.933823,3.468135
5401,45.060000,-0.462657,1.641013,-1.880525,0.083751,0.863088,0.076534,1.676425,1.191719,-1.512524,-0.388473,1.808905,-0.647537,2.163721,3.153674,1.936622,3.354950
5402,45.080000,-0.497035,1.577012,-1.873615,-0.015483,0.774635,0.124107,1.595261,1.160759,-1.655577,-0.301845,1.724578,-0.784621,2.164167,3.107782,2.001634,3.357820
5403,45.100000,-0.509256,1.531461,-1.869442,-0.075079,0.714279,0.098953,1.542997,1.150061,-1.710468,-0.250137,1.663506,-0.904762,2.167782,3.068102,2.024796,3.374873
5404,45.120000,-0.550942,1.485639,-1.881993,-0.124334,0.638779,-0.008142,1.350198,1.153258,-1.836559,-0.147079,1.587949,-1.073771,2.168940,3.076451,2.012835,3.395177
5405,45.140000,-0.587965,1.446758,-1.893972,-0.168639,0.558486,-0.168206,1.162651,1.164359,-1.945745,-0.017142,1.435708,-1.457593,2.171099,3.048828,1.980018,3.318721
5406,45.160000,-0.565246,1.483953,-1.841176,-0.199960,0.578644,-0.142770,1.104459,1.191072,-1.891219,0.020464,1.466670,-1.446855,2.239110,3.023728,1.977359,3.339538
5407,45.180000,-0.511796,1.501876,-1.774261,-0.233645,0.591479,-0.182541,1.053841,1.222112,-1.869858,0.092489,1.538417,-1.369478,2.377974,2.976475,2.052398,3.388597
5408,45.200000,-0.490793,1.515806,-1.716851,-0.252688,0.633006,-0.267511,0.975503,1.245668,-1.915138,0.103365,1.540540,-1.346986,2.517835,2.921039,2.181450,3.419918
5409,45.220000,-0.430550,1.569411,-1.776269,-0.260631,0.624695,-0.304853,0.871522,1.308097,-2.000067,0.207420,1.472225,-1.506536,2.598337,2.811270,2.264932,3.383156
5410,45.240000,-0.466244,1.608278,-1.752147,-0.225436,0.684732,-0.367621,0.868233,1.323831,-1.937872,0.184682,1.506380,-1.505609,2.572089,2.755023,2.222365,3.373138
5411,45.260000,-0.433272,1.656886,-1.782748,-0.192452,0.791731,-0.329020,0.882707,1.335323,-1.881884,0.161417,1.618342,-1.392062,2.507677,2.770537,2.183193,3.529107
5412,45.280000,-0.534706,1.681706,-1.878337,-0.160479,0.823428,-0.463731,0.884833,1.376464,-1.908196,0.228191,1.652768,-1.442848,2.538104,2.730784,2.164646,3.543079
5413,45.300000,-0.649809,1.721704,-1.948638,-0.096842,0.906081,-0.537893,0.899243,1.416300,-1.899056,0.298071,1.696539,-1.463634,2.595750,2.687706,2.197237,3.596259
5414,45.320000,-0.794866,1.775130,-2.041647,-0.031629,0.976589,-0.663610,0.870138,1.458386,-1.945526,0.360129,1.691940,-1.584312,2.642994,2.690665,2.225796,3.589293
5415,45.340000,-0.955410,1.786337,-2.151736,0.117604,1.085182,-0.752706,0.792556,1.502339,-2.013249,0.462923,1.740645,-1.547007,2.690493,2.699549,2.263146,3.616137
5416,45.360000,-0.977291,1.885724,-2.077749,0.110084,1.171502,-0.778642,0.936651,1.583447,-1.923298,0.408167,1.888976,-1.317091,2.824499,2.692928,2.393039,3.693254
5417,45.380000,-1.147854,1.907366,-2.218764,0.255144,1.264934,-0.867563,0.790269,1.608909,-2.050305,0.489151,1.904585,-1.317625,2.811128,2.717352,2.435372,3.718748
5418,45.400000,-1.185357,1.914136,-2.224674,0.271712,1.387423,-0.927078,0.858738,1.648661,-1.927311,0.488139,1.992064,-1.300223,2.706676,2.644977,2.372504,3.812649
5419,45.420000,-1.194608,1.899711,-2.264837,0.262704,1.412523,-1.133562,0.806683,1.669672,-2.029312,0.521260,1.976994,-1.392262,2.640115,2.523811,2.326875,3.699534
5420,45.440000,-1.144765,1.879753,-2.301871,0.226625,1.457832,-1.232303,0.713746,1.675409,-2.066408,0.630513,1.974858,-1.563468,2.475922,2.371802,2.261832,3.652427
5421,45.460000,-1.225067,1.840537,-2.404529,0.374422,1.589611,-1.341741,0.429411,1.685306,-2.166031,0.815447,2.030670,-1.568848,2.265454,2.370842,2.174220,3.790429
5422,45.480000,-1.257392,1.859473,-2.487023,0.376247,1.600063,-1.473491,0.268763,1.725786,-2.311147,1.012244,1.923811,-1.849600,2.187551,2.313553,2.277497,3.786135
5423,45.500000,-1.329040,1.854779,-2.472782,0.369705,1.688202,-1.610911,0.160538,1.743719,-2.361348,1.091802,1.874298,-2.024001,2.043553,2.296584,2.296766,3.690829
5424,45.520000,-1.373899,1.863165,-2.546405,0.448764,1.814112,-1.655850,0.182522,1.809170,-2.275170,1.114032,2.070128,-1.663250,1.968632,2.386573,2.353715,3.799008
5425,45.540000,-1.391573,1.852074,-2.605461,0.450387,1.867664,-1.878318,0.114591,1.863333,-2.331700,1.188829,2.134474,-1.637880,1.985320,2.378690,2.454131,3.783974
5426,45.560000,-1.313919,1.790096,-2.678189,0.483306,1.933827,-1.888872,-0.017728,1.891710,-2.475644,1.290986,2.097596,-1.757874,1.938246,2.323418,2.523944,3.718622
5427,45.580000,-1.299364,1.814703,-2.719394,0.546563,2.025546,-1.939775,-0.095506,1.916828,-2.428209,1.299199,2.087691,-1.764657,1.855267,2.333071,2.492913,3.716289
5428,45.600000,-1.255825,1.814531,-2.760217,0.508727,2.050989,-2.049987,-0.080275,1.935527,-2.341157,1.353911,2.206886,-1.666688,1.783107,2.364101,2.400367,3.792279
5429,45.620000,-1.200666,1.848511,-2.728019,0.412058,2.039033,-2.089964,0.054123,1.973456,-2.310316,1.280797,2.142548,-1.763526,1.815461,2.304130,2.432943,3.637393
5430,45.640000,-1.219393,1.868294,-2.758369,0.420256,2.094563,-2.091587,0.133885,2.013576,-2.196747,1.266310,2.218096,-1.538207,1.810372,2.354420,2.449518,3.643446
5431,45.660000,-1.152700,1.913457,-2.773318,0.405335,2.093710,-2.225883,0.170062,2.038335,-2.209964,1.201102,2.102543,-1.748064,1.881060,2.314542,2.570752,3.472800
5432,45.680000,-1.188535,1.900752,-2.863814,0.495984,2.149614,-2.274328,0.085577,2.050936,-2.223959,1.242886,2.079432,-1.737656,1.877005,2.316637,2.613534,3.413532
5433,45.700000,-1.246065,1.972160,-2.876978,0.571011,2.193412,-2.312615,0.166013,2.115880,-2.095521,1.156754,2.117257,-1.641334,1.968768,2.400267,2.706210,3.418211
5434,45.720000,-1.362610,1.992733,-2.954812,0.701471,2.251963,-2.385973,0.164326,2.163876,-2.035997,1.151101,2.160683,-1.469259,2.043599,2.472357,2.773258,3.445869
5435,45.740000,-1.477602,2.023106,-3.019906,0.898060,2.334203,-2.420795,0.088586,2.196444,-2.007966,1.127249,2.120180,-1.466641,2.116996,2.547539,2.916408,3.508970
5436,45.760000,-1.569045,2.047032,-3.029299,1.048092,2.388743,-2.441727,0.013386,2.222087,-1.882777,1.109302,2.150526,-1.351796,2.145801,2.603246,2.959731,3.650242
5437,45.780000,-1.628697,2.063103,-3.057590,1.189057,2.410365,-2.509566,-0.103613,2.220326,-1.835958,1.140548,2.160654,-1.329407,2.173463,2.606451,2.971715,3.772611
5438,45.800000,-1.683488,2.103472,-3.039083,1.244876,2.403277,-2.491345,0.031235,2.291134,-1.633209,1.003272,2.169955,-1.165647,2.256647,2.592802,3.049851,3.800310
5439,45.820000,-1.697946,2.150559,-2.996754,1.268286,2.391045,-2.484765,0.158501,2.336462,-1.482316,0.888830,2.200876,-0.975334,2.380591,2.595842,3.111730,3.767128
5440,45.840000,-1.702680,2.147033,-3.014639,1.279938,2.349777,-2.528438,0.154880,2.314894,-1.472459,0.940061,2.102873,-1.108403,2.415865,2.598577,3.089487,3.744866
5441,45.860000,-1.671026,2.149779,-2.982207,1.260523,2.330553,-2.538382,0.146732,2.262723,-1.467084,0.985605,2.041506,-1.243086,2.340038,2.573373,3.011987,3.727798
5442,45.880000,-1.578882,2.130622,-2.960486,1.263579,2.309484,-2.530035,-0.018023,2.162470,-1.643365,1.099138,1.972358,-1.363307,2.207000,2.488194,2.998187,3.683306
5443,45.900000,-1.520861,2.157343,-2.926533,1.216618,2.265453,-2.481130,0.104658,2.197684,-1.536370,0.974164,1.967657,-1.214267,2.172575,2.434103,2.984985,3.604501
5444,45.920000,-1.483496,2.161738,-2.963357,1.184898,2.217841,-2.465385,0.171392,2.186428,-1.552999,0.964190,1.943646,-1.211922,2.204322,2.454367,2.956763,3.536980
5445,45.940000,-1.417798,2.141695,-2.949224,1.129675,2.187053,-2.465287,0.217464,2.159752,-1.571718,0.963535,1.915254,-1.225350,2.176065,2.448659,2.927581,3.481167
5446,45.960000,-1.345564,2.128085,-2.977686,1.109405,2.144025,-2.474994,0.158552,2.105089,-1.701428,0.997872,1.847939,-1.304946,2.169075,2.422654,2.904376,3.395888
5447,45.980000,-1.268437,2.086633,-2.999083,1.104197,2.119899,-2.496880,0.000887,2.036734,-1.822862,1.100599,1.804841,-1.442039,2.075747,2.405042,2.816642,3.413033
5448,46.000000,-1.287339,2.098756,-3.072601,1.211213,2.135132,-2.404068,-0.007833,2.070836,-1.890948,1.034773,1.788676,-1.318815,2.120298,2.447143,2.877047,3.395011
5449,46.020000,-1.326004,2.093387,-3.108819,1.246395,2.119107,-2.369371,0.057681,2.074226,-1.876033,0.999061,1.792489,-1.228510,2.127350,2.539970,2.836150,3.441863
5450,46.040000,-1.305453,2.066340,-3.135320,1.207546,2.090036,-2.343085,0.082655,2.031386,-1.888705,1.096617,1.743580,-1.403930,2.037685,2.645468,2.707263,3.537320
5451,46.060000,-1.267408,2.038351,-3.157624,1.185499,2.053653,-2.333258,0.045130,1.992716,-1.980775,1.172607,1.679190,-1.552582,1.981506,2.660013,2.659861,3.531420
5452,46.080000,-1.161337,2.049843,-3.086700,1.162702,2.027350,-2.373753,0.041097,1.972744,-1.956992,1.154940,1.690011,-1.527814,1.936366,2.599119,2.610250,3.483520
5453,46.100000,-1.079809,2.089278,-3.050346,1.077042,1.966341,-2.323771,0.249004,2.006510,-1.883916,1.040451,1.687308,-1.434484,1.994490,2.556251,2.608410,3.358408
5454,46.120000,-0.931901,2.120802,-2.971382,0.964144,1.937713,-2.246056,0.457091,2.013760,-1.768942,0.928656,1.734472,-1.378518,2.070547,2.576059,2.617252,3.361653
5455,46.140000,-0.905704,2.155560,-3.002457,1.038797,1.972381,-2.208210,0.451675,2.012277,-1.842625,0.869015,1.712759,-1.268141,2.138425,2.626785,2.686726,3.343083
5456,46.160000,-0.886092,2.137887,-3.048648,1.023927,1.982279,-2.129762,0.329509,1.933493,-1.961110,0.980368,1.665723,-1.411847,2.067922,2.774422,2.546614,3.498779
5457,46.180000,-0.838997,2.112418,-3.095885,1.045793,2.047167,-2.062195,0.177434,1.816330,-2.008627,1.103045,1.722461,-1.491834,1.875728,3.026454,2.211416,3.829451
5458,46.200000,-0.813669,2.169563,-3.019782,0.974143,2.044656,-1.965094,0.502799,1.832582,-1.804287,0.940376,1.838471,-1.285927,1.813529,3.168606,1.987274,3.995461
5459,46.220000,-0.832897,2.209988,-2.970825,0.960992,2.021079,-1.977121,0.751517,1.841502,-1.783390,0.849701,1.893605,-1.091353,1.937728,3.193004,2.054727,3.976197
5460,46.240000,-0.765720,2.216442,-2.925183,0.881873,1.971150,-1.936084,0.887410,1.836477,-1.850675,0.808252,1.824579,-1.112104,2.048090,3.137326,2.219609,3.843878
5461,46.260000,-0.725530,2.288126,-2.815228,0.948333,1.984854,-2.053015,0.888986,1.848602,-1.802414,0.799535,1.838775,-1.059922,2.196425,3.082124,2.400274,3.775959
5462,46.280000,-0.692226,2.361970,-2.779558,0.930092,1.960319,-1.986455,1.220820,1.915739,-1.601316,0.539671,1.888829,-0.894563,2.397058,3.134027,2.543959,3.799055
5463,46.300000,-0.741380,2.367333,-2.830188,0.906759,1.932660,-1.908722,1.340194,1.911441,-1.557893,0.488946,1.846286,-0.919363,2.480215,3.225192,2.529554,3.799474
5464,46.320000,-0.784162,2.380960,-2.859215,1.078003,1.972048,-1.843222,1.294217,1.906634,-1.614381,0.335138,1.857355,-0.741422,2.523417,3.295860,2.647346,3.818363
5465,46.340000,-0.689541,2.393264,-2.786885,1.062208,1.960807,-1.910047,1.265096,1.852163,-1.493420,0.332524,1.881424,-0.838782,2.496347,3.285573,2.569268,3.952609
5466,46.360000,-0.623694,2.435691,-2.721844,0.966020,1.928670,-1.775242,1.473975,1.867905,-1.333482,0.149193,1.934724,-0.697631,2.506021,3.329980,2.423126,4.079635
5467,46.380000,-0.604957,2.461661,-2.635592,0.908960,1.916336,-1.696422,1.646851,1.878294,-1.196775,-0.043803,1.980287,-0.534302,2.572033,3.382260,2.422074,4.196698
5468,46.400000,-0.482163,2.464738,-2.522900,0.776853,1.865158,-1.658256,1.640149,1.844172,-1.264225,-0.069166,1.893488,-0.627191,2.629130,3.332703,2.476972,4.178674
5469,46.420000,-0.490211,2.482887,-2.468102,0.819159,1.835117,-1.722038,1.560492,1.798330,-1.299510,-0.157352,1.904787,-0.526024,2.655786,3.257046,2.558092,4.117707
5470,46.440000,-0.445517,2.457729,-2.425901,0.768033,1.748696,-1.771582,1.316962,1.731200,-1.492104,0.013618,1.771752,-0.800174,2.639853,3.122370,2.640517,3.975277
5471,46.460000,-0.375888,2.440896,-2.361305,0.596353,1.675878,-1.666118,1.419692,1.702097,-1.368464,-0.109095,1.749169,-0.780057,2.516062,3.057376,2.525167,3.917994
5472,46.480000,-0.400324,2.446002,-2.349846,0.558004,1.646877,-1.617440,1.489527,1.697073,-1.269459,-0.204711,1.776200,-0.667725,2.535354,3.076708,2.515186,3.880510
5473,46.500000,-0.400778,2.410179,-2.358194,0.629029,1.636098,-1.549833,1.368580,1.658202,-1.379895,-0.270289,1.770065,-0.598927,2.542202,3.119403,2.652876,3.936657
5474,46.520000,-0.322560,2.363449,-2.274146,0.514027,1.592958,-1.589445,1.380498,1.593332,-1.257814,-0.276027,1.781634,-0.657962,2.527220,3.139625,2.588662,4.042971
5475,46.540000,-0.284326,2.302137,-2.250007,0.407585,1.517555,-1.545447,1.136331,1.521318,-1.419934,-0.109286,1.667704,-0.843607,2.445964,3.110861,2.542569,3.977072
5476,46.560000,-0.278064,2.289597,-2.211476,0.434649,1.526595,-1.542083,1.096539,1.504380,-1.330664,-0.124580,1.715280,-0.792154,2.487444,3.122926,2.586533,4.061659
5477,46.580000,-0.251231,2.317538,-2.113878,0.334036,1.488920,-1.433247,1.295740,1.522303,-1.164642,-0.261737,1.771863,-0.653868,2.636009,3.194043,2.609944,4.161412
5478,46.600000,-0.244018,2.196098,-2.139152,0.225838,1.396135,-1.389084,1.000274,1.426549,-1.433839,0.010471,1.599688,-0.943157,2.583740,3.174849,2.663917,4.045098
5479,46.620000,-0.248512,2.250365,-2.043213,0.247165,1.482210,-1.298772,1.185776,1.444669,-1.166242,-0.264109,1.707287,-0.608777,2.645796,3.268072,2.697257,4.169374
5480,46.640000,-0.320028,2.269000,-2.040133,0.271586,1.446487,-1.270138,1.259384,1.452605,-1.163034,-0.421803,1.763205,-0.428066,2.774888,3.354436,2.775150,4.164644
5481,46.660000,-0.357453,2.183328,-2.064065,0.134387,1.333207,-1.249730,1.171693,1.404529,-1.317188,-0.332930,1.587196,-0.644669,2.758096,3.293992,2.809091,3.991809
5482,46.680000,-0.283132,2.192691,-1.974896,0.213960,1.429942,-1.132158,1.204004,1.380863,-1.225115,-0.595614,1.706393,-0.361661,2.783272,3.327349,2.838416,4.037801
5483,46.700000,-0.217831,2.180761,-1.828207,-0.001009,1.338248,-1.131670,1.318859,1.392107,-1.056120,-0.652456,1.710964,-0.426041,2.896859,3.351655,2.797044,4.074893
5484,46.720000,-0.224024,2.101408,-1.823380,-0.089915,1.292352,-1.083431,1.228006,1.330509,-1.126612,-0.578535,1.619644,-0.539282,2.911409,3.311643,2.802420,4.016638
5485,46.740000,-0.173225,2.100383,-1.728358,-0.088110,1.349295,-0.987723,1.229222,1.337882,-0.963583,-0.721735,1.695404,-0.406745,3.010697,3.408216,2.871702,4.196449
5486,46.760000,-0.162355,2.054401,-1.656991,-0.247418,1.215091,-1.048568,1.250918,1.303278,-0.940943,-0.680099,1.638195,-0.539759,3.058151,3.392450,2.842183,4.119757
5487,46.780000,-0.370024,2.100102,-2.035488,0.079783,1.481331,-1.031152,1.478663,1.300637,-0.470176,-1.189732,1.910975,0.096001,3.170771,3.718254,2.685661,4.334460
5488,46.800000,-0.467068,2.088692,-2.032593,0.132018,1.494402,-1.068502,1.606955,1.358545,-0.328880,-1.282945,2.029929,0.203107,3.294450,3.868773,2.650717,4.441478
5489,46.820000,-0.351224,2.082516,-1.754811,-0.101061,1.436299,-1.018969,1.612100,1.313423,-0.504425,-1.215458,1.979674,0.106379,3.394617,3.810190,2.755504,4.405518
5490,46.840000,-0.282382,2.101863,-1.569771,-0.135054,1.434578,-0.950976,1.574905,1.282835,-0.656756,-1.255515,1.922469,0.093352,3.447038,3.700135,2.917377,4.271328
5491,46.860000,-0.185880,2.099117,-1.391731,-0.238896,1.337846,-0.857096,1.633356,1.351946,-0.757934,-1.318773,1.905460,0.161797,3.645626,3.593778,3.227630,4.142106
