inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
150,13.420000,-0.168290,1.858274,-1.023455,-0.136042,1.230155,-1.466050,0.627252,1.289935,-1.398221,-0.340516,1.745261,-0.499110,1.966658,1.244069,1.460620,1.914698
151,13.440000,-0.220022,1.909697,-1.094310,-0.107045,1.297900,-1.582277,0.764843,1.387483,-1.074838,-0.524010,1.878220,-0.350050,2.104716,1.338280,1.574310,2.104890
152,13.460000,-0.292540,1.913591,-1.184407,-0.132775,1.262753,-1.658750,0.770975,1.458118,-1.023631,-0.554139,1.829185,-0.505833,2.125374,1.303739,1.570766,2.003500
153,13.480000,-0.264741,1.847516,-1.270181,-0.108879,1.323869,-1.694101,0.799253,1.462379,-0.922252,-0.617459,1.941826,-0.481673,2.017741,1.241612,1.418171,2.057106
154,13.500000,-0.232651,1.944654,-1.117153,-0.143290,1.319134,-1.696691,0.888201,1.514537,-0.734586,-0.808650,1.958150,-0.279108,1.957818,1.111687,1.270207,1.933696
155,13.520000,-0.164832,1.927355,-0.955629,-0.261095,1.283306,-1.671431,0.900812,1.485000,-0.738561,-0.840010,1.908963,-0.319151,1.904703,0.933860,1.112846,1.728173
156,13.540000,-0.082518,1.877867,-0.869883,-0.316429,1.248366,-1.604498,0.841071,1.403720,-0.844626,-0.779455,1.820560,-0.440496,1.760926,0.765266,0.900374,1.554699
157,13.560000,-0.068651,1.904398,-0.766924,-0.294931,1.261147,-1.512398,0.701354,1.305547,-1.094293,-0.761177,1.733395,-0.504690,1.649918,0.681997,0.824785,1.422826
158,13.580000,0.009367,1.844532,-0.717627,-0.354162,1.238588,-1.439453,0.629374,1.217324,-1.299181,-0.657296,1.711932,-0.619169,1.542553,0.669258,0.732858,1.399121
159,13.600000,-0.001172,1.768721,-0.814710,-0.318670,1.271087,-1.478911,0.462018,1.113567,-1.518498,-0.536161,1.680775,-0.770712,1.318451,0.643634,0.598232,1.418323
160,13.620000,-0.019552,1.752029,-0.764072,-0.393298,1.226024,-1.420381,0.446387,1.081868,-1.642467,-0.467135,1.622918,-0.845137,1.221138,0.607934,0.660090,1.369396
161,13.640000,-0.027208,1.735513,-0.756816,-0.418036,1.200830,-1.383386,0.443957,1.086767,-1.761832,-0.413024,1.654858,-0.845210,1.249557,0.646425,0.766769,1.357042
162,13.660000,-0.113362,1.662459,-0.981813,-0.368672,1.192854,-1.515498,0.282431,1.075957,-1.868620,-0.239959,1.550588,-1.180561,1.121547,0.617450,0.818212,1.339334
163,13.680000,-0.107356,1.692531,-0.924188,-0.372796,1.229711,-1.472195,0.370765,1.127388,-1.790210,-0.338637,1.596791,-0.957106,1.172029,0.637812,0.906616,1.363965
164,13.700000,-0.169721,1.733084,-0.984757,-0.287150,1.275805,-1.520733,0.351365,1.130733,-1.759711,-0.387300,1.597994,-0.833387,1.143337,0.642622,0.881164,1.310046
165,13.720000,-0.180551,1.729148,-0.963404,-0.312143,1.225551,-1.593903,0.405495,1.156851,-1.693658,-0.385592,1.578312,-0.899298,1.214662,0.574702,0.919152,1.197475
166,13.740000,-0.163555,1.745232,-0.941662,-0.301091,1.289040,-1.586622,0.431608,1.167473,-1.570568,-0.485865,1.599004,-0.798747,1.260862,0.567359,0.837871,1.187363
167,13.760000,-0.171279,1.713537,-1.037050,-0.229201,1.329998,-1.605567,0.359701,1.176454,-1.562444,-0.419962,1.613256,-0.889906,1.298282,0.640943,0.797871,1.321907
168,13.780000,-0.191772,1.778213,-0.930027,-0.235390,1.332862,-1.638787,0.427350,1.206321,-1.446648,-0.501433,1.606284,-0.788742,1.405454,0.642262,0.806451,1.333183
169,13.800000,-0.185558,1.806744,-0.920417,-0.210333,1.374311,-1.632368,0.436495,1.199198,-1.379734,-0.539181,1.607882,-0.751427,1.438735,0.656100,0.737577,1.340368
170,13.820000,-0.184202,1.829454,-0.885051,-0.186907,1.375989,-1.648584,0.421667,1.191086,-1.311654,-0.540511,1.593217,-0.766145,1.440586,0.638410,0.681899,1.343206
171,13.840000,-0.194195,1.829668,-0.915812,-0.141452,1.404824,-1.694878,0.395695,1.187772,-1.339394,-0.548164,1.601551,-0.751331,1.480062,0.631116,0.682534,1.345628
172,13.860000,-0.187187,1.836481,-0.795635,-0.176543,1.374136,-1.701346,0.380056,1.178838,-1.346002,-0.495614,1.536835,-0.780315,1.510245,0.577515,0.713706,1.267641
173,13.880000,-0.139982,1.883535,-0.708076,-0.166618,1.404400,-1.650015,0.393348,1.182079,-1.347078,-0.503199,1.575611,-0.750329,1.559396,0.633135,0.772769,1.301454
174,13.900000,-0.163617,1.901147,-0.757203,-0.141365,1.436217,-1.682808,0.425451,1.220307,-1.341404,-0.516135,1.630838,-0.713996,1.681197,0.768592,0.919294,1.476589
175,13.920000,-0.220385,1.888220,-0.840181,-0.150403,1.412628,-1.740597,0.368036,1.264395,-1.450633,-0.438121,1.595200,-0.876801,1.846287,0.848745,1.168374,1.525185
176,13.940000,-0.222388,1.902382,-0.959839,-0.084861,1.500759,-1.749816,0.422033,1.318981,-1.328314,-0.537533,1.726653,-0.707417,1.968036,0.982748,1.287911,1.743531
177,13.960000,-0.279493,1.957536,-0.998020,-0.046455,1.523008,-1.855039,0.489360,1.429400,-1.231539,-0.645732,1.838840,-0.511404,2.127572,1.117010,1.485841,1.873449
178,13.980000,-0.342683,1.885286,-1.090415,-0.097785,1.468623,-1.946842,0.470055,1.474779,-1.205119,-0.569872,1.755404,-0.778424,2.113129,1.054669,1.528614,1.810436
179,14.000000,-0.360601,1.903864,-1.182570,0.038363,1.561505,-1.973749,0.476870,1.458662,-0.942957,-0.828458,1.745578,-0.495056,1.841379,0.885427,1.175565,1.682546
180,14.020000,-0.292552,1.940004,-1.009395,-0.053315,1.516740,-1.951726,0.590302,1.465554,-0.844658,-0.894280,1.812513,-0.456757,1.731212,0.789075,0.995704,1.571778
181,14.040000,-0.247370,1.875329,-0.864319,-0.171315,1.439330,-1.972964,0.474510,1.375657,-1.022775,-0.762302,1.687838,-0.724809,1.658398,0.630894,0.844730,1.425315
182,14.060000,-0.181899,1.905480,-0.619773,-0.212797,1.464967,-1.872759,0.456365,1.327643,-1.057600,-0.817212,1.653669,-0.682565,1.655884,0.563603,0.772883,1.379697
183,14.080000,-0.131413,1.894220,-0.485510,-0.259813,1.427294,-1.852564,0.396396,1.267584,-1.225747,-0.739761,1.653859,-0.778724,1.687578,0.593784,0.778648,1.383621
184,14.100000,-0.189220,1.854653,-0.572499,-0.238408,1.430407,-1.855836,0.260631,1.167554,-1.419564,-0.663028,1.565255,-0.886277,1.598505,0.560540,0.791258,1.312159
185,14.120000,-0.161051,1.844171,-0.581108,-0.259735,1.449358,-1.768825,0.270461,1.132491,-1.437429,-0.647019,1.598737,-0.867744,1.507167,0.587301,0.785391,1.339943
186,14.140000,-0.150730,1.853171,-0.587785,-0.306302,1.445490,-1.777965,0.289682,1.148651,-1.584219,-0.589091,1.688309,-0.876624,1.609930,0.760243,0.999503,1.488855
187,14.160000,-0.259450,1.783846,-0.824886,-0.255648,1.463333,-1.865278,0.145357,1.182302,-1.780130,-0.485402,1.605225,-1.025627,1.680076,0.853779,1.276982,1.573146
188,14.180000,-0.276786,1.825541,-0.851655,-0.216019,1.507008,-1.890959,0.279218,1.254921,-1.576970,-0.653985,1.693318,-0.812951,1.746828,0.912893,1.367955,1.634467
189,14.200000,-0.289915,1.761902,-1.054192,-0.131117,1.534080,-2.024068,0.267686,1.259039,-1.488465,-0.724488,1.715092,-0.759782,1.627044,0.802231,1.198456,1.504496
190,14.220000,-0.354485,1.737425,-1.105929,-0.162279,1.506768,-2.016212,0.263690,1.296810,-1.428043,-0.679205,1.656129,-0.848971,1.561151,0.669847,1.098706,1.394274
191,14.240000,-0.314169,1.794884,-0.988771,-0.168270,1.541731,-1.982864,0.305853,1.292355,-1.307799,-0.796807,1.656487,-0.759618,1.486537,0.558226,0.915137,1.308049
192,14.260000,-0.275237,1.813377,-0.862153,-0.141297,1.559226,-1.980219,0.258067,1.277275,-1.357033,-0.826688,1.641763,-0.734754,1.497054,0.566604,0.844798,1.340178
193,14.280000,-0.280135,1.832857,-0.659066,-0.213246,1.488934,-2.012818,0.224540,1.255419,-1.396213,-0.775528,1.554240,-0.836961,1.594494,0.483916,0.863147,1.223781
194,14.300000,-0.216949,1.814385,-0.604589,-0.212073,1.517515,-1.983058,0.199069,1.201435,-1.407588,-0.772497,1.575856,-0.874200,1.647520,0.495266,0.792379,1.234487
195,14.320000,-0.228667,1.851062,-0.588104,-0.161684,1.552759,-1.954554,0.146895,1.192702,-1.454903,-0.800514,1.564085,-0.817525,1.674397,0.542191,0.844593,1.298456
196,14.340000,-0.234029,1.861929,-0.546360,-0.197769,1.522918,-1.963890,0.172238,1.172212,-1.427365,-0.786111,1.560263,-0.827052,1.683412,0.534707,0.861211,1.252678
197,14.360000,-0.209543,1.851372,-0.620721,-0.177716,1.548721,-1.951525,0.161734,1.157351,-1.409361,-0.776941,1.567444,-0.852269,1.642972,0.568292,0.809255,1.315454
198,14.380000,-0.222184,1.834753,-0.663957,-0.202322,1.533659,-1.936019,0.165615,1.153371,-1.380236,-0.765786,1.539941,-0.856927,1.576820,0.563891,0.776863,1.309843
199,14.400000,-0.248107,1.863183,-0.681605,-0.147799,1.587655,-1.963254,0.136744,1.169305,-1.482271,-0.753345,1.575383,-0.827342,1.633688,0.691669,0.934937,1.431061
200,14.420000,-0.250700,1.809770,-0.795074,-0.126102,1.543079,-2.025786,0.138892,1.187154,-1.466583,-0.746206,1.555624,-0.858385,1.662455,0.703683,0.980325,1.426614
201,14.440000,-0.249816,1.845297,-0.719461,-0.143709,1.557343,-2.046617,0.206202,1.228837,-1.383691,-0.809168,1.580051,-0.740996,1.764170,0.696770,1.052745,1.354665
202,14.460000,-0.258937,1.828616,-0.754206,-0.118715,1.563522,-2.062703,0.200821,1.241330,-1.320319,-0.852414,1.562321,-0.748151,1.767820,0.656923,1.054891,1.298799
203,14.480000,-0.292068,1.828587,-0.821417,-0.080418,1.563566,-2.134398,0.157551,1.235332,-1.312792,-0.838235,1.507824,-0.838291,1.725418,0.573208,0.988070,1.220752
204,14.500000,-0.237656,1.835879,-0.713216,-0.104146,1.564541,-2.076323,0.166599,1.219502,-1.247925,-0.894067,1.495041,-0.782177,1.689483,0.511457,0.887266,1.156167
205,14.520000,-0.219321,1.804623,-0.630631,-0.135011,1.549060,-2.095174,0.125270,1.216974,-1.302229,-0.809315,1.497151,-0.892658,1.734828,0.520547,0.871795,1.204453
206,14.540000,-0.242808,1.792252,-0.710655,-0.048241,1.579684,-2.148468,0.042283,1.161131,-1.334297,-0.839443,1.453848,-0.926275,1.660221,0.465087,0.769685,1.220907
207,14.560000,-0.228102,1.820179,-0.569267,-0.125228,1.555763,-2.103510,0.066104,1.157694,-1.377667,-0.791893,1.448014,-0.927354,1.700448,0.468868,0.812142,1.200704
208,14.580000,-0.202252,1.841456,-0.479373,-0.147676,1.535349,-2.095089,0.065274,1.135127,-1.363807,-0.847759,1.443267,-0.897649,1.726422,0.453592,0.823479,1.149106
209,14.600000,-0.200743,1.806197,-0.593716,-0.089304,1.577698,-2.119488,0.028110,1.133504,-1.482726,-0.778896,1.504303,-0.959439,1.816141,0.562598,0.953607,1.282696
210,14.620000,-0.224835,1.850942,-0.551244,-0.109464,1.576467,-2.144080,0.077892,1.187308,-1.440078,-0.875618,1.512527,-0.827128,1.970963,0.623856,1.128327,1.311837
211,14.640000,-0.239230,1.862625,-0.548215,-0.123175,1.586282,-2.147168,0.121541,1.241409,-1.409046,-0.899570,1.576337,-0.801330,2.141531,0.742843,1.316700,1.389194
212,14.660000,-0.254912,1.887673,-0.617571,-0.065005,1.621410,-2.193378,0.171128,1.287770,-1.265553,-1.053559,1.598502,-0.688290,2.175000,0.754243,1.355893,1.422886
213,14.680000,-0.254105,1.878902,-0.692986,-0.035123,1.625064,-2.223613,0.207860,1.328466,-1.144336,-1.141537,1.607488,-0.639637,2.169967,0.714980,1.298138,1.395535
214,14.700000,-0.306784,1.763157,-0.908299,0.070365,1.645253,-2.287669,0.009164,1.263100,-1.230068,-1.039378,1.503255,-0.849059,1.905848,0.555245,1.061412,1.286071
215,14.720000,-0.268370,1.857791,-0.732415,0.009932,1.662743,-2.197159,0.090629,1.265071,-1.081402,-1.132842,1.515416,-0.750124,1.799951,0.472148,0.881597,1.262628
216,14.740000,-0.238230,1.871637,-0.561090,-0.056319,1.612820,-2.196808,0.084592,1.245153,-1.115920,-1.121069,1.513317,-0.802372,1.805572,0.470520,0.768839,1.271214
217,14.760000,-0.256344,1.830602,-0.598301,0.025700,1.626377,-2.267692,-0.017669,1.190898,-1.318618,-1.072510,1.481695,-0.845844,1.818852,0.433177,0.804071,1.264570
218,14.780000,-0.220124,1.870323,-0.362495,-0.071662,1.583206,-2.225335,0.029581,1.195077,-1.313356,-1.098072,1.463247,-0.770991,1.959804,0.419376,0.938839,1.170555
219,14.800000,-0.204765,1.880725,-0.311758,-0.109440,1.576504,-2.212650,0.026863,1.169699,-1.332272,-1.100159,1.473358,-0.796716,2.024484,0.461856,0.993113,1.111754
220,14.820000,-0.248955,1.875944,-0.420011,-0.024357,1.661210,-2.190593,-0.045386,1.151577,-1.330850,-1.130832,1.427170,-0.794406,1.920498,0.488472,1.026400,1.156240
221,14.840000,-0.242853,1.818644,-0.465580,-0.105766,1.568736,-2.192179,-0.051851,1.148915,-1.400253,-0.988931,1.406605,-0.960268,1.905425,0.479712,1.103590,1.155055
222,14.860000,-0.226908,1.858985,-0.399960,-0.106902,1.635835,-2.210536,0.005733,1.202600,-1.365308,-1.083647,1.510259,-0.889710,2.039896,0.591245,1.256205,1.339151
223,14.880000,-0.259857,1.812241,-0.535848,-0.035782,1.658760,-2.285825,-0.025809,1.249122,-1.339001,-1.102103,1.535935,-0.905498,2.130547,0.675095,1.350406,1.489450
224,14.900000,-0.299559,1.858439,-0.491017,-0.012256,1.645231,-2.363281,0.024197,1.306286,-1.207532,-1.235427,1.528968,-0.789675,2.238646,0.634049,1.395209,1.415379
225,14.920000,-0.291781,1.848297,-0.568112,0.033584,1.657219,-2.386697,0.032772,1.303466,-1.140901,-1.325419,1.544419,-0.781109,2.214158,0.576642,1.294470,1.330011
226,14.940000,-0.296980,1.852863,-0.562387,0.091886,1.694402,-2.391183,0.000152,1.326145,-1.118322,-1.379088,1.530582,-0.749411,2.190968,0.548944,1.226898,1.325486
227,14.960000,-0.321710,1.771111,-0.656650,0.148333,1.667284,-2.439725,-0.102332,1.262797,-1.187620,-1.317791,1.496665,-0.924936,2.063946,0.466532,1.031337,1.288878
228,14.980000,-0.301674,1.871117,-0.443939,0.081675,1.671866,-2.365810,-0.066168,1.241158,-1.095052,-1.381913,1.440348,-0.862059,1.944621,0.340075,0.876584,1.186015
229,15.000000,-0.226245,1.884413,-0.261563,-0.045547,1.600280,-2.292850,-0.036431,1.209386,-1.200080,-1.336342,1.475957,-0.908532,1.980787,0.341694,0.865612,1.151409
230,15.020000,-0.238092,1.771019,-0.336576,-0.024965,1.596931,-2.339675,-0.147021,1.145560,-1.319324,-1.233312,1.405071,-1.047432,1.923328,0.294213,0.811968,1.151043
231,15.040000,-0.243103,1.821903,-0.271743,-0.105006,1.576103,-2.267374,-0.139289,1.110104,-1.371239,-1.203988,1.363929,-1.017987,1.832359,0.248944,0.851958,1.019665
232,15.060000,-0.199161,1.784627,-0.252060,-0.148062,1.589310,-2.239922,-0.142814,1.078192,-1.455562,-1.151930,1.394917,-1.058465,1.768710,0.313546,0.857620,1.052751
233,15.080000,-0.201666,1.778072,-0.346124,-0.098424,1.609671,-2.242035,-0.153665,1.049815,-1.452857,-1.215387,1.409910,-1.067521,1.676605,0.380339,0.804195,1.149132
234,15.100000,-0.214078,1.767629,-0.376306,-0.141533,1.600715,-2.230022,-0.109042,1.063520,-1.449210,-1.209341,1.405511,-1.012072,1.670592,0.387803,0.806929,1.131159
235,15.120000,-0.232835,1.731651,-0.558878,-0.056027,1.659709,-2.261764,-0.168312,1.039964,-1.499241,-1.185733,1.415190,-1.050092,1.577122,0.403225,0.745780,1.192756
236,15.140000,-0.236596,1.760442,-0.471576,-0.101901,1.622948,-2.248580,-0.104999,1.064800,-1.439177,-1.210583,1.396514,-0.983231,1.560737,0.397504,0.766760,1.178614
237,15.160000,-0.254529,1.784019,-0.417213,-0.101191,1.619533,-2.270755,-0.093881,1.087468,-1.461525,-1.190929,1.384130,-0.911218,1.657215,0.377408,0.854604,1.091758
238,15.180000,-0.301051,1.741452,-0.587406,-0.069917,1.588534,-2.298333,-0.171043,1.077138,-1.518772,-1.070045,1.294096,-1.056802,1.621608,0.336490,0.905336,0.985237
239,15.200000,-0.258803,1.789357,-0.522370,-0.065595,1.654654,-2.252524,-0.095071,1.099938,-1.363036,-1.190505,1.335865,-0.940651,1.604928,0.320375,0.820960,1.013698
240,15.220000,-0.237770,1.798875,-0.471731,-0.062717,1.640849,-2.267816,-0.083261,1.117340,-1.302675,-1.221892,1.359936,-0.951031,1.611457,0.374040,0.727567,1.092640
241,15.240000,-0.250326,1.817846,-0.474343,-0.032048,1.648880,-2.293213,-0.061394,1.127679,-1.243237,-1.239264,1.354092,-0.920469,1.687345,0.406373,0.737657,1.149446
242,15.260000,-0.276966,1.796745,-0.529421,0.027074,1.669117,-2.324343,-0.096107,1.123279,-1.208747,-1.239406,1.336872,-0.921441,1.724077,0.399638,0.689172,1.141994
243,15.280000,-0.282799,1.848505,-0.448767,0.030915,1.660636,-2.326726,-0.078066,1.129597,-1.177107,-1.240848,1.321567,-0.866744,1.766095,0.390918,0.706251,1.094563
244,15.300000,-0.317984,1.830934,-0.508693,0.000692,1.613485,-2.327476,-0.158576,1.099445,-1.301695,-1.081981,1.252962,-1.014913,1.717830,0.361987,0.745541,0.976098
245,15.320000,-0.250234,1.847886,-0.466307,0.012701,1.663998,-2.266514,-0.111203,1.089547,-1.218230,-1.160253,1.281330,-0.949865,1.652046,0.396706,0.690294,1.064564
246,15.340000,-0.238088,1.791648,-0.597541,0.090786,1.686811,-2.301274,-0.156996,1.052571,-1.254637,-1.141666,1.304874,-1.008213,1.523020,0.424109,0.570692,1.150242
247,15.360000,-0.257401,1.830824,-0.480980,0.025577,1.659170,-2.295535,-0.126947,1.062548,-1.243054,-1.104632,1.263496,-0.950118,1.529453,0.389137,0.632722,1.107812
248,15.380000,-0.266570,1.841044,-0.415443,0.007159,1.634349,-2.306950,-0.113521,1.075757,-1.256165,-1.054010,1.240826,-0.927101,1.596645,0.372332,0.697847,1.010284
249,15.400000,-0.235957,1.857677,-0.414014,0.033244,1.654456,-2.290330,-0.099629,1.068756,-1.229991,-1.058324,1.218664,-0.881109,1.578433,0.328324,0.717157,0.967359
250,15.420000,-0.223880,1.833757,-0.434704,0.047566,1.656495,-2.279759,-0.113399,1.053331,-1.185289,-1.009381,1.203508,-0.915076,1.553177,0.313125,0.709648,0.949262
251,15.440000,-0.210263,1.860463,-0.455482,0.064820,1.672989,-2.265581,-0.115622,1.046795,-1.153981,-1.006732,1.190312,-0.892058,1.539207,0.288715,0.708122,0.947692
252,15.460000,-0.214735,1.865811,-0.504737,0.096478,1.668381,-2.291206,-0.107922,1.051914,-1.158788,-0.992579,1.197873,-0.882356,1.577195,0.278966,0.734601,0.950471
253,15.480000,-0.214033,1.863318,-0.507536,0.127429,1.686013,-2.311457,-0.148886,1.049915,-1.169731,-0.971141,1.181219,-0.883282,1.602806,0.274237,0.710010,0.966232
254,15.500000,-0.194571,1.882139,-0.453986,0.113102,1.671061,-2.296271,-0.136462,1.042385,-1.158206,-0.968049,1.166354,-0.865112,1.604976,0.269943,0.695585,0.943583
255,15.520000,-0.208338,1.880100,-0.441335,0.135472,1.662812,-2.319095,-0.138862,1.034509,-1.166762,-0.960781,1.167790,-0.868299,1.639547,0.276468,0.706068,0.912769
256,15.540000,-0.193545,1.876394,-0.518429,0.178523,1.673790,-2.311153,-0.153178,1.019151,-1.155678,-0.952254,1.143509,-0.855913,1.603006,0.252767,0.661345,0.869336
257,15.560000,-0.165192,1.870811,-0.499478,0.171134,1.676452,-2.303743,-0.165118,1.010962,-1.172951,-0.951226,1.142119,-0.877971,1.578278,0.243341,0.643825,0.863663
258,15.580000,-0.132558,1.893128,-0.444849,0.158347,1.662340,-2.284118,-0.129149,1.009322,-1.176736,-0.957157,1.137225,-0.855258,1.579233,0.279010,0.685918,0.897448
259,15.600000,-0.130684,1.858381,-0.507345,0.176697,1.658152,-2.294261,-0.151125,0.991325,-1.162549,-0.943309,1.111348,-0.875568,1.550259,0.265615,0.637227,0.876412
260,15.620000,-0.131623,1.875265,-0.494442,0.175488,1.665413,-2.286068,-0.140867,0.989040,-1.158909,-0.945915,1.105336,-0.854618,1.536362,0.254138,0.643874,0.846521
261,15.640000,-0.108935,1.851299,-0.486566,0.150904,1.640724,-2.278628,-0.122482,0.988572,-1.160576,-0.900824,1.110037,-0.914467,1.508159,0.284590,0.617026,0.887361
262,15.660000,-0.113028,1.857268,-0.496000,0.159781,1.642007,-2.283417,-0.122175,0.980247,-1.155469,-0.928707,1.089229,-0.877102,1.476742,0.278574,0.589080,0.871135
263,15.680000,-0.126138,1.812338,-0.498290,0.145219,1.628110,-2.282204,-0.144352,0.971051,-1.196154,-0.814883,1.079000,-0.965960,1.442630,0.299844,0.592124,0.879740
264,15.700000,-0.130010,1.840366,-0.525250,0.169451,1.637388,-2.282508,-0.129557,0.965818,-1.153208,-0.872395,1.071488,-0.907746,1.382731,0.289486,0.544495,0.880021
265,15.720000,-0.115992,1.874372,-0.493512,0.161026,1.637630,-2.264849,-0.081163,0.969806,-1.159539,-0.889114,1.088349,-0.868663,1.376845,0.310147,0.582269,0.880070
266,15.740000,-0.124133,1.838010,-0.501792,0.163476,1.624528,-2.289902,-0.100204,0.976511,-1.179002,-0.859390,1.084279,-0.876852,1.433347,0.319634,0.614964,0.869523
267,15.760000,-0.114407,1.868305,-0.525238,0.183775,1.640684,-2.268197,-0.065069,0.986864,-1.138368,-0.904961,1.089963,-0.812038,1.443875,0.337008,0.621210,0.871971
268,15.780000,-0.104009,1.882089,-0.553376,0.187990,1.646848,-2.250716,-0.038541,0.987518,-1.117502,-0.933782,1.099748,-0.772606,1.453700,0.370414,0.618451,0.882934
269,15.800000,-0.093300,1.877072,-0.576044,0.185737,1.659844,-2.237123,-0.041863,0.998604,-1.090414,-0.939881,1.105258,-0.787680,1.465824,0.417259,0.610710,0.958195
270,15.820000,-0.073638,1.882811,-0.599454,0.181963,1.639153,-2.214146,-0.017971,0.987662,-1.069078,-0.950494,1.098521,-0.748570,1.435269,0.418642,0.567987,0.948794
271,15.840000,-0.073589,1.862605,-0.577234,0.169072,1.648028,-2.221616,-0.011489,1.015317,-1.079808,-0.905678,1.121592,-0.785211,1.489594,0.485619,0.603437,1.034379
272,15.860000,-0.110605,1.859973,-0.630703,0.197070,1.649350,-2.245834,-0.041943,0.993595,-1.040918,-0.926216,1.075140,-0.757251,1.428654,0.445994,0.526116,0.991009
273,15.880000,-0.128347,1.900680,-0.606780,0.188248,1.652010,-2.247440,-0.005789,1.005795,-1.028991,-0.916192,1.095603,-0.745362,1.444339,0.436221,0.551211,0.957792
274,15.900000,-0.122611,1.896926,-0.560553,0.167350,1.627260,-2.238376,-0.019233,0.993285,-1.034893,-0.901136,1.085876,-0.764280,1.428025,0.447678,0.559450,0.972220
275,15.920000,-0.096908,1.919540,-0.531761,0.162225,1.620315,-2.229977,0.035666,1.037044,-1.060339,-0.910417,1.121860,-0.708866,1.553899,0.494148,0.678624,1.011679
276,15.940000,-0.114194,1.847164,-0.581401,0.156818,1.603384,-2.249097,0.000284,1.046654,-1.124023,-0.796283,1.109529,-0.763687,1.617718,0.512954,0.746875,0.999883
277,15.960000,-0.133337,1.870325,-0.675499,0.193755,1.633580,-2.231229,0.008404,1.020073,-1.037905,-0.864398,1.080961,-0.707181,1.480059,0.453975,0.649937,0.930895
278,15.980000,-0.089166,1.904578,-0.641629,0.154924,1.630281,-2.201215,0.061766,1.040820,-1.031827,-0.890243,1.135742,-0.698018,1.434034,0.494964,0.647246,0.989068
279,16.000000,-0.094343,1.882275,-0.647805,0.137555,1.619789,-2.192438,0.039405,1.031432,-1.037136,-0.876876,1.114944,-0.696662,1.397899,0.507447,0.617734,1.025634
280,16.020000,-0.084633,1.874330,-0.714370,0.146580,1.609997,-2.165806,0.065409,1.021895,-1.025134,-0.889692,1.108893,-0.673798,1.356988,0.488719,0.567674,0.999197
281,16.040000,-0.091254,1.862977,-0.676710,0.118159,1.604433,-2.159286,0.056600,1.021626,-1.053162,-0.854222,1.111171,-0.706269,1.351203,0.506106,0.559270,1.031403
282,16.060000,-0.090550,1.863925,-0.696265,0.111538,1.588110,-2.139820,0.062708,1.011478,-1.080915,-0.834641,1.104234,-0.684343,1.331751,0.505804,0.558363,1.022797
283,16.080000,-0.113859,1.871424,-0.724690,0.113127,1.604728,-2.135605,0.061832,1.010058,-1.068435,-0.826976,1.105428,-0.691961,1.321699,0.534439,0.550544,1.054878
284,16.100000,-0.119471,1.853818,-0.718510,0.093910,1.594077,-2.106974,0.051284,1.003625,-1.094885,-0.772007,1.103039,-0.717957,1.273126,0.558021,0.541417,1.080097
285,16.120000,-0.134636,1.853371,-0.739964,0.085572,1.581374,-2.109104,0.070759,0.999248,-1.090155,-0.774986,1.106219,-0.704017,1.232564,0.567537,0.532497,1.080888
286,16.140000,-0.113001,1.864189,-0.719052,0.077283,1.572618,-2.087999,0.102874,1.021457,-1.140928,-0.754900,1.126170,-0.643103,1.315407,0.573817,0.639652,1.060701
287,16.160000,-0.140652,1.830868,-0.765958,0.071900,1.567639,-2.104438,0.072379,1.016102,-1.108435,-0.731814,1.101173,-0.692858,1.270056,0.573849,0.604474,1.045801
288,16.180000,-0.118517,1.859608,-0.753900,0.066746,1.583422,-2.062316,0.130212,1.038858,-1.087287,-0.745738,1.132884,-0.636796,1.287372,0.606772,0.630413,1.085554
289,16.200000,-0.120182,1.846074,-0.797951,0.058583,1.548099,-2.071584,0.131805,1.029550,-1.096011,-0.744461,1.111219,-0.622587,1.263228,0.582826,0.613821,1.025296
290,16.220000,-0.125522,1.847516,-0.766993,0.046573,1.550559,-2.063195,0.157865,1.045979,-1.049647,-0.739448,1.123621,-0.641608,1.283674,0.605581,0.638513,1.056472
291,16.240000,-0.128443,1.841278,-0.847823,0.056378,1.553334,-2.040866,0.156402,1.039248,-1.013542,-0.744525,1.109343,-0.633901,1.231110,0.602236,0.551274,1.060551
292,16.260000,-0.148961,1.852130,-0.848463,0.059485,1.559318,-2.018329,0.157118,1.038266,-1.010598,-0.713980,1.112102,-0.642348,1.216841,0.620622,0.530048,1.106683
293,16.280000,-0.159369,1.819718,-0.856642,0.056350,1.541687,-2.021267,0.124565,1.022313,-1.053238,-0.634331,1.092438,-0.699059,1.178360,0.617946,0.501129,1.121212
294,16.300000,-0.168124,1.833877,-0.844460,0.059617,1.538561,-2.021374,0.136284,1.019099,-1.044664,-0.641383,1.095061,-0.662354,1.181296,0.595426,0.501963,1.080742
295,16.320000,-0.160973,1.841581,-0.798647,0.054017,1.531103,-1.998201,0.127381,1.014714,-1.082023,-0.614554,1.073743,-0.652084,1.171895,0.598090,0.526043,1.063153
296,16.340000,-0.217608,1.784036,-0.852738,0.005340,1.436974,-2.044209,0.059626,0.998460,-1.185720,-0.400553,0.988131,-0.891071,1.126281,0.508927,0.589019,0.917758
297,16.360000,-0.169165,1.800162,-0.831720,0.034621,1.518861,-1.947793,0.072800,0.985016,-1.111104,-0.490276,1.019834,-0.785454,1.047521,0.494558,0.542875,0.962136
