inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
500,20.420000,0.013000,0.001308,-0.013962,0.012279,0.002586,-0.008772,0.014351,-0.000830,-0.016040,0.067666,0.033147,-0.997157,0.067814,0.032855,-0.997157,0.067800,0.031415,-0.997204,-0.859340,0.608203,-0.000000,0.432238,-0.302187,0.446155,-0.439005,0.698712,0.524176,0.113605,0.440974,-1.103142,-1.155148,-0.924291,-0.869475,0.430536,-0.303082,0.444212,-0.437930,0.697209,0.524544,0.114603,0.440518,-1.102194,-1.157651,-0.919837,-0.869008,0.430783,-0.302227,0.444895,-0.438964,0.697203,0.524340,0.113478,0.440876,-1.102323,-1.156143,-0.921734,-0.870359,0.002822,-0.002970,0.001902,-0.006972,0.000698,0.001833,-0.006525,-0.000289,-0.001557,-0.005895,-0.002991,-0.004719,0.195301,0.197651,0.252535,0.214846,-0.008160,-0.003751,-0.001035,0.021902,-0.004970,0.000315,-0.000543,-0.002467,0.002906,-0.003771,0.003946,0.020094,0.188156,0.200405,0.251194,0.226732,0.003627,-0.002327,0.002561,-0.007241,0.001671,0.001018,-0.003304,0.000699,-0.001376,-0.007962,-0.006632,-0.008686,0.193882,0.202460,0.250066,0.219764,-0.778995,2.185630,-3.256803,1.798932,2.407105,-3.752196,-0.570599,2.006495,-1.955520,0.616030,1.798106,-1.214102,1.113941,0.764064,1.491653,2.063315,-0.737777,2.203642,-3.209487,1.753387,2.395428,-3.763491,-0.460967,2.027621,-1.839132,0.548706,1.826469,-1.179218,1.128245,0.750708,1.478497,2.058658,-0.740354,2.173993,-3.253794,1.810870,2.387841,-3.780410,-0.647041,1.988303,-1.948424,0.658959,1.798835,-1.288162,1.102871,0.753024,1.460394,2.102091,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
501,20.440000,0.012279,0.002586,-0.008772,0.014351,-0.000830,-0.016040,0.014616,-0.002083,-0.008978,0.067814,0.032855,-0.997157,0.067800,0.031415,-0.997204,0.067599,0.031243,-0.997223,-0.859340,0.608203,-0.000000,0.430536,-0.303082,0.444212,-0.437930,0.697209,0.524544,0.114603,0.440518,-1.102194,-1.157651,-0.919837,-0.869008,0.430783,-0.302227,0.444895,-0.438964,0.697203,0.524340,0.113478,0.440876,-1.102323,-1.156143,-0.921734,-0.870359,0.429185,-0.302625,0.443569,-0.438019,0.695677,0.524588,0.115176,0.439987,-1.100936,-1.158485,-0.917725,-0.869538,-0.008160,-0.003751,-0.001035,0.021902,-0.004970,0.000315,-0.000543,-0.002467,0.002906,-0.003771,0.003946,0.020094,0.188156,0.200405,0.251194,0.226732,0.003627,-0.002327,0.002561,-0.007241,0.001671,0.001018,-0.003304,0.000699,-0.001376,-0.007962,-0.006632,-0.008686,0.193882,0.202460,0.250066,0.219764,-0.001969,-0.003699,-0.000396,0.020369,-0.001297,0.001811,0.001537,-0.004415,0.001384,-0.005632,0.001169,0.022264,0.190025,0.201436,0.251008,0.230314,-0.737777,2.203642,-3.209487,1.753387,2.395428,-3.763491,-0.460967,2.027621,-1.839132,0.548706,1.826469,-1.179218,1.128245,0.750708,1.478497,2.058658,-0.740354,2.173993,-3.253794,1.810870,2.387841,-3.780410,-0.647041,1.988303,-1.948424,0.658959,1.798835,-1.288162,1.102871,0.753024,1.460394,2.102091,-0.736457,2.193390,-3.201888,1.748741,2.381757,-3.768470,-0.505452,2.021726,-1.824236,0.579990,1.810404,-1.218686,1.113498,0.715532,1.464995,2.069310,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
502,20.460000,0.014351,-0.000830,-0.016040,0.014616,-0.002083,-0.008978,0.008889,-0.004381,-0.014080,0.067800,0.031415,-0.997204,0.067599,0.031243,-0.997223,0.067314,0.030109,-0.997277,-0.859340,0.608203,-0.000000,0.430783,-0.302227,0.444895,-0.438964,0.697203,0.524340,0.113478,0.440876,-1.102323,-1.156143,-0.921734,-0.870359,0.429185,-0.302625,0.443569,-0.438019,0.695677,0.524588,0.115176,0.439987,-1.100936,-1.158485,-0.917725,-0.869538,0.430147,-0.301731,0.444808,-0.439314,0.696249,0.524215,0.114431,0.440346,-1.100959,-1.156616,-0.920224,-0.870579,0.003627,-0.002327,0.002561,-0.007241,0.001671,0.001018,-0.003304,0.000699,-0.001376,-0.007962,-0.006632,-0.008686,0.193882,0.202460,0.250066,0.219764,-0.001969,-0.003699,-0.000396,0.020369,-0.001297,0.001811,0.001537,-0.004415,0.001384,-0.005632,0.001169,0.022264,0.190025,0.201436,0.251008,0.230314,0.004656,-0.002197,0.004382,-0.007207,0.003193,0.000109,-0.002613,0.000206,-0.001353,-0.005188,-0.008934,-0.006192,0.191404,0.204509,0.252703,0.221888,-0.740354,2.173993,-3.253794,1.810870,2.387841,-3.780410,-0.647041,1.988303,-1.948424,0.658959,1.798835,-1.288162,1.102871,0.753024,1.460394,2.102091,-0.736457,2.193390,-3.201888,1.748741,2.381757,-3.768470,-0.505452,2.021726,-1.824236,0.579990,1.810404,-1.218686,1.113498,0.715532,1.464995,2.069310,-0.737946,2.169674,-3.243713,1.793446,2.371057,-3.792531,-0.655109,1.991396,-1.890738,0.686101,1.786623,-1.325860,1.082459,0.710478,1.440319,2.121316,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
503,20.480000,0.014616,-0.002083,-0.008978,0.008889,-0.004381,-0.014080,-0.012150,-0.002041,-0.014064,0.067599,0.031243,-0.997223,0.067314,0.030109,-0.997277,0.067115,0.031082,-0.997261,-0.859340,0.608203,-0.000000,0.429185,-0.302625,0.443569,-0.438019,0.695677,0.524588,0.115176,0.439987,-1.100936,-1.158485,-0.917725,-0.869538,0.430147,-0.301731,0.444808,-0.439314,0.696249,0.524215,0.114431,0.440346,-1.100959,-1.156616,-0.920224,-0.870579,0.429441,-0.301440,0.444297,-0.440625,0.694863,0.524428,0.116559,0.440327,-1.099369,-1.159124,-0.917937,-0.872731,-0.001969,-0.003699,-0.000396,0.020369,-0.001297,0.001811,0.001537,-0.004415,0.001384,-0.005632,0.001169,0.022264,0.190025,0.201436,0.251008,0.230314,0.004656,-0.002197,0.004382,-0.007207,0.003193,0.000109,-0.002613,0.000206,-0.001353,-0.005188,-0.008934,-0.006192,0.191404,0.204509,0.252703,0.221888,0.002656,0.000564,0.003524,-0.001793,-0.001443,0.000550,0.003150,-0.000742,0.002027,-0.005331,-0.004163,-0.002759,0.189841,0.198908,0.253335,0.212446,-0.736457,2.193390,-3.201888,1.748741,2.381757,-3.768470,-0.505452,2.021726,-1.824236,0.579990,1.810404,-1.218686,1.113498,0.715532,1.464995,2.069310,-0.737946,2.169674,-3.243713,1.793446,2.371057,-3.792531,-0.655109,1.991396,-1.890738,0.686101,1.786623,-1.325860,1.082459,0.710478,1.440319,2.121316,-0.715949,2.188042,-3.211337,1.731760,2.370036,-3.770149,-0.518253,2.015803,-1.793517,0.602087,1.804507,-1.247293,1.059747,0.694824,1.413813,2.094165,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
504,20.500000,0.008889,-0.004381,-0.014080,-0.012150,-0.002041,-0.014064,0.013037,-0.001556,-0.015704,0.067314,0.030109,-0.997277,0.067115,0.031082,-0.997261,0.066931,0.029889,-0.997310,-0.859859,0.607379,-0.000000,0.430147,-0.301731,0.444808,-0.439314,0.696249,0.524215,0.114431,0.440346,-1.100959,-1.156616,-0.920224,-0.870579,0.429441,-0.301440,0.444297,-0.440625,0.694863,0.524428,0.116559,0.440327,-1.099369,-1.159124,-0.917937,-0.872731,0.430157,-0.300626,0.444939,-0.439292,0.696350,0.524035,0.115684,0.441259,-1.100134,-1.156516,-0.920339,-0.870773,0.004656,-0.002197,0.004382,-0.007207,0.003193,0.000109,-0.002613,0.000206,-0.001353,-0.005188,-0.008934,-0.006192,0.191404,0.204509,0.252703,0.221888,0.002656,0.000564,0.003524,-0.001793,-0.001443,0.000550,0.003150,-0.000742,0.002027,-0.005331,-0.004163,-0.002759,0.189841,0.198908,0.253335,0.212446,0.002779,-0.000504,0.001587,-0.006251,0.002804,0.001290,-0.003166,0.004111,-0.000682,-0.001733,-0.006836,-0.005548,0.190977,0.196751,0.250309,0.207217,-0.737946,2.169674,-3.243713,1.793446,2.371057,-3.792531,-0.655109,1.991396,-1.890738,0.686101,1.786623,-1.325860,1.082459,0.710478,1.440319,2.121316,-0.715949,2.188042,-3.211337,1.731760,2.370036,-3.770149,-0.518253,2.015803,-1.793517,0.602087,1.804507,-1.247293,1.059747,0.694824,1.413813,2.094165,-0.718325,2.196746,-3.215993,1.698269,2.374459,-3.729180,-0.494319,2.020047,-1.806766,0.587868,1.811202,-1.224223,1.070143,0.728612,1.398428,2.094289,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
505,20.520000,-0.012150,-0.002041,-0.014064,0.013037,-0.001556,-0.015704,-0.007833,0.000139,-0.012095,0.067115,0.031082,-0.997261,0.066931,0.029889,-0.997310,0.066974,0.030700,-0.997282,-0.860836,0.605976,-0.000000,0.429441,-0.301440,0.444297,-0.440625,0.694863,0.524428,0.116559,0.440327,-1.099369,-1.159124,-0.917937,-0.872731,0.430157,-0.300626,0.444939,-0.439292,0.696350,0.524035,0.115684,0.441259,-1.100134,-1.156516,-0.920339,-0.870773,0.428965,-0.300551,0.443771,-0.440343,0.695232,0.524611,0.117264,0.441390,-1.099010,-1.158570,-0.917019,-0.871765,0.002656,0.000564,0.003524,-0.001793,-0.001443,0.000550,0.003150,-0.000742,0.002027,-0.005331,-0.004163,-0.002759,0.189841,0.198908,0.253335,0.212446,0.002779,-0.000504,0.001587,-0.006251,0.002804,0.001290,-0.003166,0.004111,-0.000682,-0.001733,-0.006836,-0.005548,0.190977,0.196751,0.250309,0.207217,0.005097,-0.000198,0.001975,-0.001743,0.004226,0.000451,0.000929,0.000221,-0.004062,-0.002717,-0.001216,-0.002629,0.191029,0.196311,0.252980,0.208200,-0.715949,2.188042,-3.211337,1.731760,2.370036,-3.770149,-0.518253,2.015803,-1.793517,0.602087,1.804507,-1.247293,1.059747,0.694824,1.413813,2.094165,-0.718325,2.196746,-3.215993,1.698269,2.374459,-3.729180,-0.494319,2.020047,-1.806766,0.587868,1.811202,-1.224223,1.070143,0.728612,1.398428,2.094289,-0.703825,2.205257,-3.186607,1.670941,2.370819,-3.746642,-0.432937,2.022032,-1.773097,0.576942,1.810145,-1.220397,1.078704,0.729772,1.425245,2.088410,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
506,20.540000,0.013037,-0.001556,-0.015704,-0.007833,0.000139,-0.012095,-0.003847,0.001284,-0.014794,0.066931,0.029889,-0.997310,0.066974,0.030700,-0.997282,0.067074,0.030389,-0.997285,-0.861690,0.604724,-0.000000,0.430157,-0.300626,0.444939,-0.439292,0.696350,0.524035,0.115684,0.441259,-1.100134,-1.156516,-0.920339,-0.870773,0.428965,-0.300551,0.443771,-0.440343,0.695232,0.524611,0.117264,0.441390,-1.099010,-1.158570,-0.917019,-0.871765,0.427947,-0.299072,0.444964,-0.437538,0.694714,0.524485,0.116293,0.441135,-1.098516,-1.155723,-0.919235,-0.868378,0.002779,-0.000504,0.001587,-0.006251,0.002804,0.001290,-0.003166,0.004111,-0.000682,-0.001733,-0.006836,-0.005548,0.190977,0.196751,0.250309,0.207217,0.005097,-0.000198,0.001975,-0.001743,0.004226,0.000451,0.000929,0.000221,-0.004062,-0.002717,-0.001216,-0.002629,0.191029,0.196311,0.252980,0.208200,-0.018699,0.006875,0.004194,0.001719,-0.012823,0.000030,-0.003058,0.000072,0.011516,0.008586,-0.003992,0.003827,0.181294,0.194180,0.251396,0.210181,-0.718325,2.196746,-3.215993,1.698269,2.374459,-3.729180,-0.494319,2.020047,-1.806766,0.587868,1.811202,-1.224223,1.070143,0.728612,1.398428,2.094289,-0.703825,2.205257,-3.186607,1.670941,2.370819,-3.746642,-0.432937,2.022032,-1.773097,0.576942,1.810145,-1.220397,1.078704,0.729772,1.425245,2.088410,-0.693454,2.204176,-3.203128,1.646748,2.371723,-3.724649,-0.418404,2.018172,-1.773896,0.564056,1.811833,-1.214088,1.070702,0.748137,1.397849,2.094881,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
507,20.560000,-0.007833,0.000139,-0.012095,-0.003847,0.001284,-0.014794,-0.003532,0.004102,-0.012454,0.066974,0.030700,-0.997282,0.067074,0.030389,-0.997285,0.067496,0.031037,-0.997237,-0.863735,0.601367,-0.000000,0.428965,-0.300551,0.443771,-0.440343,0.695232,0.524611,0.117264,0.441390,-1.099010,-1.158570,-0.917019,-0.871765,0.427947,-0.299072,0.444964,-0.437538,0.694714,0.524485,0.116293,0.441135,-1.098516,-1.155723,-0.919235,-0.868378,0.428863,-0.298851,0.443577,-0.438279,0.695084,0.524621,0.116990,0.441566,-1.099066,-1.156756,-0.914783,-0.870128,0.005097,-0.000198,0.001975,-0.001743,0.004226,0.000451,0.000929,0.000221,-0.004062,-0.002717,-0.001216,-0.002629,0.191029,0.196311,0.252980,0.208200,-0.018699,0.006875,0.004194,0.001719,-0.012823,0.000030,-0.003058,0.000072,0.011516,0.008586,-0.003992,0.003827,0.181294,0.194180,0.251396,0.210181,0.005814,-0.001211,0.001313,-0.002454,0.002311,0.001080,-0.002053,-0.000017,-0.002523,-0.006106,0.003751,-0.004682,0.194025,0.200252,0.257078,0.214366,-0.703825,2.205257,-3.186607,1.670941,2.370819,-3.746642,-0.432937,2.022032,-1.773097,0.576942,1.810145,-1.220397,1.078704,0.729772,1.425245,2.088410,-0.693454,2.204176,-3.203128,1.646748,2.371723,-3.724649,-0.418404,2.018172,-1.773896,0.564056,1.811833,-1.214088,1.070702,0.748137,1.397849,2.094881,-0.765285,2.192862,-3.252838,1.780067,2.401495,-3.726905,-0.509771,2.018403,-1.889564,0.584501,1.803013,-1.204967,1.117552,0.781363,1.482473,2.099217,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
508,20.580000,-0.003847,0.001284,-0.014794,-0.003532,0.004102,-0.012454,0.012421,0.002706,-0.010214,0.067074,0.030389,-0.997285,0.067496,0.031037,-0.997237,0.067707,0.030688,-0.997233,-0.865963,0.598621,-0.000000,0.427947,-0.299072,0.444964,-0.437538,0.694714,0.524485,0.116293,0.441135,-1.098516,-1.155723,-0.919235,-0.868378,0.428863,-0.298851,0.443577,-0.438279,0.695084,0.524621,0.116990,0.441566,-1.099066,-1.156756,-0.914783,-0.870128,0.426784,-0.298409,0.444989,-0.435383,0.693322,0.524404,0.115878,0.441417,-1.097474,-1.155872,-0.917129,-0.867861,-0.018699,0.006875,0.004194,0.001719,-0.012823,0.000030,-0.003058,0.000072,0.011516,0.008586,-0.003992,0.003827,0.181294,0.194180,0.251396,0.210181,0.005814,-0.001211,0.001313,-0.002454,0.002311,0.001080,-0.002053,-0.000017,-0.002523,-0.006106,0.003751,-0.004682,0.194025,0.200252,0.257078,0.214366,-0.008454,0.010972,0.002465,-0.000672,-0.004544,-0.004101,-0.004114,0.003462,0.004049,0.023090,-0.004204,-0.002740,0.189709,0.198605,0.251549,0.217181,-0.693454,2.204176,-3.203128,1.646748,2.371723,-3.724649,-0.418404,2.018172,-1.773896,0.564056,1.811833,-1.214088,1.070702,0.748137,1.397849,2.094881,-0.765285,2.192862,-3.252838,1.780067,2.401495,-3.726905,-0.509771,2.018403,-1.889564,0.584501,1.803013,-1.204967,1.117552,0.781363,1.482473,2.099217,-0.734755,2.200155,-3.224299,1.720345,2.382072,-3.734101,-0.465047,2.014270,-1.843960,0.570707,1.810581,-1.200105,1.107656,0.774048,1.460889,2.101510,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
509,20.600000,-0.003532,0.004102,-0.012454,0.012421,0.002706,-0.010214,-0.005212,0.003397,-0.013452,0.067496,0.031037,-0.997237,0.067707,0.030688,-0.997233,0.068061,0.030821,-0.997205,-0.866909,0.597125,-0.000000,0.428863,-0.298851,0.443577,-0.438279,0.695084,0.524621,0.116990,0.441566,-1.099066,-1.156756,-0.914783,-0.870128,0.426784,-0.298409,0.444989,-0.435383,0.693322,0.524404,0.115878,0.441417,-1.097474,-1.155872,-0.917129,-0.867861,0.428565,-0.297792,0.443498,-0.436515,0.693653,0.524440,0.116573,0.441608,-1.098054,-1.156344,-0.912414,-0.869668,0.005814,-0.001211,0.001313,-0.002454,0.002311,0.001080,-0.002053,-0.000017,-0.002523,-0.006106,0.003751,-0.004682,0.194025,0.200252,0.257078,0.214366,-0.008454,0.010972,0.002465,-0.000672,-0.004544,-0.004101,-0.004114,0.003462,0.004049,0.023090,-0.004204,-0.002740,0.189709,0.198605,0.251549,0.217181,0.006330,-0.000074,0.002256,-0.002390,0.000381,0.000353,-0.000620,0.000370,-0.000703,-0.005217,0.001357,-0.005053,0.199055,0.200504,0.260620,0.215224,-0.765285,2.192862,-3.252838,1.780067,2.401495,-3.726905,-0.509771,2.018403,-1.889564,0.584501,1.803013,-1.204967,1.117552,0.781363,1.482473,2.099217,-0.734755,2.200155,-3.224299,1.720345,2.382072,-3.734101,-0.465047,2.014270,-1.843960,0.570707,1.810581,-1.200105,1.107656,0.774048,1.460889,2.101510,-0.756742,2.188578,-3.250138,1.765434,2.390906,-3.728663,-0.496808,2.002478,-1.877100,0.640070,1.811925,-1.237105,1.089752,0.807244,1.426247,2.146685,0.003857,-0.883694,-0.140795,0.046776,-0.906526,-0.032472,-0.999826,-0.036536,0.046679,-0.730129,-0.347332,-0.258580,-0.999777,-0.807442,-0.853291,-0.101448,0.094605,-0.979357,-0.786664,-0.782919,-0.755733,0.187281,0.074505,-0.650413,-0.273520,-0.096067,0.029996,0.078894,0.090040,-0.161691,0.040578,0.055732,-0.133708,-0.002115,-0.952511,-0.932012,-0.559490,-0.037090,0.002494,-0.839864,0.121920,-0.559482,-0.916194,-0.017131,-0.894058,-0.022863,-0.870415,-0.783135,-0.384977,-0.902978,-0.773019,-0.973258,-0.078143,-0.075278,-0.712829,0.121631,-0.948152,-0.109205,0.004936,0.161582,-0.631946,0.018969,-0.053746,0.269479
