inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127,v0128,v0129,v0130,v0131,v0132,v0133,v0134,v0135,v0136,v0137,v0138,v0139,v0140,v0141,v0142,v0143,v0144,v0145,v0146,v0147,v0148,v0149,v0150,v0151,v0152,v0153,v0154,v0155,v0156,v0157,v0158,v0159,v0160,v0161,v0162,v0163,v0164,v0165,v0166,v0167,v0168,v0169,v0170,v0171,v0172,v0173,v0174,v0175,v0176,v0177,v0178,v0179,v0180,v0181,v0182,v0183,v0184,v0185,v0186,v0187,v0188,v0189,v0190,v0191,v0192,v0193,v0194,v0195,v0196,v0197,v0198,v0199,v0200,v0201,v0202,v0203,v0204,v0205,v0206,v0207,v0208,v0209,v0210,v0211,v0212,v0213,v0214,v0215,v0216
1784,46.380000,-0.005136,0.007504,0.022141,-0.011507,0.020331,0.017309,-0.014000,0.017917,0.011889,-0.060753,-0.054598,-0.996659,-0.059489,-0.053783,-0.996779,-0.057917,-0.052803,-0.996924,-0.911344,0.527329,1.500000,-0.012911,-0.221185,0.222165,0.039007,0.604101,0.012132,0.187033,0.342458,-0.571252,-0.466627,-0.488125,-0.838935,-0.013399,-0.222130,0.222225,0.038578,0.604945,0.010741,0.187067,0.343534,-0.571627,-0.468127,-0.486925,-0.836021,-0.013736,-0.220606,0.222055,0.037951,0.606004,0.011135,0.186891,0.345350,-0.571835,-0.464831,-0.485489,-0.833154,-0.001785,-0.000442,0.000236,-0.001320,0.001200,-0.001028,0.000250,0.000101,-0.001458,-0.000308,0.000912,0.006360,0.066818,0.155080,0.072348,0.084568,-0.000872,-0.002175,0.000144,-0.000931,0.002566,-0.005070,0.000044,0.004689,-0.000602,-0.002292,0.003710,0.006931,0.055081,0.136498,0.060932,0.058934,-0.000413,0.001097,-0.000224,-0.001575,0.003889,-0.000350,-0.000628,0.003805,-0.001180,0.000628,0.002756,0.007294,0.056564,0.135484,0.071669,0.059960,0.803118,1.823027,-0.194722,-0.343567,0.878098,-2.348545,0.533856,1.845551,-0.901002,-1.202479,1.181625,-0.609625,1.501627,-0.369487,0.465182,0.529640,0.842872,1.839745,-0.079207,-0.376679,0.914470,-2.308648,0.496472,1.840983,-0.990543,-1.149538,1.175269,-0.661752,1.520084,-0.361467,0.496302,0.553340,0.877635,1.875101,-0.024163,-0.408613,0.899870,-2.277115,0.453275,1.831086,-1.061701,-1.128978,1.193274,-0.684825,1.595968,-0.261428,0.603869,0.721312,0.065115,-0.860899,-0.993914,0.119651,0.303541,-0.860683,-0.005856,0.293874,-0.342361,-0.675554,0.606921,-0.887911,-0.999995,-0.872211,-0.218907,0.240575,-0.467454,-0.999400,-0.916482,-0.684509,-0.981392,-0.305545,-0.824556,-0.979813,0.463962,0.024215,-0.014375,0.000900,0.007244,-0.152867,-0.163687,-0.981347,-0.709443,-0.106535,-0.982700,-0.965830,-0.423338,-0.955214,0.052549,-0.155294,0.220107,-0.500539,-0.993165,-0.287365,-0.920358,0.134172,-0.469757,-0.984472,-0.851016,-0.987237,-0.739220,-0.891666,0.372239,-0.120671,-0.071418,-0.592702,-0.880291,0.125104,-0.026435,-0.015771,-0.945638,-0.305744,-0.010735,-0.437847
1785,46.400000,-0.011507,0.020331,0.017309,-0.014000,0.017917,0.011889,-0.014915,0.029166,0.013254,-0.059489,-0.053783,-0.996779,-0.057917,-0.052803,-0.996924,-0.056157,-0.051541,-0.997091,-0.910794,0.528336,1.500000,-0.013399,-0.222130,0.222225,0.038578,0.604945,0.010741,0.187067,0.343534,-0.571627,-0.468127,-0.486925,-0.836021,-0.013736,-0.220606,0.222055,0.037951,0.606004,0.011135,0.186891,0.345350,-0.571835,-0.464831,-0.485489,-0.833154,-0.013839,-0.221149,0.222013,0.037445,0.608278,0.009617,0.186792,0.346274,-0.572557,-0.466452,-0.484078,-0.829207,-0.000872,-0.002175,0.000144,-0.000931,0.002566,-0.005070,0.000044,0.004689,-0.000602,-0.002292,0.003710,0.006931,0.055081,0.136498,0.060932,0.058934,-0.000413,0.001097,-0.000224,-0.001575,0.003889,-0.000350,-0.000628,0.003805,-0.001180,0.000628,0.002756,0.007294,0.056564,0.135484,0.071669,0.059960,-0.000303,-0.001882,-0.000101,-0.000978,0.005951,-0.005833,-0.000079,0.001124,-0.002035,-0.003751,0.004851,0.012002,0.040914,0.126030,0.051193,0.049043,0.842872,1.839745,-0.079207,-0.376679,0.914470,-2.308648,0.496472,1.840983,-0.990543,-1.149538,1.175269,-0.661752,1.520084,-0.361467,0.496302,0.553340,0.877635,1.875101,-0.024163,-0.408613,0.899870,-2.277115,0.453275,1.831086,-1.061701,-1.128978,1.193274,-0.684825,1.595968,-0.261428,0.603869,0.721312,0.858922,1.778437,-0.074788,-0.375929,0.801981,-2.316089,0.392950,1.731014,-1.158026,-1.105099,1.084753,-0.660509,1.460879,-0.439930,0.351875,0.414294,0.107595,-0.789237,-0.995493,0.081811,0.209466,-0.858339,0.211106,0.196534,-0.321701,-0.719671,0.546452,-0.902246,-0.999997,-0.860914,-0.194533,0.209515,-0.488570,-0.999615,-0.920625,-0.694213,-0.983563,-0.259768,-0.804373,-0.980534,0.584618,-0.036418,0.044409,0.107450,-0.066531,-0.098991,-0.191320,-0.982398,-0.717415,-0.158751,-0.982075,-0.963761,-0.533874,-0.951486,0.108910,-0.134298,0.125171,-0.574766,-0.992951,-0.209788,-0.937101,0.059706,-0.424842,-0.987834,-0.863863,-0.989747,-0.802323,-0.856452,0.401443,-0.168823,0.227447,-0.645789,-0.885565,0.119435,0.000826,-0.008160,-0.948955,-0.284990,0.063855,-0.444931
1786,46.420000,-0.014000,0.017917,0.011889,-0.014915,0.029166,0.013254,-0.010473,0.030795,0.017714,-0.057917,-0.052803,-0.996924,-0.056157,-0.051541,-0.997091,-0.053714,-0.050465,-0.997280,-0.909421,0.530656,1.500000,-0.013736,-0.220606,0.222055,0.037951,0.606004,0.011135,0.186891,0.345350,-0.571835,-0.464831,-0.485489,-0.833154,-0.013839,-0.221149,0.222013,0.037445,0.608278,0.009617,0.186792,0.346274,-0.572557,-0.466452,-0.484078,-0.829207,-0.014138,-0.222011,0.221996,0.037189,0.610672,0.007027,0.186813,0.346355,-0.572985,-0.467012,-0.481448,-0.824112,-0.000413,0.001097,-0.000224,-0.001575,0.003889,-0.000350,-0.000628,0.003805,-0.001180,0.000628,0.002756,0.007294,0.056564,0.135484,0.071669,0.059960,-0.000303,-0.001882,-0.000101,-0.000978,0.005951,-0.005833,-0.000079,0.001124,-0.002035,-0.003751,0.004851,0.012002,0.040914,0.126030,0.051193,0.049043,-0.001123,-0.002485,-0.000004,-0.000477,0.006023,-0.005862,0.000139,-0.000085,-0.000362,-0.000596,0.007310,0.012491,0.031433,0.115176,0.037770,0.050361,0.877635,1.875101,-0.024163,-0.408613,0.899870,-2.277115,0.453275,1.831086,-1.061701,-1.128978,1.193274,-0.684825,1.595968,-0.261428,0.603869,0.721312,0.858922,1.778437,-0.074788,-0.375929,0.801981,-2.316089,0.392950,1.731014,-1.158026,-1.105099,1.084753,-0.660509,1.460879,-0.439930,0.351875,0.414294,0.893366,1.810017,-0.014076,-0.368695,0.868513,-2.234235,0.369217,1.718188,-1.238965,-1.050545,1.084426,-0.667277,1.453941,-0.425292,0.461637,0.403430,0.051986,-0.879810,-0.994754,0.056512,0.052638,-0.877780,-0.070528,0.193843,-0.326194,-0.752894,0.749140,-0.882630,-0.999996,-0.844075,-0.140412,0.205421,-0.489852,-0.999504,-0.915635,-0.743938,-0.977309,-0.265897,-0.828768,-0.976172,0.414709,-0.038852,0.080225,0.140561,-0.006442,-0.139055,-0.170696,-0.983448,-0.684201,-0.154657,-0.984400,-0.974259,-0.526596,-0.948836,0.130814,-0.249968,0.116627,-0.503542,-0.992429,-0.177921,-0.944658,0.066489,-0.610880,-0.984555,-0.868479,-0.990067,-0.780955,-0.895016,0.306374,-0.139618,0.154385,-0.556214,-0.897502,0.166498,-0.001885,-0.005581,-0.950156,-0.235820,0.077749,-0.416824
1787,46.440000,-0.014915,0.029166,0.013254,-0.010473,0.030795,0.017714,-0.006543,0.035191,0.017088,-0.056157,-0.051541,-0.997091,-0.053714,-0.050465,-0.997280,-0.051148,-0.050053,-0.997436,-0.907163,0.534837,1.500000,-0.013839,-0.221149,0.222013,0.037445,0.608278,0.009617,0.186792,0.346274,-0.572557,-0.466452,-0.484078,-0.829207,-0.014138,-0.222011,0.221996,0.037189,0.610672,0.007027,0.186813,0.346355,-0.572985,-0.467012,-0.481448,-0.824112,-0.014929,-0.221122,0.221667,0.036779,0.612865,0.008201,0.186809,0.346587,-0.572933,-0.463666,-0.477933,-0.819505,-0.000303,-0.001882,-0.000101,-0.000978,0.005951,-0.005833,-0.000079,0.001124,-0.002035,-0.003751,0.004851,0.012002,0.040914,0.126030,0.051193,0.049043,-0.001123,-0.002485,-0.000004,-0.000477,0.006023,-0.005862,0.000139,-0.000085,-0.000362,-0.000596,0.007310,0.012491,0.031433,0.115176,0.037770,0.050361,-0.001249,-0.002201,-0.000318,-0.000414,0.005292,0.000487,-0.000055,0.001640,-0.000005,-0.003438,0.009249,0.010430,0.026330,0.098006,0.026523,0.040650,0.858922,1.778437,-0.074788,-0.375929,0.801981,-2.316089,0.392950,1.731014,-1.158026,-1.105099,1.084753,-0.660509,1.460879,-0.439930,0.351875,0.414294,0.893366,1.810017,-0.014076,-0.368695,0.868513,-2.234235,0.369217,1.718188,-1.238965,-1.050545,1.084426,-0.667277,1.453941,-0.425292,0.461637,0.403430,0.976049,1.728669,-0.077375,-0.404980,0.791380,-2.218914,0.268412,1.644839,-1.368834,-1.007969,1.040771,-0.721355,1.234950,-0.481833,0.312941,0.325233,0.113108,-0.895984,-0.993900,0.154232,0.386980,-0.877040,0.010691,0.177907,-0.414326,-0.630169,0.808970,-0.830709,-0.999992,-0.843552,-0.169983,0.210561,-0.483583,-0.999475,-0.914461,-0.674023,-0.980646,-0.283964,-0.809269,-0.981775,0.586820,0.018906,0.022814,0.180589,0.031269,-0.094711,-0.123358,-0.982705,-0.670861,-0.167121,-0.983495,-0.958968,-0.557331,-0.944681,0.109998,-0.296127,0.222946,-0.546414,-0.991014,-0.246710,-0.885373,0.126854,-0.413950,-0.983038,-0.850746,-0.989628,-0.708087,-0.881899,0.286174,-0.128235,0.270388,-0.603069,-0.885534,0.218790,-0.056575,-0.000295,-0.958101,-0.197229,0.087084,-0.416516
1788,46.460000,-0.010473,0.030795,0.017714,-0.006543,0.035191,0.017088,-0.007410,0.036079,0.013119,-0.053714,-0.050465,-0.997280,-0.051148,-0.050053,-0.997436,-0.048329,-0.049422,-0.997608,-0.905637,0.536943,1.500000,-0.014138,-0.222011,0.221996,0.037189,0.610672,0.007027,0.186813,0.346355,-0.572985,-0.467012,-0.481448,-0.824112,-0.014929,-0.221122,0.221667,0.036779,0.612865,0.008201,0.186809,0.346587,-0.572933,-0.463666,-0.477933,-0.819505,-0.015188,-0.222164,0.221596,0.036725,0.614677,0.007951,0.186753,0.347192,-0.572805,-0.465747,-0.473959,-0.815287,-0.001123,-0.002485,-0.000004,-0.000477,0.006023,-0.005862,0.000139,-0.000085,-0.000362,-0.000596,0.007310,0.012491,0.031433,0.115176,0.037770,0.050361,-0.001249,-0.002201,-0.000318,-0.000414,0.005292,0.000487,-0.000055,0.001640,-0.000005,-0.003438,0.009249,0.010430,0.026330,0.098006,0.026523,0.040650,-0.000323,-0.002336,-0.000158,-0.000065,0.003973,-0.000629,-0.000182,0.000818,0.000591,-0.005217,0.010240,0.011033,0.024213,0.080370,0.019559,0.032765,0.893366,1.810017,-0.014076,-0.368695,0.868513,-2.234235,0.369217,1.718188,-1.238965,-1.050545,1.084426,-0.667277,1.453941,-0.425292,0.461637,0.403430,0.976049,1.728669,-0.077375,-0.404980,0.791380,-2.218914,0.268412,1.644839,-1.368834,-1.007969,1.040771,-0.721355,1.234950,-0.481833,0.312941,0.325233,1.028595,1.694450,-0.015799,-0.427937,0.802054,-2.179582,0.254479,1.608218,-1.419382,-0.989734,1.018360,-0.705754,1.150065,-0.482979,0.294893,0.303090,0.112651,-0.827453,-0.994409,0.032809,0.484086,-0.865888,0.819427,0.202152,-0.390373,-0.670674,0.785935,-0.895744,-0.999998,-0.797563,-0.292536,0.248373,-0.474480,-0.999226,-0.928861,-0.687003,-0.981935,-0.174280,-0.780551,-0.979651,0.714239,0.074778,0.054613,0.000895,0.031071,-0.071217,-0.152465,-0.980863,-0.687877,-0.152464,-0.976805,-0.968401,-0.544940,-0.958057,0.021181,-0.150548,0.173751,-0.544901,-0.993707,-0.263897,-0.923502,0.118518,-0.275447,-0.984768,-0.860415,-0.987290,-0.732355,-0.843272,0.376979,-0.051385,0.062595,-0.665252,-0.869614,0.174293,-0.028883,0.020658,-0.950831,-0.285244,0.041567,-0.373403
1789,46.480000,-0.006543,0.035191,0.017088,-0.007410,0.036079,0.013119,-0.000394,0.011034,0.014697,-0.051148,-0.050053,-0.997436,-0.048329,-0.049422,-0.997608,-0.046560,-0.049065,-0.997710,-0.905118,0.537919,1.500000,-0.014929,-0.221122,0.221667,0.036779,0.612865,0.008201,0.186809,0.346587,-0.572933,-0.463666,-0.477933,-0.819505,-0.015188,-0.222164,0.221596,0.036725,0.614677,0.007951,0.186753,0.347192,-0.572805,-0.465747,-0.473959,-0.815287,-0.015392,-0.223044,0.221602,0.036622,0.615449,0.007778,0.186706,0.347216,-0.572421,-0.466848,-0.470977,-0.812330,-0.001249,-0.002201,-0.000318,-0.000414,0.005292,0.000487,-0.000055,0.001640,-0.000005,-0.003438,0.009249,0.010430,0.026330,0.098006,0.026523,0.040650,-0.000323,-0.002336,-0.000158,-0.000065,0.003973,-0.000629,-0.000182,0.000818,0.000591,-0.005217,0.010240,0.011033,0.024213,0.080370,0.019559,0.032765,-0.000852,-0.002354,0.000178,-0.000467,0.000572,-0.000461,-0.000030,-0.000151,0.001193,-0.000756,0.004920,0.003863,0.044497,0.084125,0.043196,0.061836,0.976049,1.728669,-0.077375,-0.404980,0.791380,-2.218914,0.268412,1.644839,-1.368834,-1.007969,1.040771,-0.721355,1.234950,-0.481833,0.312941,0.325233,1.028595,1.694450,-0.015799,-0.427937,0.802054,-2.179582,0.254479,1.608218,-1.419382,-0.989734,1.018360,-0.705754,1.150065,-0.482979,0.294893,0.303090,1.038200,1.737808,0.050479,-0.464079,0.822076,-2.195303,0.234734,1.671251,-1.529948,-0.877527,1.076763,-0.739902,1.358174,-0.252589,0.711397,0.590722,-0.004084,-0.825088,-0.993091,0.008123,0.183309,-0.862355,0.759758,0.188864,-0.457331,-0.540906,0.696444,-0.853318,-0.999981,-0.823623,-0.298053,0.163893,-0.520647,-0.999039,-0.825285,-0.761643,-0.986162,-0.082349,-0.816399,-0.980003,0.588031,-0.044745,0.136226,0.164127,0.085634,-0.171515,-0.254148,-0.964329,-0.613038,-0.177221,-0.983787,-0.971236,-0.477269,-0.946645,0.062634,-0.190704,0.214622,-0.557915,-0.991679,-0.242094,-0.855820,0.155938,-0.632514,-0.983241,-0.829932,-0.985879,-0.439740,-0.908349,0.458271,-0.018579,-0.206008,-0.643506,-0.856444,0.068729,-0.038458,0.032932,-0.924082,-0.127440,0.047112,-0.261070
1790,46.500000,-0.007410,0.036079,0.013119,-0.000394,0.011034,0.014697,0.005775,-0.009302,0.014691,-0.048329,-0.049422,-0.997608,-0.046560,-0.049065,-0.997710,-0.046822,-0.049279,-0.997687,-0.905057,0.537980,1.500000,-0.015188,-0.222164,0.221596,0.036725,0.614677,0.007951,0.186753,0.347192,-0.572805,-0.465747,-0.473959,-0.815287,-0.015392,-0.223044,0.221602,0.036622,0.615449,0.007778,0.186706,0.347216,-0.572421,-0.466848,-0.470977,-0.812330,-0.015759,-0.223884,0.221789,0.036307,0.614920,0.007333,0.186543,0.346468,-0.572015,-0.466667,-0.470250,-0.812284,-0.000323,-0.002336,-0.000158,-0.000065,0.003973,-0.000629,-0.000182,0.000818,0.000591,-0.005217,0.010240,0.011033,0.024213,0.080370,0.019559,0.032765,-0.000852,-0.002354,0.000178,-0.000467,0.000572,-0.000461,-0.000030,-0.000151,0.001193,-0.000756,0.004920,0.003863,0.044497,0.084125,0.043196,0.061836,-0.000927,-0.001969,0.000555,-0.001041,-0.002757,-0.001790,-0.000914,-0.003299,0.000837,0.000881,0.000418,-0.001706,0.067812,0.102181,0.070444,0.094145,1.028595,1.694450,-0.015799,-0.427937,0.802054,-2.179582,0.254479,1.608218,-1.419382,-0.989734,1.018360,-0.705754,1.150065,-0.482979,0.294893,0.303090,1.038200,1.737808,0.050479,-0.464079,0.822076,-2.195303,0.234734,1.671251,-1.529948,-0.877527,1.076763,-0.739902,1.358174,-0.252589,0.711397,0.590722,1.019726,1.724932,-0.021358,-0.441724,0.820175,-2.234957,0.222105,1.694161,-1.500603,-0.886484,1.084518,-0.710132,1.448620,-0.145705,0.834236,0.713303,-0.053132,-0.727330,-0.993115,0.022008,0.347321,-0.873918,0.833087,0.207763,-0.409478,-0.457635,0.676065,-0.861583,-0.999990,-0.793681,-0.329555,0.177230,-0.563165,-0.998829,-0.733836,-0.710359,-0.983506,-0.084422,-0.840534,-0.981722,0.670190,-0.033964,0.101162,0.071214,0.105113,-0.194602,-0.240223,-0.958052,-0.601807,-0.220781,-0.981977,-0.959681,-0.530341,-0.947461,0.066585,-0.188015,0.239671,-0.594225,-0.991273,-0.284806,-0.802955,0.078027,-0.546542,-0.979186,-0.838984,-0.988185,-0.182916,-0.901958,0.427569,-0.044337,-0.309910,-0.672461,-0.867741,0.168455,-0.033570,0.040283,-0.904715,-0.096921,0.089890,-0.263562
1791,46.520000,-0.000394,0.011034,0.014697,0.005775,-0.009302,0.014691,0.015286,-0.017019,0.019185,-0.046560,-0.049065,-0.997710,-0.046822,-0.049279,-0.997687,-0.048080,-0.050362,-0.997573,-0.905057,0.538102,1.500000,-0.015392,-0.223044,0.221602,0.036622,0.615449,0.007778,0.186706,0.347216,-0.572421,-0.466848,-0.470977,-0.812330,-0.015759,-0.223884,0.221789,0.036307,0.614920,0.007333,0.186543,0.346468,-0.572015,-0.466667,-0.470250,-0.812284,-0.016634,-0.222861,0.221830,0.035707,0.614332,0.008643,0.186433,0.344609,-0.572132,-0.462515,-0.470957,-0.813817,-0.000852,-0.002354,0.000178,-0.000467,0.000572,-0.000461,-0.000030,-0.000151,0.001193,-0.000756,0.004920,0.003863,0.044497,0.084125,0.043196,0.061836,-0.000927,-0.001969,0.000555,-0.001041,-0.002757,-0.001790,-0.000914,-0.003299,0.000837,0.000881,0.000418,-0.001706,0.067812,0.102181,0.070444,0.094145,-0.002161,-0.001076,0.000416,-0.001207,-0.001250,0.001633,-0.000160,-0.004147,-0.000720,0.001673,-0.002437,-0.006175,0.068259,0.121887,0.074519,0.110596,1.038200,1.737808,0.050479,-0.464079,0.822076,-2.195303,0.234734,1.671251,-1.529948,-0.877527,1.076763,-0.739902,1.358174,-0.252589,0.711397,0.590722,1.019726,1.724932,-0.021358,-0.441724,0.820175,-2.234957,0.222105,1.694161,-1.500603,-0.886484,1.084518,-0.710132,1.448620,-0.145705,0.834236,0.713303,0.955324,1.750246,-0.068328,-0.406870,0.860680,-2.277477,0.308765,1.734522,-1.373411,-0.938319,1.106853,-0.645186,1.538520,-0.137264,0.863100,0.706039,-0.054020,-0.849033,-0.993565,-0.052198,0.185015,-0.873477,1.051306,0.200411,-0.426339,-0.607463,0.838220,-0.857576,-0.999993,-0.776712,-0.270173,0.198889,-0.527388,-0.999103,-0.849434,-0.724659,-0.986014,-0.070981,-0.819135,-0.981134,0.641437,-0.053905,0.138785,0.048604,0.065333,-0.070677,-0.138346,-0.967077,-0.581554,-0.194999,-0.982642,-0.972940,-0.573484,-0.950184,0.122992,-0.241862,0.166894,-0.591395,-0.991545,-0.237881,-0.843063,0.182568,-0.685196,-0.981694,-0.838471,-0.987566,-0.386912,-0.905444,0.433989,0.017485,-0.475465,-0.647154,-0.874190,0.165960,-0.052301,0.074630,-0.924353,-0.146801,0.105948,-0.261738
1792,46.540000,0.005775,-0.009302,0.014691,0.015286,-0.017019,0.019185,0.013848,-0.021191,0.019406,-0.046822,-0.049279,-0.997687,-0.048080,-0.050362,-0.997573,-0.049751,-0.051397,-0.997438,-0.904904,0.538285,1.500000,-0.015759,-0.223884,0.221789,0.036307,0.614920,0.007333,0.186543,0.346468,-0.572015,-0.466667,-0.470250,-0.812284,-0.016634,-0.222861,0.221830,0.035707,0.614332,0.008643,0.186433,0.344609,-0.572132,-0.462515,-0.470957,-0.813817,-0.017233,-0.224154,0.222304,0.035534,0.613638,0.008549,0.186376,0.343785,-0.572337,-0.465007,-0.472049,-0.817391,-0.000927,-0.001969,0.000555,-0.001041,-0.002757,-0.001790,-0.000914,-0.003299,0.000837,0.000881,0.000418,-0.001706,0.067812,0.102181,0.070444,0.094145,-0.002161,-0.001076,0.000416,-0.001207,-0.001250,0.001633,-0.000160,-0.004147,-0.000720,0.001673,-0.002437,-0.006175,0.068259,0.121887,0.074519,0.110596,-0.001257,-0.003359,0.001455,-0.000179,-0.002080,-0.001241,-0.000156,-0.001432,-0.000371,-0.007328,-0.002734,-0.009522,0.070976,0.127110,0.076833,0.110094,1.019726,1.724932,-0.021358,-0.441724,0.820175,-2.234957,0.222105,1.694161,-1.500603,-0.886484,1.084518,-0.710132,1.448620,-0.145705,0.834236,0.713303,0.955324,1.750246,-0.068328,-0.406870,0.860680,-2.277477,0.308765,1.734522,-1.373411,-0.938319,1.106853,-0.645186,1.538520,-0.137264,0.863100,0.706039,0.947190,1.742370,-0.114129,-0.413304,0.855184,-2.318836,0.336910,1.769520,-1.296074,-0.967611,1.135875,-0.632550,1.558227,-0.159016,0.851542,0.705649,-0.054020,-0.849033,-0.993565,-0.052198,0.185015,-0.873477,1.051306,0.200411,-0.426339,-0.607463,0.838220,-0.857576,-0.999993,-0.776712,-0.270173,0.198889,-0.527388,-0.999103,-0.849434,-0.724659,-0.986014,-0.070981,-0.819135,-0.981134,0.641437,-0.053905,0.138785,0.048604,0.065333,-0.070677,-0.138346,-0.967077,-0.581554,-0.194999,-0.982642,-0.972940,-0.573484,-0.950184,0.122992,-0.241862,0.166894,-0.591395,-0.991545,-0.237881,-0.843063,0.182568,-0.685196,-0.981694,-0.838471,-0.987566,-0.386912,-0.905444,0.433989,0.017485,-0.475465,-0.647154,-0.874190,0.165960,-0.052301,0.074630,-0.924353,-0.146801,0.105948,-0.261738
1793,46.560000,0.015286,-0.017019,0.019185,0.013848,-0.021191,0.019406,0.019119,-0.018064,0.019207,-0.048080,-0.050362,-0.997573,-0.049751,-0.051397,-0.997438,-0.051440,-0.052556,-0.997292,-0.904904,0.538347,1.500000,-0.016634,-0.222861,0.221830,0.035707,0.614332,0.008643,0.186433,0.344609,-0.572132,-0.462515,-0.470957,-0.813817,-0.017233,-0.224154,0.222304,0.035534,0.613638,0.008549,0.186376,0.343785,-0.572337,-0.465007,-0.472049,-0.817391,-0.017766,-0.223870,0.222816,0.035425,0.612489,0.008564,0.185959,0.343233,-0.572400,-0.464589,-0.472771,-0.820747,-0.002161,-0.001076,0.000416,-0.001207,-0.001250,0.001633,-0.000160,-0.004147,-0.000720,0.001673,-0.002437,-0.006175,0.068259,0.121887,0.074519,0.110596,-0.001257,-0.003359,0.001455,-0.000179,-0.002080,-0.001241,-0.000156,-0.001432,-0.000371,-0.007328,-0.002734,-0.009522,0.070976,0.127110,0.076833,0.110094,-0.001865,0.011286,0.000573,-0.000817,-0.003561,0.009144,-0.002007,-0.001503,0.000083,0.019712,-0.000714,-0.007357,0.074008,0.166854,0.079305,0.106219,0.955324,1.750246,-0.068328,-0.406870,0.860680,-2.277477,0.308765,1.734522,-1.373411,-0.938319,1.106853,-0.645186,1.538520,-0.137264,0.863100,0.706039,0.947190,1.742370,-0.114129,-0.413304,0.855184,-2.318836,0.336910,1.769520,-1.296074,-0.967611,1.135875,-0.632550,1.558227,-0.159016,0.851542,0.705649,0.923420,1.784041,-0.113416,-0.409068,0.872670,-2.341747,0.408982,1.801767,-1.148141,-1.069042,1.146418,-0.590798,1.586318,-0.173931,0.787514,0.712910,0.112008,-0.901244,-0.994064,0.097398,0.333423,-0.883816,0.975973,0.147659,-0.407817,-0.634400,0.891908,-0.864230,-0.999994,-0.741845,-0.287987,0.182223,-0.421963,-0.998991,-0.861618,-0.679053,-0.984097,-0.078314,-0.801698,-0.981672,0.655687,-0.106962,0.113123,0.197609,0.102017,-0.179802,-0.128737,-0.977321,-0.664186,-0.183082,-0.984177,-0.972895,-0.602151,-0.951045,0.087485,-0.171425,0.153610,-0.440693,-0.991880,-0.228778,-0.893791,0.214439,-0.590899,-0.982982,-0.818160,-0.983801,-0.680575,-0.874235,0.389919,-0.049215,0.132811,-0.589600,-0.870059,0.020540,-0.078337,0.018724,-0.944077,-0.237107,0.070648,-0.335574
