inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
1707,44.840000,0.695605,1.694512,-0.253631,-0.482509,0.862359,-2.151401,0.570184,1.871633,-1.314327,-0.913150,1.493539,-0.719938,1.546921,-0.203373,0.694617,0.763244
1708,44.860000,0.740200,1.718764,-0.246973,-0.483229,0.865224,-2.127251,0.557989,1.825525,-1.301897,-0.942432,1.438349,-0.720186,1.403126,-0.309670,0.475909,0.604011
1709,44.880000,0.793542,1.748478,-0.149584,-0.510280,0.884329,-2.059080,0.499365,1.815296,-1.379117,-0.890194,1.433823,-0.768449,1.394083,-0.264407,0.522434,0.688141
1710,44.900000,0.808210,1.782427,-0.038788,-0.535480,0.890818,-2.060582,0.465253,1.864499,-1.453895,-0.804113,1.488136,-0.827479,1.600405,-0.108048,0.869113,0.931799
1711,44.920000,0.757788,1.793613,-0.107124,-0.496412,0.883508,-2.102372,0.498824,1.878049,-1.410034,-0.847194,1.508775,-0.736939,1.708937,-0.020406,0.988038,1.012561
1712,44.940000,0.683679,1.870626,-0.120171,-0.469126,0.936808,-2.131673,0.612612,1.950394,-1.293173,-0.900435,1.576426,-0.642315,1.882244,0.114936,1.196152,1.108493
1713,44.960000,0.582379,1.900683,-0.176550,-0.447545,0.932646,-2.221763,0.662775,2.005551,-1.209801,-0.910580,1.608328,-0.609187,2.003530,0.135604,1.339523,1.082311
1714,44.980000,0.560353,1.884236,-0.282869,-0.407895,0.959980,-2.245053,0.749360,2.022985,-1.022030,-1.073515,1.603350,-0.522732,1.980550,0.062390,1.208923,0.969165
1715,45.000000,0.567924,1.898832,-0.284789,-0.415102,0.965694,-2.238598,0.790899,2.061111,-0.927296,-1.121696,1.609795,-0.533590,1.915012,-0.022656,1.086627,0.920179
1716,45.020000,0.553519,1.826940,-0.275990,-0.422412,0.951106,-2.276373,0.718680,2.041540,-0.950473,-1.053090,1.561785,-0.641903,1.906511,-0.073373,1.017979,0.895207
1717,45.040000,0.569455,1.907225,-0.192561,-0.414072,0.973566,-2.222045,0.726893,2.034579,-0.876868,-1.112676,1.556144,-0.639774,1.881441,-0.078949,0.916393,0.948894
1718,45.060000,0.616910,1.830777,-0.227529,-0.408739,0.910133,-2.215668,0.679307,1.930811,-0.924307,-1.134770,1.468525,-0.647020,1.650988,-0.235380,0.523185,0.731951
1719,45.080000,0.623262,1.874935,-0.103880,-0.421682,0.909794,-2.192392,0.604432,1.896628,-1.064414,-1.025140,1.424564,-0.706938,1.645231,-0.312242,0.558279,0.666656
1720,45.100000,0.683186,1.822140,-0.043700,-0.443805,0.879382,-2.151191,0.482393,1.816613,-1.258021,-0.936080,1.378909,-0.792547,1.585163,-0.302078,0.550028,0.667422
1721,45.120000,0.682949,1.873248,0.083253,-0.459477,0.900799,-2.106972,0.442665,1.838926,-1.388978,-0.840078,1.403564,-0.827366,1.701848,-0.134014,0.853520,0.854672
1722,45.140000,0.666580,1.794475,-0.022696,-0.457040,0.860045,-2.132482,0.394666,1.819800,-1.504338,-0.763958,1.402904,-0.858680,1.709280,-0.088170,0.963720,0.877892
1723,45.160000,0.673605,1.818078,-0.054766,-0.441384,0.897644,-2.122654,0.460905,1.831737,-1.479198,-0.830724,1.434469,-0.738306,1.685045,-0.090505,1.044403,0.865696
1724,45.180000,0.700769,1.696594,-0.158002,-0.485409,0.880492,-2.135260,0.412427,1.834545,-1.540054,-0.747150,1.464403,-0.800547,1.649442,-0.045708,1.093765,0.907648
1725,45.200000,0.691262,1.760426,-0.169880,-0.482664,0.901138,-2.150535,0.485539,1.878594,-1.427865,-0.857586,1.488527,-0.710841,1.634066,-0.036889,1.116454,0.933383
1726,45.220000,0.719665,1.743855,-0.254792,-0.480930,0.904975,-2.156906,0.537463,1.884557,-1.333873,-0.952983,1.485897,-0.650654,1.580717,-0.089487,0.981668,0.878118
1727,45.240000,0.751160,1.735272,-0.251079,-0.509673,0.893523,-2.162661,0.563427,1.877428,-1.296169,-1.008353,1.480650,-0.625289,1.516895,-0.166632,0.811606,0.807019
1728,45.260000,0.729110,1.775231,-0.173760,-0.522801,0.852592,-2.200516,0.580581,1.850104,-1.238778,-1.029270,1.413535,-0.630102,1.477105,-0.271046,0.637644,0.647726
1729,45.280000,0.741146,1.789165,-0.068761,-0.533939,0.853862,-2.193989,0.529515,1.848723,-1.281474,-0.946916,1.371054,-0.703067,1.546284,-0.284592,0.703019,0.613879
1730,45.300000,0.741377,1.786597,-0.028741,-0.496903,0.825649,-2.211002,0.491440,1.790326,-1.327227,-0.947881,1.301204,-0.707275,1.445009,-0.427460,0.544017,0.443078
1731,45.320000,0.787983,1.699890,-0.031224,-0.492357,0.833773,-2.191509,0.360277,1.773709,-1.448141,-0.775566,1.261397,-0.857056,1.480114,-0.420373,0.614710,0.468195
1732,45.340000,0.823763,1.737728,0.025689,-0.487440,0.810912,-2.192081,0.322148,1.761602,-1.510053,-0.774931,1.240200,-0.819024,1.465185,-0.423434,0.661794,0.480687
1733,45.360000,0.871757,1.792833,0.067713,-0.516198,0.874836,-2.138256,0.345886,1.811307,-1.511096,-0.772552,1.327147,-0.818582,1.587555,-0.216325,0.939326,0.745809
1734,45.380000,0.856145,1.757189,-0.049919,-0.486369,0.839110,-2.198679,0.349156,1.805443,-1.475479,-0.827234,1.336652,-0.770351,1.544935,-0.231997,0.869653,0.755369
1735,45.400000,0.843063,1.789249,-0.066035,-0.497565,0.888131,-2.209008,0.427608,1.860458,-1.389015,-0.840540,1.391279,-0.710928,1.645799,-0.176653,1.012298,0.830136
1736,45.420000,0.787182,1.801811,-0.152963,-0.471933,0.880557,-2.279529,0.459755,1.887236,-1.323547,-0.892497,1.398530,-0.666939,1.718859,-0.173236,1.040240,0.801511
1737,45.440000,0.778748,1.830554,-0.161549,-0.464888,0.914022,-2.280760,0.540237,1.950501,-1.181494,-0.954134,1.427655,-0.636043,1.826238,-0.150795,1.098412,0.842953
1738,45.460000,0.741362,1.842092,-0.206338,-0.434692,0.876548,-2.323608,0.566510,1.930480,-1.077561,-1.052225,1.379115,-0.593243,1.715904,-0.276814,0.826448,0.667562
1739,45.480000,0.765292,1.843454,-0.159457,-0.452045,0.900161,-2.310324,0.558538,1.940441,-1.052950,-1.025380,1.369738,-0.630718,1.717947,-0.323734,0.757364,0.642288
1740,45.500000,0.754271,1.897456,-0.064532,-0.455119,0.899545,-2.311985,0.542004,1.925832,-1.044456,-1.046579,1.345895,-0.648087,1.736416,-0.315457,0.738259,0.663402
1741,45.520000,0.778430,1.853584,-0.071081,-0.429666,0.882701,-2.305767,0.503969,1.877946,-1.076757,-1.017081,1.296526,-0.693049,1.664497,-0.411385,0.603169,0.567680
1742,45.540000,0.801301,1.891861,-0.011128,-0.431836,0.869143,-2.278539,0.481329,1.840940,-1.116504,-0.992225,1.270322,-0.696459,1.598100,-0.472064,0.537131,0.501036
1743,45.560000,0.879702,1.773480,-0.031548,-0.463635,0.824843,-2.237043,0.361462,1.808236,-1.303200,-0.831599,1.227843,-0.815085,1.545516,-0.467161,0.594005,0.502908
1744,45.580000,0.908785,1.794811,-0.021403,-0.442560,0.806937,-2.237216,0.341543,1.758792,-1.349146,-0.875549,1.193469,-0.751086,1.410920,-0.501787,0.465924,0.426378
1745,45.600000,0.968778,1.831362,0.007678,-0.490691,0.855567,-2.172194,0.336829,1.779534,-1.429493,-0.802201,1.249013,-0.765632,1.469060,-0.351479,0.706243,0.604878
1746,45.620000,0.959170,1.790058,-0.001850,-0.516920,0.816542,-2.217896,0.304146,1.818359,-1.517152,-0.712254,1.293700,-0.766269,1.602559,-0.181689,0.983327,0.792469
1747,45.640000,0.908417,1.821253,-0.084865,-0.461085,0.870913,-2.226557,0.359731,1.838601,-1.423359,-0.817988,1.303405,-0.648056,1.649766,-0.136797,1.031281,0.829317
1748,45.660000,0.887581,1.864959,-0.136936,-0.470128,0.924721,-2.259639,0.447786,1.940688,-1.313720,-0.863782,1.409476,-0.591231,1.784950,0.000426,1.199304,0.981178
1749,45.680000,0.848940,1.856261,-0.231895,-0.465497,0.917777,-2.320727,0.514378,1.972930,-1.161530,-0.964023,1.429814,-0.540023,1.856287,0.018211,1.184641,1.012613
1750,45.700000,0.799863,1.895353,-0.287714,-0.425232,0.941599,-2.358378,0.617186,2.016419,-0.986035,-1.079788,1.443844,-0.472552,1.856441,-0.076726,1.047985,0.900468
1751,45.720000,0.783143,1.908049,-0.251863,-0.428096,0.946681,-2.356361,0.655121,2.007142,-0.862202,-1.148812,1.420173,-0.452683,1.813611,-0.169214,0.883637,0.788782
1752,45.740000,0.780168,1.859072,-0.211351,-0.435443,0.880785,-2.384230,0.615813,1.968042,-0.886940,-1.123369,1.336563,-0.542604,1.722647,-0.333125,0.659135,0.575706
1753,45.760000,0.785273,1.941057,-0.053395,-0.450178,0.908974,-2.326732,0.593769,1.941360,-0.891283,-1.108314,1.300216,-0.585935,1.743790,-0.360869,0.636418,0.558419
1754,45.780000,0.857182,1.855779,-0.065867,-0.440886,0.796821,-2.316796,0.472114,1.808385,-1.021684,-1.080226,1.165039,-0.669946,1.455493,-0.604109,0.228633,0.244693
1755,45.800000,0.911542,1.900705,0.101641,-0.468719,0.857608,-2.228078,0.370799,1.793368,-1.207935,-0.926973,1.151615,-0.757828,1.530754,-0.537582,0.449250,0.383901
1756,45.820000,0.956728,1.844622,0.124634,-0.496020,0.809846,-2.213055,0.235546,1.745452,-1.462949,-0.777808,1.142396,-0.883761,1.506393,-0.415781,0.615042,0.535227
1757,45.840000,0.959659,1.855858,0.126337,-0.498903,0.835576,-2.183632,0.247653,1.775632,-1.528808,-0.728059,1.195683,-0.817850,1.602498,-0.203365,0.934539,0.756571
1758,45.860000,0.953877,1.886921,0.070299,-0.517951,0.884166,-2.196633,0.304653,1.877285,-1.547909,-0.716370,1.340574,-0.783224,1.794767,0.107619,1.368286,1.108393
1759,45.880000,0.861803,1.842711,-0.131736,-0.457076,0.905363,-2.288868,0.405770,1.914045,-1.354838,-0.881465,1.380659,-0.644491,1.837534,0.125328,1.347936,1.119922
1760,45.900000,0.834446,1.854474,-0.257279,-0.446524,0.947467,-2.300472,0.524497,1.991028,-1.173971,-1.008973,1.442207,-0.538531,1.896658,0.113694,1.323774,1.099990
1761,45.920000,0.756870,1.876571,-0.361213,-0.434066,0.935983,-2.371061,0.633121,2.040435,-1.003107,-1.115818,1.443828,-0.508406,1.873640,-0.014274,1.209437,0.940983
1762,45.940000,0.796601,1.754163,-0.430309,-0.406564,0.914842,-2.334153,0.666379,1.958943,-0.850235,-1.276124,1.334069,-0.457371,1.504339,-0.324729,0.603222,0.552878
1763,45.960000,0.863666,1.700263,-0.303340,-0.437901,0.829721,-2.333939,0.569683,1.841445,-0.909598,-1.169785,1.193317,-0.632186,1.187811,-0.682314,0.079589,0.189840
1764,45.980000,0.977108,1.805571,0.014151,-0.507083,0.844176,-2.224283,0.447863,1.777914,-1.112987,-1.042203,1.122812,-0.734365,1.239487,-0.679459,0.150174,0.261953
1765,46.000000,1.068952,1.774405,0.106367,-0.522075,0.761892,-2.185093,0.283109,1.698443,-1.341824,-0.908248,1.051135,-0.836803,1.185845,-0.675811,0.124645,0.268938
1766,46.020000,1.060313,1.789716,0.191821,-0.507801,0.785266,-2.172698,0.205225,1.696562,-1.527928,-0.747990,1.067565,-0.852587,1.372690,-0.490484,0.479337,0.445378
1767,46.040000,1.066549,1.756430,0.113215,-0.487019,0.772284,-2.192532,0.155817,1.683041,-1.655683,-0.686747,1.083979,-0.851718,1.432395,-0.337412,0.734118,0.565500
1768,46.060000,1.030149,1.800228,0.059453,-0.480353,0.817841,-2.216810,0.192776,1.750000,-1.654994,-0.658244,1.157414,-0.832755,1.581305,-0.149613,1.083066,0.790639
1769,46.080000,0.987218,1.831668,-0.039866,-0.453508,0.875116,-2.256257,0.294113,1.861304,-1.552299,-0.722189,1.281020,-0.715397,1.754802,0.032369,1.392409,0.964404
1770,46.100000,0.957812,1.799603,-0.208616,-0.424664,0.902541,-2.303893,0.416703,1.907165,-1.300431,-0.908648,1.316534,-0.603238,1.786216,0.020465,1.274621,0.994652
1771,46.120000,0.940157,1.791149,-0.340044,-0.413937,0.895999,-2.348017,0.528655,1.943784,-1.071756,-1.067862,1.315489,-0.512297,1.653314,-0.168025,0.948540,0.790945
1772,46.140000,0.942563,1.739121,-0.408080,-0.415506,0.829236,-2.391595,0.598211,1.862378,-0.894813,-1.213296,1.219080,-0.515715,1.344179,-0.502301,0.351936,0.395443
1773,46.160000,1.006980,1.804230,-0.179023,-0.471103,0.825957,-2.326803,0.547899,1.815602,-0.945878,-1.169129,1.125172,-0.597124,1.229929,-0.685631,0.135224,0.242452
1774,46.180000,1.074510,1.862516,0.059994,-0.541609,0.855793,-2.281074,0.454902,1.836411,-1.081123,-1.049183,1.173407,-0.710652,1.526733,-0.421427,0.481813,0.605261
1775,46.200000,1.027873,1.877641,0.095098,-0.486623,0.818827,-2.288110,0.396731,1.809027,-1.137008,-1.003994,1.128075,-0.716980,1.612433,-0.321868,0.548884,0.663290
1776,46.220000,0.955454,1.949178,0.119707,-0.450245,0.899298,-2.313680,0.424432,1.870041,-1.110621,-0.964533,1.222727,-0.692710,1.924184,-0.052318,0.933988,0.924375
1777,46.240000,0.866361,1.911903,-0.010463,-0.395761,0.868462,-2.346882,0.410416,1.868521,-1.124361,-0.962192,1.209217,-0.702550,1.934978,-0.046046,0.984406,0.881390
1778,46.260000,0.804419,1.923394,-0.072645,-0.345800,0.910026,-2.367690,0.487984,1.869267,-1.021010,-1.079457,1.211406,-0.591440,1.869921,-0.126034,0.888300,0.722734
1779,46.280000,0.810305,1.937787,-0.086069,-0.357764,0.958682,-2.355639,0.509117,1.926735,-0.993866,-1.079484,1.282979,-0.623105,1.919211,-0.072876,1.040810,0.837809
1780,46.300000,0.799660,1.811293,-0.161642,-0.367883,0.913821,-2.381090,0.484812,1.927203,-0.967335,-1.085912,1.272520,-0.690946,1.818454,-0.110482,0.911739,0.841009
1781,46.320000,0.803118,1.823027,-0.194722,-0.343567,0.878098,-2.348545,0.533856,1.845551,-0.901002,-1.202479,1.181625,-0.609625,1.501627,-0.369487,0.465182,0.529640
1782,46.340000,0.842872,1.839745,-0.079207,-0.376679,0.914470,-2.308648,0.496472,1.840983,-0.990543,-1.149538,1.175269,-0.661752,1.520084,-0.361467,0.496302,0.553340
1783,46.360000,0.877635,1.875101,-0.024163,-0.408613,0.899870,-2.277115,0.453275,1.831086,-1.061701,-1.128978,1.193274,-0.684825,1.595968,-0.261428,0.603869,0.721312
1784,46.380000,0.858922,1.778437,-0.074788,-0.375929,0.801981,-2.316089,0.392950,1.731014,-1.158026,-1.105099,1.084753,-0.660509,1.460879,-0.439930,0.351875,0.414294
1785,46.400000,0.893366,1.810017,-0.014076,-0.368695,0.868513,-2.234235,0.369217,1.718188,-1.238965,-1.050545,1.084426,-0.667277,1.453941,-0.425292,0.461637,0.403430
1786,46.420000,0.976049,1.728669,-0.077375,-0.404980,0.791380,-2.218914,0.268412,1.644839,-1.368834,-1.007969,1.040771,-0.721355,1.234950,-0.481833,0.312941,0.325233
1787,46.440000,1.028595,1.694450,-0.015799,-0.427937,0.802054,-2.179582,0.254479,1.608218,-1.419382,-0.989734,1.018360,-0.705754,1.150065,-0.482979,0.294893,0.303090
1788,46.460000,1.038200,1.737808,0.050479,-0.464079,0.822076,-2.195303,0.234734,1.671251,-1.529948,-0.877527,1.076763,-0.739902,1.358174,-0.252589,0.711397,0.590722
1789,46.480000,1.019726,1.724932,-0.021358,-0.441724,0.820175,-2.234957,0.222105,1.694161,-1.500603,-0.886484,1.084518,-0.710132,1.448620,-0.145705,0.834236,0.713303
1790,46.500000,0.955324,1.750246,-0.068328,-0.406870,0.860680,-2.277477,0.308765,1.734522,-1.373411,-0.938319,1.106853,-0.645186,1.538520,-0.137264,0.863100,0.706039
1791,46.520000,0.947190,1.742370,-0.114129,-0.413304,0.855184,-2.318836,0.336910,1.769520,-1.296074,-0.967611,1.135875,-0.632550,1.558227,-0.159016,0.851542,0.705649
1792,46.540000,0.923420,1.784041,-0.113416,-0.409068,0.872670,-2.341747,0.408982,1.801767,-1.148141,-1.069042,1.146418,-0.590798,1.586318,-0.173931,0.787514,0.712910
1793,46.560000,0.898362,1.749066,-0.124892,-0.391553,0.904952,-2.359290,0.435049,1.855856,-1.038198,-1.048336,1.172994,-0.649006,1.670695,-0.141499,0.831994,0.780946
1794,46.580000,0.868105,1.787980,-0.140177,-0.355606,0.875703,-2.373141,0.477073,1.835629,-0.969452,-1.160092,1.144240,-0.607861,1.602677,-0.287813,0.653277,0.646289
1795,46.600000,0.819358,1.886405,0.000632,-0.363488,0.933012,-2.373349,0.518536,1.863343,-0.905866,-1.182856,1.175737,-0.590672,1.774101,-0.204423,0.784031,0.737578
1796,46.620000,0.787180,1.882712,-0.009676,-0.329079,0.873543,-2.396643,0.506660,1.826582,-0.883393,-1.226426,1.126736,-0.632633,1.694849,-0.327870,0.567217,0.569684
1797,46.640000,0.787332,1.851026,-0.038664,-0.311763,0.870035,-2.370306,0.494054,1.750818,-0.855729,-1.249286,1.053981,-0.622190,1.516702,-0.520197,0.266628,0.324020
1798,46.660000,0.790591,1.898801,0.102404,-0.338091,0.916411,-2.314735,0.446814,1.759143,-0.976771,-1.149041,1.080884,-0.697248,1.620189,-0.413167,0.490908,0.467991
1799,46.680000,0.827705,1.822214,0.065988,-0.334174,0.819423,-2.306850,0.351005,1.662416,-1.100191,-1.129464,1.005970,-0.723931,1.435329,-0.499331,0.298002,0.334443
1800,46.700000,0.789879,1.868955,0.162169,-0.316193,0.917496,-2.245335,0.332605,1.705801,-1.159772,-1.026938,1.036057,-0.736682,1.547409,-0.366515,0.564752,0.488499
1801,46.720000,0.805448,1.859872,0.098473,-0.335230,0.888493,-2.272149,0.313866,1.723717,-1.230263,-1.027304,1.102049,-0.739064,1.614521,-0.186917,0.747511,0.729071
1802,46.740000,0.757144,1.838105,0.028009,-0.325531,0.894448,-2.323829,0.356613,1.761514,-1.200911,-1.039078,1.142921,-0.676851,1.703285,-0.089989,0.885419,0.815556
1803,46.760000,0.729001,1.829187,-0.072713,-0.297214,0.921296,-2.318947,0.418670,1.777291,-1.081115,-1.145780,1.158992,-0.618429,1.688534,-0.094567,0.825608,0.777977
1804,46.780000,0.725161,1.844978,-0.108596,-0.310371,0.942782,-2.334450,0.483680,1.812596,-0.989415,-1.238594,1.204395,-0.565170,1.716093,-0.090149,0.816771,0.804243
1805,46.800000,0.724841,1.864924,-0.115088,-0.325900,0.967718,-2.357401,0.526668,1.862581,-0.900422,-1.286345,1.256820,-0.551742,1.797890,-0.007850,0.873454,0.925626
1806,46.820000,0.704176,1.791926,-0.148553,-0.307229,0.895955,-2.378059,0.514621,1.826584,-0.886828,-1.286419,1.179794,-0.560271,1.695429,-0.159496,0.650564,0.716268
1807,46.840000,0.709146,1.854905,-0.075510,-0.313404,0.966390,-2.323034,0.544706,1.835534,-0.842762,-1.324691,1.202987,-0.523412,1.785870,-0.129642,0.711255,0.731987
1808,46.860000,0.736162,1.822653,-0.065741,-0.314899,0.907160,-2.325410,0.488807,1.780588,-0.906440,-1.324372,1.146094,-0.574570,1.636204,-0.224780,0.523364,0.624568
1809,46.880000,0.708480,1.800302,0.017938,-0.316800,0.901641,-2.320534,0.424704,1.732891,-0.972208,-1.214484,1.080432,-0.628477,1.585419,-0.318259,0.443298,0.485231
1810,46.900000,0.726171,1.815270,0.040350,-0.310933,0.877840,-2.300968,0.365828,1.680679,-1.059882,-1.180142,1.036989,-0.678344,1.510404,-0.373457,0.379756,0.403678
1811,46.920000,0.761870,1.749370,0.071841,-0.324468,0.886539,-2.278192,0.277201,1.676951,-1.214951,-1.004877,1.030996,-0.799065,1.505938,-0.319132,0.535041,0.501476
1812,46.940000,0.740507,1.835916,0.140108,-0.334176,0.924988,-2.284858,0.293920,1.745093,-1.238491,-1.011571,1.122003,-0.764621,1.721576,-0.044774,0.932878,0.829215
1813,46.960000,0.693235,1.818326,0.023723,-0.287160,0.914820,-2.323169,0.335511,1.747863,-1.177845,-1.106212,1.130717,-0.696862,1.707096,-0.019327,0.880942,0.833181
1814,46.980000,0.663234,1.805064,0.003185,-0.264306,0.950818,-2.340329,0.379589,1.789376,-1.103695,-1.149328,1.160401,-0.639433,1.802320,-0.024269,0.947781,0.833281
1815,47.000000,0.668705,1.823886,-0.087310,-0.259739,0.954671,-2.369849,0.437600,1.806820,-1.007491,-1.269962,1.178726,-0.628671,1.789825,-0.069729,0.870299,0.816372
1816,47.020000,0.683247,1.796297,-0.095948,-0.273502,0.955250,-2.358023,0.475276,1.809272,-0.910442,-1.337214,1.182731,-0.600236,1.739280,-0.123543,0.703673,0.771854
1817,47.040000,0.684031,1.829725,-0.063515,-0.280118,0.952597,-2.350565,0.477609,1.799342,-0.900651,-1.355806,1.165292,-0.614945,1.709432,-0.164679,0.613609,0.745162
1818,47.060000,0.689670,1.851260,-0.009521,-0.288787,0.976321,-2.327878,0.484644,1.815323,-0.889928,-1.352816,1.190800,-0.621899,1.785835,-0.094615,0.681154,0.842412
1819,47.080000,0.670395,1.763666,-0.016702,-0.284993,0.944476,-2.349835,0.405819,1.805959,-0.966393,-1.248362,1.159790,-0.705732,1.828781,-0.072093,0.714431,0.848724
1820,47.100000,0.630342,1.844715,0.015722,-0.247755,0.966144,-2.351972,0.418926,1.804705,-0.954253,-1.283289,1.163105,-0.649421,1.863280,-0.038646,0.742664,0.856389
1821,47.120000,0.639509,1.884536,0.051344,-0.243229,1.037455,-2.302533,0.459487,1.852174,-0.946213,-1.271955,1.230749,-0.628925,1.990471,0.108952,0.996637,1.037771
1822,47.140000,0.589150,1.890801,0.015107,-0.230909,0.997358,-2.365910,0.466197,1.868015,-0.910548,-1.328900,1.239336,-0.600235,2.031095,0.107897,0.995587,1.022302
1823,47.160000,0.557911,1.884948,-0.015374,-0.215946,1.021299,-2.355087,0.496679,1.871817,-0.856098,-1.381650,1.243326,-0.576214,2.001067,0.055749,0.927178,0.950415
1824,47.180000,0.522154,1.764220,-0.120644,-0.217791,0.965551,-2.370095,0.428840,1.826400,-0.945214,-1.277671,1.158127,-0.675318,1.839777,-0.100819,0.771562,0.723586
1825,47.200000,0.599267,1.808845,-0.058106,-0.240079,0.999783,-2.282794,0.451282,1.790269,-0.894557,-1.374484,1.163515,-0.662901,1.649124,-0.180654,0.565196,0.690025
1826,47.220000,0.647727,1.866640,0.065730,-0.291148,1.036489,-2.249320,0.427312,1.820328,-0.971907,-1.344589,1.241906,-0.712625,1.778671,0.027425,0.767676,1.011922
1827,47.240000,0.610075,1.667608,-0.076680,-0.252637,0.903893,-2.303224,0.326155,1.714649,-1.072793,-1.262996,1.114150,-0.764190,1.552179,-0.194649,0.453790,0.721323
1828,47.260000,0.595580,1.827205,0.077256,-0.234698,1.038548,-2.253434,0.377273,1.760018,-1.074292,-1.247838,1.174765,-0.709624,1.715908,-0.077476,0.732069,0.852309
1829,47.280000,0.593592,1.708628,-0.013773,-0.240071,0.957442,-2.311331,0.263995,1.743587,-1.241452,-1.126237,1.155428,-0.827717,1.726289,-0.021941,0.834837,0.879434
1830,47.300000,0.559246,1.802122,0.033813,-0.209415,1.021415,-2.291810,0.351633,1.785306,-1.132872,-1.250639,1.201530,-0.677495,1.842855,0.046056,0.965643,0.948465
1831,47.320000,0.540102,1.699595,-0.041151,-0.195428,0.962313,-2.351538,0.303257,1.768767,-1.225924,-1.173306,1.169373,-0.728621,1.790064,-0.035160,0.930730,0.785169
1832,47.340000,0.541059,1.765754,-0.063262,-0.200771,0.996439,-2.306783,0.353914,1.773949,-1.112069,-1.283139,1.155476,-0.684172,1.725788,-0.100977,0.851399,0.733731
1833,47.360000,0.614011,1.764922,-0.040884,-0.204444,1.101411,-2.268304,0.345913,1.805352,-1.144818,-1.303222,1.194766,-0.668464,1.734228,0.001939,0.911111,0.892983
1834,47.380000,0.655150,1.808331,-0.003722,-0.257912,1.063749,-2.235361,0.411144,1.834488,-1.008173,-1.396627,1.282715,-0.650910,1.821352,0.147208,0.934493,1.145737
1835,47.400000,0.585783,1.802853,-0.026807,-0.254871,1.007820,-2.310444,0.449129,1.828753,-0.987109,-1.404939,1.244946,-0.619052,1.857310,0.062054,0.840861,1.028838
1836,47.420000,0.569021,1.853337,0.007786,-0.242680,1.066300,-2.279174,0.498027,1.846534,-0.926027,-1.452728,1.277059,-0.559944,1.968866,0.102092,0.932021,1.065307
1837,47.440000,0.544933,1.811422,-0.052585,-0.250865,1.005351,-2.275972,0.468679,1.806370,-0.949140,-1.428605,1.218544,-0.604604,1.829202,-0.007243,0.778760,0.890856
1838,47.460000,0.572591,1.809425,0.059081,-0.245869,1.106686,-2.180581,0.455491,1.802520,-0.927004,-1.405693,1.235623,-0.605855,1.808625,0.020572,0.823271,0.950574
1839,47.480000,0.548701,1.807026,0.072992,-0.249840,1.031877,-2.163693,0.426325,1.721007,-0.903368,-1.392157,1.177853,-0.661156,1.596224,-0.109841,0.567398,0.805832
1840,47.500000,0.564630,1.780072,0.066641,-0.247664,0.994354,-2.129020,0.383996,1.645929,-0.996383,-1.307275,1.093487,-0.720569,1.428259,-0.273732,0.364317,0.617540
1841,47.520000,0.552474,1.779411,0.116789,-0.243924,0.965510,-2.134618,0.289866,1.606275,-1.183338,-1.185924,1.048352,-0.793167,1.348612,-0.350167,0.348349,0.529563
1842,47.540000,0.575532,1.645322,0.093335,-0.233637,0.918231,-2.152147,0.136794,1.560333,-1.424442,-0.987201,0.990091,-0.913736,1.283454,-0.369489,0.398108,0.465304
1843,47.560000,0.627830,1.654796,0.126304,-0.219167,0.932427,-2.098036,0.108693,1.527717,-1.481089,-1.006464,0.996118,-0.882683,1.192244,-0.349584,0.415480,0.468609
1844,47.580000,0.676526,1.677037,0.113741,-0.220113,0.968088,-2.078273,0.109049,1.562238,-1.521948,-1.013687,1.049029,-0.855597,1.260777,-0.170962,0.620324,0.670656
1845,47.600000,0.657788,1.666383,0.056069,-0.203937,0.953576,-2.117162,0.122840,1.589612,-1.485708,-1.044873,1.075400,-0.826430,1.333570,-0.102585,0.724227,0.765281
1846,47.620000,0.623014,1.682762,0.032540,-0.182058,0.965935,-2.164878,0.190965,1.610731,-1.404610,-1.119757,1.070644,-0.735161,1.428223,-0.101759,0.763005,0.750656
1847,47.640000,0.614699,1.600408,-0.035273,-0.159831,0.968979,-2.202683,0.171975,1.635384,-1.368021,-1.094448,1.058569,-0.758652,1.493942,-0.110885,0.771401,0.714558
1848,47.660000,0.603936,1.663296,-0.069248,-0.130427,0.945249,-2.258462,0.242936,1.616447,-1.221685,-1.259376,1.005466,-0.691304,1.408985,-0.283508,0.519764,0.530085
1849,47.680000,0.618670,1.726840,0.009712,-0.136560,1.002681,-2.244006,0.297837,1.652281,-1.135230,-1.330452,1.044858,-0.663871,1.521781,-0.237322,0.547039,0.587682
1850,47.700000,0.622475,1.697044,0.033528,-0.138303,0.956444,-2.253367,0.272449,1.623366,-1.083855,-1.328223,1.017008,-0.702584,1.502312,-0.278274,0.435481,0.567370
1851,47.720000,0.599084,1.806264,0.134055,-0.118798,1.044342,-2.244855,0.305106,1.688334,-0.996184,-1.360577,1.059479,-0.696192,1.740647,-0.134121,0.629518,0.766435
1852,47.740000,0.549981,1.851137,0.171193,-0.097760,1.041420,-2.227340,0.352722,1.691542,-0.894503,-1.408057,1.101741,-0.661054,1.806394,-0.075073,0.649816,0.844007
1853,47.760000,0.475934,1.860907,0.135798,-0.082161,0.990384,-2.314721,0.357645,1.663604,-0.838423,-1.425795,1.045897,-0.633531,1.846871,-0.136839,0.526403,0.705252
