inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015,v0016,v0017,v0018,v0019,v0020,v0021,v0022,v0023,v0024,v0025,v0026,v0027,v0028,v0029,v0030,v0031,v0032,v0033,v0034,v0035,v0036,v0037,v0038,v0039,v0040,v0041,v0042,v0043,v0044,v0045,v0046,v0047,v0048,v0049,v0050,v0051,v0052,v0053,v0054,v0055,v0056,v0057,v0058,v0059,v0060,v0061,v0062,v0063,v0064,v0065,v0066,v0067,v0068,v0069,v0070,v0071,v0072,v0073,v0074,v0075,v0076,v0077,v0078,v0079,v0080,v0081,v0082,v0083,v0084,v0085,v0086,v0087,v0088,v0089,v0090,v0091,v0092,v0093,v0094,v0095,v0096,v0097,v0098,v0099,v0100,v0101,v0102,v0103,v0104,v0105,v0106,v0107,v0108,v0109,v0110,v0111,v0112,v0113,v0114,v0115,v0116,v0117,v0118,v0119,v0120,v0121,v0122,v0123,v0124,v0125,v0126,v0127
1919,36.480000,-0.027647,-0.038973,-0.033247,0.158123,0.021923,-0.017917,-0.418444,-0.315483,0.253055,-0.199930,-0.001836,-0.011743,0.025472,0.492602,-0.064087,0.055247,-0.072452,-0.333837,0.080865,0.026686,0.202765,0.002695,-0.481955,-0.067246,-0.266247,-0.144793,0.102625,-0.083787,0.146253,-0.179128,0.033770,-0.016696,-0.234634,-0.011525,0.191431,-0.003109,-0.020418,0.341741,0.002756,-0.209352,-0.616264,-0.016052,0.253825,0.257430,0.464075,-0.424982,0.241676,-0.185441,-0.151711,-0.433844,-0.192886,-0.058746,0.045046,0.012521,0.259444,0.545875,-0.412865,-0.030611,0.293313,-0.051903,-0.305090,-0.150462,0.474488,0.225085,0.163980,0.020517,0.113102,0.010598,0.333515,0.277250,0.246025,0.457666,0.061049,-0.164048,-0.057015,0.170668,0.006751,0.211896,0.231200,-0.104048,0.467705,0.294115,0.377057,-0.082000,0.389597,-0.076508,-0.019825,-0.268987,0.276123,0.003608,-0.072735,-0.081271,0.109220,0.087741,0.028877,0.229084,-0.022378,-0.284212,0.205890,0.307586,-0.363920,0.350522,-0.152280,0.275816,0.074731,-0.167327,0.127114,-0.011025,0.167840,0.055533,0.121079,-0.299994,-0.084609,-0.000800,0.150075,-0.177308,-0.368020,0.290836,-0.002548,-0.001028,0.149032,-0.352813,-0.103685,0.133683,-0.042056,-0.054685,0.089517,0.003129
1920,36.500000,-0.026983,-0.040623,-0.027954,0.155830,0.023220,-0.016916,-0.422782,-0.310813,0.256743,-0.201755,-0.002102,-0.011399,0.025691,0.489815,-0.057158,0.053253,-0.067695,-0.329892,0.081018,0.026928,0.192947,0.002584,-0.488032,-0.071745,-0.263148,-0.146715,0.103158,-0.082746,0.144606,-0.177134,0.031189,-0.016750,-0.239031,-0.012523,0.191992,-0.002816,-0.020342,0.344854,0.003077,-0.210311,-0.618664,-0.016648,0.254534,0.253840,0.456353,-0.420057,0.241480,-0.191549,-0.148308,-0.427793,-0.195574,-0.057774,0.043141,0.012704,0.259794,0.545900,-0.413516,-0.031096,0.297237,-0.052328,-0.310630,-0.147967,0.477347,0.225752,0.160721,0.021048,0.109098,0.009859,0.329604,0.276233,0.245789,0.464152,0.061112,-0.159504,-0.056222,0.175912,0.006552,0.212979,0.232806,-0.103179,0.464842,0.297982,0.374468,-0.081826,0.386510,-0.075699,-0.016202,-0.278577,0.274185,0.004205,-0.071197,-0.080539,0.106337,0.089863,0.032255,0.228178,-0.022518,-0.287894,0.196550,0.306258,-0.373255,0.352372,-0.154207,0.276065,0.081946,-0.177900,0.128014,-0.011209,0.169156,0.052863,0.115561,-0.300762,-0.085867,-0.000215,0.150852,-0.175617,-0.374814,0.287992,-0.001688,0.003892,0.147970,-0.351507,-0.100488,0.131364,-0.046257,-0.053345,0.088757,0.003225
1921,36.520000,-0.027761,-0.041218,-0.026374,0.155722,0.024832,-0.017553,-0.421995,-0.312064,0.258155,-0.198250,-0.002669,-0.011288,0.023740,0.499437,-0.065146,0.050869,-0.074616,-0.327471,0.080402,0.026467,0.198198,0.002447,-0.484109,-0.069046,-0.266244,-0.140511,0.101400,-0.086703,0.147018,-0.181792,0.029625,-0.016296,-0.239313,-0.010981,0.193275,-0.002932,-0.019880,0.343954,0.003607,-0.217582,-0.614891,-0.014728,0.259423,0.255795,0.463168,-0.422810,0.241958,-0.191191,-0.152638,-0.438336,-0.192882,-0.056833,0.046104,0.012559,0.263323,0.546462,-0.415592,-0.030737,0.298122,-0.053940,-0.308717,-0.152519,0.478320,0.227674,0.150887,0.022187,0.113164,0.010484,0.342579,0.277855,0.243643,0.463577,0.060668,-0.159902,-0.052974,0.170082,0.006773,0.216426,0.234063,-0.103899,0.468435,0.306191,0.375635,-0.082274,0.392120,-0.077418,-0.016470,-0.279448,0.275825,0.004125,-0.072454,-0.078222,0.112067,0.088973,0.029824,0.233190,-0.021805,-0.288519,0.226365,0.306565,-0.371731,0.349265,-0.155631,0.270091,0.080736,-0.178490,0.125590,-0.011271,0.168434,0.059464,0.123417,-0.300543,-0.087827,-0.000953,0.154049,-0.177863,-0.374293,0.291903,-0.002869,0.000118,0.151061,-0.344130,-0.098095,0.132415,-0.045782,-0.055209,0.089924,0.003249
1922,36.540000,-0.027171,-0.041821,-0.028946,0.155122,0.024802,-0.017707,-0.423934,-0.307757,0.250631,-0.191844,-0.003008,-0.012195,0.020898,0.495178,-0.055817,0.054856,-0.072712,-0.324088,0.075503,0.026334,0.198770,0.002452,-0.482730,-0.073697,-0.267748,-0.143427,0.102610,-0.087861,0.151936,-0.177077,0.028944,-0.014945,-0.243296,-0.010553,0.191971,-0.002939,-0.020894,0.340559,0.003687,-0.220138,-0.612422,-0.012700,0.248698,0.256179,0.457311,-0.425156,0.241850,-0.195378,-0.149889,-0.442821,-0.202717,-0.055901,0.043790,0.012864,0.261793,0.544819,-0.413221,-0.031481,0.298041,-0.052524,-0.307907,-0.154385,0.477169,0.226161,0.155129,0.022224,0.108341,0.010518,0.339883,0.278062,0.240349,0.462057,0.059996,-0.161272,-0.055760,0.174502,0.007005,0.217940,0.234550,-0.101042,0.470728,0.300910,0.384650,-0.080246,0.384004,-0.076183,-0.011403,-0.280412,0.275050,0.004132,-0.069373,-0.080444,0.110800,0.089201,0.031770,0.235491,-0.021350,-0.291561,0.233750,0.308339,-0.376697,0.350365,-0.153421,0.276758,0.077932,-0.181068,0.131960,-0.011090,0.169232,0.061586,0.122897,-0.296955,-0.088290,0.000010,0.148199,-0.177956,-0.370906,0.293262,-0.004433,-0.003668,0.148048,-0.346676,-0.091700,0.133106,-0.048076,-0.048819,0.089591,0.003169
1923,36.560000,-0.026546,-0.040245,-0.025692,0.155598,0.023198,-0.017496,-0.419738,-0.315043,0.253125,-0.192135,-0.005885,-0.012288,0.020066,0.489784,-0.061241,0.054444,-0.073567,-0.332401,0.072545,0.026356,0.206465,0.002495,-0.485345,-0.074320,-0.269120,-0.134112,0.103807,-0.083541,0.155827,-0.171260,0.028351,-0.013088,-0.235926,-0.010890,0.195676,-0.003276,-0.020475,0.344519,0.003239,-0.217306,-0.614174,-0.012882,0.254909,0.254817,0.462836,-0.429608,0.240940,-0.193321,-0.143258,-0.434729,-0.190989,-0.059922,0.047258,0.012797,0.263858,0.551134,-0.415924,-0.030986,0.296127,-0.050588,-0.310371,-0.152158,0.480114,0.225909,0.162200,0.021645,0.109790,0.009737,0.336835,0.281311,0.240947,0.465300,0.061316,-0.159552,-0.058370,0.172838,0.007162,0.211099,0.226976,-0.102417,0.472763,0.304237,0.383524,-0.079134,0.390799,-0.074284,-0.014985,-0.285560,0.273546,0.004577,-0.072090,-0.081917,0.106775,0.090701,0.030788,0.233300,-0.021061,-0.287108,0.220242,0.308698,-0.368403,0.346531,-0.152340,0.275745,0.082058,-0.182060,0.128406,-0.011655,0.170077,0.061756,0.119920,-0.300445,-0.089886,-0.000095,0.149159,-0.176212,-0.372706,0.291656,-0.004002,-0.007093,0.153697,-0.349481,-0.095661,0.134078,-0.048962,-0.058821,0.088445,0.002983
1924,36.580000,-0.025840,-0.040747,-0.028250,0.154453,0.024136,-0.016965,-0.413969,-0.310447,0.247909,-0.194539,-0.004764,-0.012359,0.019478,0.481737,-0.056549,0.054424,-0.068189,-0.324306,0.071729,0.026719,0.200954,0.002604,-0.479594,-0.074027,-0.265121,-0.136028,0.100949,-0.083982,0.151500,-0.176994,0.028782,-0.011866,-0.245464,-0.011085,0.191631,-0.003291,-0.021045,0.342932,0.003602,-0.220403,-0.612947,-0.011753,0.248380,0.257020,0.449440,-0.432995,0.240233,-0.196501,-0.145662,-0.428660,-0.200393,-0.058792,0.045034,0.013245,0.259441,0.547340,-0.414015,-0.030660,0.296379,-0.050068,-0.306572,-0.153380,0.479460,0.223580,0.161987,0.022513,0.106307,0.010333,0.341871,0.282160,0.245242,0.460889,0.060009,-0.160551,-0.059361,0.176375,0.007212,0.212357,0.231573,-0.104978,0.467727,0.295594,0.380225,-0.077551,0.391090,-0.073316,-0.013903,-0.286263,0.272417,0.005457,-0.070458,-0.079293,0.110164,0.088607,0.031731,0.236274,-0.020904,-0.289312,0.225055,0.306271,-0.374041,0.346324,-0.148949,0.278506,0.080724,-0.175549,0.131744,-0.011521,0.174152,0.058071,0.123002,-0.303719,-0.091338,0.000076,0.150305,-0.173741,-0.375765,0.292892,-0.004935,-0.005375,0.155060,-0.349397,-0.095960,0.132197,-0.049664,-0.051294,0.088823,0.003150
1925,36.600000,-0.025801,-0.039137,-0.025352,0.161248,0.024582,-0.017584,-0.413681,-0.308344,0.250913,-0.194780,-0.004139,-0.012026,0.023592,0.492249,-0.057470,0.051463,-0.072889,-0.322257,0.072842,0.027086,0.198225,0.002542,-0.483467,-0.072695,-0.262691,-0.142711,0.101250,-0.084954,0.153945,-0.178384,0.027377,-0.013785,-0.239993,-0.011369,0.199394,-0.003387,-0.019797,0.345519,0.003491,-0.220843,-0.614667,-0.009556,0.255711,0.257939,0.460841,-0.434991,0.241484,-0.192568,-0.150784,-0.429209,-0.192206,-0.059406,0.049689,0.012902,0.266276,0.545359,-0.416648,-0.031307,0.290404,-0.052020,-0.310332,-0.153661,0.481341,0.227256,0.160214,0.023767,0.109167,0.009726,0.340912,0.281528,0.244701,0.467102,0.059965,-0.159412,-0.057160,0.172641,0.007107,0.216240,0.228013,-0.106017,0.476850,0.294030,0.376214,-0.077248,0.391823,-0.073874,-0.011671,-0.279267,0.273944,0.004427,-0.073234,-0.081631,0.106096,0.088860,0.031649,0.233260,-0.021060,-0.289549,0.247192,0.311004,-0.370501,0.340591,-0.154502,0.271700,0.082353,-0.177420,0.127782,-0.011693,0.173509,0.054944,0.123683,-0.304375,-0.091548,-0.000628,0.154700,-0.171225,-0.373030,0.290910,-0.005501,-0.003625,0.142846,-0.344366,-0.095442,0.138706,-0.050915,-0.054685,0.088732,0.003208
1926,36.620000,-0.024985,-0.039833,-0.029274,0.159475,0.022183,-0.016185,-0.424527,-0.315273,0.253991,-0.193943,-0.004136,-0.011690,0.021500,0.485264,-0.062666,0.051339,-0.072179,-0.332420,0.074167,0.026469,0.201335,0.002543,-0.487119,-0.074141,-0.262436,-0.129807,0.103016,-0.081861,0.154720,-0.171245,0.027916,-0.010545,-0.236180,-0.010799,0.194484,-0.003088,-0.021185,0.342766,0.002995,-0.222836,-0.613343,-0.009308,0.259235,0.253928,0.464222,-0.431661,0.237381,-0.190370,-0.141509,-0.426557,-0.190535,-0.058238,0.045676,0.012795,0.272127,0.552762,-0.416629,-0.030471,0.293201,-0.052361,-0.315239,-0.149069,0.480931,0.230218,0.153636,0.023502,0.113524,0.009284,0.340921,0.281487,0.241752,0.470077,0.061065,-0.158555,-0.057546,0.171767,0.007003,0.214544,0.225197,-0.104307,0.471989,0.300107,0.376007,-0.079779,0.395276,-0.070629,-0.014986,-0.278337,0.273750,0.004855,-0.073057,-0.081124,0.102452,0.087333,0.030812,0.233365,-0.020934,-0.283455,0.231741,0.310893,-0.369180,0.346026,-0.155432,0.278120,0.084145,-0.180482,0.126632,-0.011872,0.171367,0.057535,0.118228,-0.303394,-0.092956,-0.002357,0.149972,-0.173256,-0.366992,0.293173,-0.003982,-0.001534,0.143900,-0.349345,-0.095735,0.135212,-0.049181,-0.057272,0.088383,0.002990
1927,36.640000,-0.024677,-0.040409,-0.034326,0.156490,0.022925,-0.016348,-0.427696,-0.317186,0.251250,-0.196768,-0.006028,-0.011685,0.019773,0.483248,-0.072126,0.056051,-0.074007,-0.333058,0.078376,0.026128,0.211357,0.002588,-0.488602,-0.068467,-0.259394,-0.129205,0.101483,-0.081274,0.153053,-0.173739,0.025836,-0.010078,-0.238269,-0.011026,0.189051,-0.003185,-0.022239,0.335114,0.003630,-0.224622,-0.614071,-0.008211,0.258918,0.256490,0.472301,-0.428729,0.238334,-0.187555,-0.146549,-0.425616,-0.197682,-0.056604,0.043236,0.013369,0.267498,0.546082,-0.415232,-0.028969,0.293828,-0.052829,-0.307466,-0.148912,0.473520,0.229487,0.152181,0.023368,0.119578,0.010403,0.338088,0.281485,0.237931,0.467846,0.062437,-0.165305,-0.056651,0.170180,0.006914,0.206230,0.229305,-0.104644,0.479234,0.296268,0.378510,-0.081067,0.394693,-0.069333,-0.017334,-0.273917,0.276437,0.003709,-0.072720,-0.080670,0.102362,0.081710,0.031025,0.235434,-0.019745,-0.278842,0.230693,0.311822,-0.366096,0.341320,-0.155591,0.275578,0.080076,-0.176909,0.128050,-0.011843,0.164305,0.061131,0.121975,-0.294361,-0.092789,-0.002305,0.147293,-0.179208,-0.361072,0.291651,-0.001614,-0.004399,0.143188,-0.352301,-0.095720,0.135275,-0.043702,-0.055001,0.089954,0.003143
1928,36.660000,-0.024431,-0.040739,-0.032724,0.158186,0.023565,-0.016617,-0.425938,-0.311610,0.252093,-0.194977,-0.003845,-0.012252,0.023393,0.483062,-0.058694,0.054485,-0.067792,-0.331021,0.074561,0.026644,0.203504,0.002432,-0.483710,-0.073310,-0.260392,-0.132474,0.100752,-0.082709,0.153029,-0.176245,0.027080,-0.013381,-0.243799,-0.011270,0.191091,-0.003305,-0.023147,0.339797,0.003113,-0.225953,-0.618647,-0.009156,0.249297,0.256303,0.457241,-0.430379,0.245104,-0.196771,-0.145615,-0.429819,-0.199838,-0.056060,0.038836,0.013755,0.265744,0.543899,-0.413682,-0.029295,0.300479,-0.053235,-0.309624,-0.150558,0.473166,0.229110,0.156642,0.024840,0.111926,0.010458,0.333938,0.281327,0.245601,0.465952,0.062350,-0.162582,-0.058682,0.174784,0.006789,0.207340,0.231034,-0.105095,0.474135,0.299430,0.381727,-0.079720,0.389912,-0.067530,-0.015805,-0.288652,0.272272,0.004280,-0.070702,-0.081460,0.097441,0.085683,0.031965,0.232655,-0.020622,-0.283723,0.224095,0.311545,-0.379454,0.348182,-0.154561,0.283251,0.082449,-0.184020,0.137372,-0.011623,0.163824,0.062727,0.119476,-0.297974,-0.092460,0.001627,0.148179,-0.176423,-0.375145,0.291874,-0.002643,-0.004468,0.148977,-0.352068,-0.089179,0.131979,-0.048992,-0.047953,0.088155,0.003088
1929,36.680000,-0.023633,-0.040687,-0.024791,0.162679,0.022136,-0.016730,-0.419912,-0.315185,0.248863,-0.196012,-0.004938,-0.011948,0.023968,0.484275,-0.066022,0.053526,-0.072429,-0.331676,0.072547,0.026632,0.208065,0.002567,-0.487505,-0.073166,-0.262818,-0.135300,0.102552,-0.083449,0.151479,-0.178427,0.028293,-0.014268,-0.235280,-0.010935,0.201024,-0.003465,-0.022032,0.342712,0.003249,-0.222330,-0.616252,-0.008242,0.255489,0.261093,0.462170,-0.430376,0.246368,-0.189643,-0.150435,-0.427773,-0.192326,-0.057770,0.044626,0.013283,0.267529,0.544732,-0.415555,-0.030089,0.297388,-0.052457,-0.312014,-0.149742,0.477596,0.225390,0.161216,0.024183,0.116254,0.010533,0.336594,0.282371,0.245390,0.464739,0.063329,-0.158708,-0.057350,0.169560,0.006802,0.210934,0.227918,-0.105414,0.474942,0.296898,0.383743,-0.077631,0.391561,-0.068004,-0.016733,-0.283624,0.273472,0.004662,-0.072264,-0.080033,0.097403,0.087038,0.032219,0.232353,-0.019725,-0.285630,0.220825,0.311252,-0.371451,0.344985,-0.153821,0.271645,0.081106,-0.180177,0.131997,-0.011550,0.167194,0.056299,0.119838,-0.301397,-0.092676,0.001313,0.153976,-0.175402,-0.371289,0.295883,-0.004327,-0.004885,0.148818,-0.345826,-0.091269,0.135931,-0.049592,-0.051598,0.088113,0.003212
1930,36.700000,-0.022510,-0.040262,-0.026109,0.160311,0.022176,-0.016882,-0.421830,-0.313996,0.251188,-0.194825,-0.005764,-0.011678,0.018457,0.479665,-0.064586,0.049844,-0.070237,-0.333010,0.070181,0.026541,0.205690,0.002526,-0.485179,-0.076512,-0.267336,-0.136266,0.104640,-0.079523,0.154373,-0.171751,0.031082,-0.013838,-0.238052,-0.011002,0.198690,-0.003132,-0.022207,0.343706,0.002940,-0.220904,-0.617267,-0.008498,0.253588,0.259066,0.458497,-0.430722,0.241796,-0.190236,-0.145287,-0.423501,-0.192639,-0.058048,0.042660,0.013230,0.264851,0.548543,-0.412912,-0.029573,0.296598,-0.050952,-0.317203,-0.145882,0.477796,0.220698,0.158523,0.023842,0.113360,0.009344,0.333883,0.283219,0.244287,0.462628,0.062882,-0.158237,-0.057184,0.178495,0.006928,0.212657,0.226801,-0.103340,0.471515,0.299586,0.384628,-0.077339,0.391904,-0.066052,-0.013570,-0.281008,0.272467,0.005244,-0.070563,-0.079284,0.102782,0.089377,0.030823,0.233814,-0.019662,-0.280057,0.216061,0.303329,-0.371011,0.347489,-0.154014,0.276336,0.079950,-0.179408,0.127239,-0.011735,0.172647,0.052054,0.116206,-0.297085,-0.093098,0.001338,0.149410,-0.174465,-0.373777,0.294658,-0.003626,-0.005249,0.147280,-0.347417,-0.092779,0.134836,-0.050871,-0.054877,0.088434,0.002997
1931,36.720000,-0.022011,-0.039639,-0.026221,0.160975,0.021497,-0.016533,-0.423223,-0.317609,0.259355,-0.195267,-0.006843,-0.011465,0.016557,0.478145,-0.072936,0.051844,-0.073768,-0.336905,0.070188,0.026353,0.210998,0.002456,-0.488307,-0.076283,-0.267881,-0.130580,0.103314,-0.078820,0.152602,-0.172507,0.029538,-0.012113,-0.235795,-0.011755,0.194826,-0.003234,-0.022572,0.342678,0.003518,-0.228670,-0.617081,-0.008845,0.257869,0.258330,0.463868,-0.433311,0.241735,-0.189707,-0.147174,-0.420684,-0.191481,-0.059190,0.045107,0.013250,0.267816,0.548560,-0.417467,-0.030184,0.295637,-0.051608,-0.315461,-0.144693,0.476079,0.222158,0.157871,0.024056,0.115200,0.009471,0.337189,0.284500,0.242484,0.468111,0.062663,-0.158102,-0.058050,0.178018,0.006797,0.209592,0.225622,-0.106906,0.476377,0.301739,0.384852,-0.078027,0.400214,-0.067245,-0.014691,-0.282280,0.272722,0.004960,-0.072533,-0.078821,0.107596,0.090753,0.030320,0.234553,-0.020041,-0.276092,0.224365,0.305681,-0.369073,0.344413,-0.157144,0.277718,0.082314,-0.183529,0.124522,-0.012110,0.172679,0.053197,0.119425,-0.296646,-0.094851,0.000482,0.150917,-0.172702,-0.370085,0.296073,-0.004088,-0.010430,0.149187,-0.344614,-0.092709,0.132638,-0.051127,-0.056952,0.087563,0.002929
1932,36.740000,-0.021923,-0.038642,-0.029455,0.177608,0.022270,-0.017393,-0.418060,-0.312719,0.254569,-0.194652,-0.005788,-0.011794,0.022760,0.488344,-0.072478,0.053389,-0.073260,-0.329755,0.074462,0.026824,0.213254,0.002360,-0.495006,-0.072361,-0.251974,-0.132795,0.098209,-0.081766,0.160796,-0.175695,0.028812,-0.012257,-0.238775,-0.011832,0.202828,-0.003391,-0.022491,0.338583,0.003572,-0.229511,-0.618440,-0.008165,0.255504,0.261164,0.466629,-0.437042,0.241772,-0.186738,-0.147610,-0.424086,-0.200222,-0.059581,0.048196,0.013426,0.273652,0.535656,-0.421104,-0.028831,0.286284,-0.051252,-0.315541,-0.145386,0.474178,0.224474,0.163304,0.024276,0.122190,0.009161,0.338072,0.283049,0.246219,0.475416,0.061633,-0.159851,-0.061971,0.178325,0.006703,0.209225,0.223557,-0.109983,0.491970,0.282396,0.381087,-0.077037,0.399004,-0.065638,-0.011241,-0.276572,0.272229,0.001003,-0.070323,-0.081485,0.101273,0.085289,0.030167,0.235431,-0.020045,-0.285671,0.235960,0.318756,-0.368325,0.338595,-0.161981,0.276108,0.084789,-0.179182,0.130828,-0.012254,0.170081,0.051957,0.120031,-0.299245,-0.092822,-0.000933,0.150775,-0.172020,-0.366258,0.292252,-0.002950,-0.013677,0.125722,-0.347742,-0.083758,0.140291,-0.050992,-0.049706,0.089026,0.003062
1933,36.760000,-0.021958,-0.037758,-0.030450,0.172989,0.024325,-0.016186,-0.421588,-0.314396,0.257060,-0.192624,-0.004569,-0.012144,0.021633,0.497543,-0.076939,0.049336,-0.074697,-0.329372,0.069919,0.026601,0.206315,0.002325,-0.485994,-0.078636,-0.256957,-0.129948,0.101443,-0.083726,0.157861,-0.169415,0.033002,-0.011844,-0.231991,-0.011529,0.199088,-0.002902,-0.022677,0.345483,0.003194,-0.223806,-0.616638,-0.007701,0.257615,0.260763,0.468073,-0.428973,0.239657,-0.186917,-0.144073,-0.427744,-0.187927,-0.060435,0.046995,0.014190,0.265708,0.549169,-0.419822,-0.029641,0.289783,-0.052785,-0.315491,-0.146502,0.475230,0.221877,0.157956,0.025433,0.123432,0.009565,0.340665,0.283703,0.249884,0.473879,0.062127,-0.159202,-0.054775,0.175182,0.007218,0.209262,0.229400,-0.104939,0.482369,0.296629,0.380171,-0.077141,0.400363,-0.063809,-0.013829,-0.278983,0.271243,0.000917,-0.070770,-0.082130,0.100074,0.088867,0.028706,0.235694,-0.019744,-0.279368,0.244036,0.311251,-0.371627,0.337456,-0.156579,0.281071,0.083742,-0.178981,0.129646,-0.011613,0.165860,0.061607,0.121194,-0.293368,-0.093689,0.001863,0.145816,-0.171661,-0.366985,0.298824,-0.004236,-0.013354,0.143556,-0.346785,-0.085442,0.140273,-0.052160,-0.054163,0.088146,0.002778
1934,36.780000,-0.021514,-0.041181,-0.035610,0.168265,0.023125,-0.018365,-0.423548,-0.317311,0.253903,-0.192975,-0.003828,-0.012087,0.020037,0.490634,-0.080144,0.050789,-0.073495,-0.330180,0.066130,0.026725,0.210904,0.002469,-0.487887,-0.079367,-0.262532,-0.131636,0.103734,-0.082551,0.153313,-0.170321,0.032704,-0.010877,-0.231780,-0.010849,0.198245,-0.002963,-0.024324,0.344933,0.003357,-0.222030,-0.615260,-0.006538,0.260074,0.262829,0.462309,-0.433720,0.236383,-0.189280,-0.145536,-0.435405,-0.190742,-0.058956,0.042671,0.014380,0.267226,0.547533,-0.421152,-0.031369,0.297075,-0.050067,-0.318131,-0.147343,0.474217,0.218080,0.162546,0.026119,0.121535,0.009470,0.342196,0.284676,0.247566,0.468970,0.063053,-0.160541,-0.060373,0.175183,0.007434,0.207628,0.218857,-0.106110,0.476805,0.296183,0.382928,-0.077185,0.401393,-0.064568,-0.015061,-0.282568,0.271456,0.003076,-0.071143,-0.085785,0.106126,0.093670,0.029127,0.231120,-0.020023,-0.276226,0.234521,0.311404,-0.371877,0.340264,-0.154994,0.285887,0.090921,-0.179032,0.128625,-0.011534,0.166991,0.056776,0.119312,-0.291665,-0.093969,0.002123,0.152601,-0.174882,-0.365195,0.302789,-0.001587,-0.012458,0.148228,-0.343966,-0.090137,0.138683,-0.052917,-0.056995,0.086065,0.002775
1935,36.800000,-0.020940,-0.041893,-0.036554,0.165153,0.023629,-0.016577,-0.421523,-0.318296,0.252078,-0.198430,-0.005769,-0.011372,0.015207,0.477967,-0.087564,0.050902,-0.076139,-0.334805,0.068093,0.025879,0.216055,0.002432,-0.488264,-0.074690,-0.257735,-0.115963,0.102853,-0.082168,0.153091,-0.171005,0.026630,-0.010268,-0.243431,-0.011119,0.190664,-0.003485,-0.023981,0.341083,0.003555,-0.228202,-0.611783,-0.005086,0.262298,0.262179,0.464144,-0.436247,0.234407,-0.188086,-0.142969,-0.425405,-0.192843,-0.056923,0.039863,0.014447,0.267658,0.543262,-0.416725,-0.030133,0.299151,-0.051897,-0.315842,-0.145924,0.473010,0.215764,0.156939,0.026100,0.126596,0.010684,0.347352,0.282753,0.246118,0.469828,0.063625,-0.161091,-0.058215,0.176385,0.007169,0.207184,0.218679,-0.109347,0.466867,0.297930,0.377704,-0.078784,0.398274,-0.066051,-0.017495,-0.292776,0.272134,0.004024,-0.071989,-0.086743,0.104301,0.090482,0.027594,0.231260,-0.018949,-0.270677,0.251258,0.306986,-0.369405,0.343782,-0.155593,0.285162,0.088604,-0.177468,0.123832,-0.011923,0.163203,0.057489,0.121517,-0.287069,-0.093555,0.002086,0.152037,-0.181347,-0.369490,0.293510,-0.000868,-0.012558,0.141757,-0.339837,-0.087401,0.135308,-0.051669,-0.060415,0.085437,0.002812
1936,36.820000,-0.020051,-0.042633,-0.040895,0.161012,0.022150,-0.015648,-0.437046,-0.316157,0.255353,-0.192457,-0.005626,-0.011345,0.012126,0.473263,-0.081069,0.051892,-0.077932,-0.339583,0.065410,0.026039,0.213087,0.002453,-0.485761,-0.073275,-0.251751,-0.113882,0.105224,-0.079048,0.155467,-0.167843,0.023313,-0.008211,-0.242595,-0.011800,0.193858,-0.003524,-0.024409,0.337624,0.002866,-0.214412,-0.614798,-0.004844,0.263522,0.263532,0.461395,-0.433652,0.232715,-0.188433,-0.141957,-0.427722,-0.195212,-0.054057,0.031573,0.014054,0.276878,0.541464,-0.420521,-0.030471,0.299841,-0.051389,-0.318202,-0.140150,0.470168,0.213573,0.165699,0.025672,0.129045,0.010347,0.337243,0.273666,0.240559,0.472874,0.063884,-0.165944,-0.055502,0.173107,0.006297,0.205107,0.207579,-0.104751,0.471685,0.297469,0.374573,-0.077283,0.404870,-0.065810,-0.016395,-0.298527,0.268308,0.004033,-0.070710,-0.089039,0.093616,0.086712,0.029191,0.231394,-0.019512,-0.270095,0.233297,0.306193,-0.369847,0.348516,-0.156701,0.281736,0.088714,-0.187558,0.126317,-0.012406,0.162312,0.049629,0.115924,-0.278447,-0.092469,0.003762,0.156267,-0.183316,-0.363996,0.291265,0.000184,-0.018747,0.143974,-0.347620,-0.084531,0.128135,-0.052113,-0.059829,0.083722,0.002753
