inference_index,sim_time,v0000,v0001,v0002,v0003,v0004,v0005,v0006,v0007,v0008,v0009,v0010,v0011,v0012,v0013,v0014,v0015
1084,20.100000,-0.357800,1.860616,-2.426195,0.558942,0.925520,-0.111761,2.363555,0.974416,-1.792806,0.285783,1.968625,-0.648102,-0.906515,0.203189,-1.176676,0.602658
1085,20.120000,-0.328962,1.852684,-2.417905,0.547930,0.902224,-0.055161,2.393188,0.958374,-1.817960,0.279354,1.954136,-0.636362,-0.956802,0.148088,-1.231785,0.525038
1086,20.140000,-0.322626,1.856699,-2.405752,0.544958,0.854734,-0.021011,2.444082,0.955278,-1.857661,0.282723,1.924320,-0.622322,-0.984239,0.053678,-1.189701,0.384290
1087,20.160000,-0.314830,1.848833,-2.394199,0.516751,0.798191,0.012380,2.502436,0.991173,-1.900621,0.267785,1.887175,-0.598889,-0.981624,-0.080519,-1.079390,0.202079
1088,20.180000,-0.334894,1.846168,-2.391358,0.485317,0.732198,0.020543,2.576227,1.039743,-1.950636,0.278138,1.866881,-0.594678,-0.904811,-0.164732,-0.869802,0.063272
1089,20.200000,-0.371084,1.849169,-2.382688,0.477286,0.700133,0.042144,2.615510,1.064035,-1.948766,0.248863,1.837579,-0.626480,-0.858383,-0.221909,-0.714713,-0.008412
1090,20.220000,-0.421835,1.852533,-2.409472,0.483450,0.647252,0.104468,2.695045,1.070549,-1.944926,0.226696,1.808753,-0.686261,-0.866939,-0.328628,-0.665580,-0.116623
1091,20.240000,-0.468088,1.843190,-2.412925,0.467663,0.615264,0.141019,2.768747,1.095836,-1.919609,0.193636,1.773235,-0.715260,-0.819588,-0.401542,-0.630636,-0.176005
1092,20.260000,-0.512420,1.848838,-2.371063,0.424396,0.546595,0.089699,2.883051,1.163527,-1.896555,0.113221,1.728979,-0.731848,-0.706509,-0.520285,-0.470844,-0.267963
1093,20.280000,-0.560461,1.852508,-2.317512,0.359333,0.473203,0.015230,3.015559,1.221197,-1.852760,0.016960,1.675448,-0.749590,-0.562079,-0.641223,-0.263487,-0.384906
1094,20.300000,-0.586287,1.852082,-2.273999,0.296540,0.449726,-0.028904,3.109693,1.258388,-1.790493,-0.056779,1.634936,-0.813742,-0.428197,-0.672720,-0.110645,-0.428250
1095,20.320000,-0.578345,1.859842,-2.256382,0.269589,0.429111,0.020505,3.182196,1.232087,-1.703575,-0.181350,1.604354,-0.938571,-0.442370,-0.716525,-0.135919,-0.438506
1096,20.340000,-0.601524,1.839289,-2.229623,0.243585,0.413304,0.026812,3.240905,1.203477,-1.609971,-0.276672,1.530140,-1.026691,-0.531043,-0.837802,-0.265130,-0.513897
1097,20.360000,-0.526403,1.835352,-2.157560,0.198761,0.401952,0.052998,3.263672,1.210133,-1.594648,-0.324622,1.516882,-1.099990,-0.506380,-0.873040,-0.286872,-0.452976
1098,20.380000,-0.560268,1.807807,-2.160519,0.207293,0.354885,0.084134,3.201006,1.189536,-1.650030,-0.300651,1.391642,-1.313216,-0.497240,-0.945864,-0.313408,-0.395882
1099,20.400000,-0.553285,1.820874,-2.134308,0.218341,0.352861,0.124257,3.275189,1.171021,-1.574413,-0.385336,1.384724,-1.280126,-0.545505,-1.034846,-0.407984,-0.411557
1100,20.420000,-0.541008,1.824676,-2.113698,0.195888,0.324057,0.089861,3.339884,1.191084,-1.559772,-0.422679,1.400170,-1.225551,-0.504797,-1.091276,-0.409883,-0.416339
1101,20.440000,-0.600896,1.791714,-2.143215,0.193661,0.285568,0.106275,3.324463,1.184364,-1.615551,-0.381480,1.301279,-1.358137,-0.530485,-1.176512,-0.423486,-0.454848
1102,20.460000,-0.588187,1.814024,-2.147882,0.230475,0.324406,0.143200,3.343061,1.198544,-1.562840,-0.422027,1.356834,-1.242983,-0.539305,-1.149901,-0.455988,-0.435966
1103,20.480000,-0.564767,1.816843,-2.110258,0.198895,0.304131,0.112267,3.452769,1.207363,-1.476107,-0.499137,1.355740,-1.195464,-0.548121,-1.175517,-0.480627,-0.480147
1104,20.500000,-0.588476,1.782642,-2.143184,0.176572,0.302058,0.098946,3.412820,1.229999,-1.554770,-0.430624,1.324849,-1.304446,-0.486361,-1.149623,-0.406430,-0.398083
1105,20.520000,-0.608206,1.805135,-2.148315,0.225640,0.338428,0.123649,3.491369,1.228012,-1.417500,-0.522066,1.354309,-1.184019,-0.508042,-1.132308,-0.468592,-0.399176
1106,20.540000,-0.588267,1.840381,-2.115077,0.232041,0.371717,0.062605,3.546703,1.272614,-1.374472,-0.544391,1.402903,-1.126382,-0.424126,-1.073662,-0.399609,-0.350267
1107,20.560000,-0.613587,1.804445,-2.126919,0.217800,0.363094,0.058092,3.575993,1.259558,-1.320306,-0.581729,1.341137,-1.130257,-0.479761,-1.114587,-0.478752,-0.390853
1108,20.580000,-0.573755,1.831324,-2.082768,0.233199,0.387870,0.017101,3.622046,1.283223,-1.205541,-0.618942,1.380079,-1.045847,-0.527402,-1.131487,-0.547964,-0.443816
1109,20.600000,-0.532793,1.845030,-2.048566,0.246951,0.415011,-0.027204,3.607451,1.323150,-1.179941,-0.640586,1.407907,-1.032458,-0.448292,-1.097840,-0.468124,-0.380973
1110,20.620000,-0.514818,1.842762,-2.041406,0.259691,0.428038,-0.085096,3.579605,1.354410,-1.117921,-0.640886,1.416979,-1.013841,-0.387517,-1.043968,-0.422991,-0.294954
1111,20.640000,-0.550688,1.820094,-2.079005,0.290880,0.435411,-0.138796,3.532972,1.369731,-1.084963,-0.590103,1.389565,-1.041469,-0.392385,-1.022730,-0.451461,-0.264509
1112,20.660000,-0.515552,1.861036,-2.051456,0.333218,0.502359,-0.173834,3.463487,1.414669,-1.069860,-0.577240,1.487629,-0.970240,-0.223037,-0.890088,-0.291384,-0.091810
1113,20.680000,-0.535059,1.888060,-2.023280,0.351853,0.502261,-0.293153,3.468601,1.439381,-0.951838,-0.604754,1.496604,-0.904229,-0.181016,-0.874259,-0.248223,-0.082758
1114,20.700000,-0.490001,1.914476,-1.968274,0.338419,0.528392,-0.393455,3.440158,1.479906,-0.872543,-0.626703,1.530261,-0.831649,-0.103707,-0.833538,-0.166015,-0.085974
1115,20.720000,-0.480841,1.924919,-1.947960,0.361405,0.521342,-0.448873,3.389814,1.483431,-0.808919,-0.633949,1.519917,-0.831302,-0.144113,-0.886346,-0.181049,-0.165251
1116,20.740000,-0.445999,1.937983,-1.914658,0.403360,0.538431,-0.472628,3.257564,1.480502,-0.819399,-0.611729,1.519666,-0.747020,-0.145413,-0.867661,-0.158197,-0.198241
1117,20.760000,-0.365712,1.928501,-1.817128,0.371078,0.521085,-0.522787,3.204567,1.481691,-0.765686,-0.604133,1.460588,-0.772837,-0.202988,-0.996950,-0.218068,-0.355956
1118,20.780000,-0.233271,1.906439,-1.734740,0.327154,0.496972,-0.518873,3.100587,1.445693,-0.788392,-0.579502,1.407166,-0.845481,-0.277653,-1.131479,-0.327282,-0.461244
1119,20.800000,-0.074472,1.886495,-1.680576,0.300141,0.507570,-0.470331,2.927287,1.446110,-0.904489,-0.519388,1.431875,-0.914169,-0.188252,-1.084319,-0.243259,-0.305175
1120,20.820000,-0.016356,1.853166,-1.677759,0.313558,0.483625,-0.479825,2.773364,1.392079,-0.968415,-0.489455,1.367830,-0.966921,-0.203369,-1.114888,-0.279532,-0.275527
1121,20.840000,0.056619,1.840816,-1.668763,0.277978,0.497790,-0.525017,2.647783,1.393549,-1.033451,-0.435527,1.379600,-0.969823,-0.145610,-1.081798,-0.267322,-0.208921
1122,20.860000,0.044850,1.841511,-1.677094,0.262750,0.485089,-0.625746,2.577434,1.391324,-1.103266,-0.397050,1.377072,-0.984710,-0.089158,-1.066350,-0.203647,-0.184710
1123,20.880000,0.033423,1.825013,-1.694963,0.243981,0.463103,-0.701327,2.507143,1.366749,-1.114619,-0.376756,1.347118,-0.979242,-0.169270,-1.119355,-0.282070,-0.269004
1124,20.900000,0.091973,1.832472,-1.641125,0.192809,0.472951,-0.772129,2.433081,1.360655,-1.153686,-0.368138,1.372186,-0.990081,-0.189752,-1.114036,-0.271760,-0.316469
1125,20.920000,0.155291,1.812686,-1.598780,0.148843,0.462698,-0.820490,2.350599,1.355194,-1.201355,-0.381278,1.371401,-1.008957,-0.193936,-1.108045,-0.226521,-0.302852
1126,20.940000,0.221447,1.803465,-1.560248,0.122883,0.475344,-0.851673,2.252583,1.350928,-1.213770,-0.388502,1.366288,-1.024148,-0.193530,-1.092260,-0.213085,-0.279728
1127,20.960000,0.266750,1.792801,-1.529145,0.091544,0.479959,-0.916187,2.148993,1.342516,-1.215620,-0.384267,1.351859,-1.037089,-0.179878,-1.089584,-0.215626,-0.281161
1128,20.980000,0.317990,1.799336,-1.520540,0.079020,0.490958,-0.920820,2.076680,1.345246,-1.223829,-0.393759,1.382133,-1.055127,-0.167586,-1.062886,-0.189203,-0.227653
1129,21.000000,0.336349,1.793482,-1.504082,0.050819,0.488632,-0.965824,1.987322,1.332708,-1.219804,-0.400446,1.367957,-1.042328,-0.191891,-1.087580,-0.233159,-0.239666
1130,21.020000,0.391615,1.797322,-1.498655,0.028688,0.483660,-0.950623,1.917277,1.315602,-1.191764,-0.420465,1.356968,-1.047542,-0.276986,-1.151453,-0.325681,-0.300395
1131,21.040000,0.437609,1.777174,-1.491575,-0.002287,0.466235,-0.975647,1.825950,1.307956,-1.233943,-0.388853,1.350792,-1.059951,-0.311808,-1.196057,-0.365256,-0.320428
1132,21.060000,0.522551,1.779918,-1.441736,-0.046581,0.482932,-0.994192,1.734804,1.316273,-1.272842,-0.379597,1.378489,-1.036921,-0.260657,-1.141942,-0.316536,-0.237210
1133,21.080000,0.549711,1.789428,-1.413350,-0.066864,0.494844,-1.075129,1.649345,1.347820,-1.273403,-0.363084,1.391566,-1.021281,-0.127175,-1.057463,-0.188234,-0.147954
1134,21.100000,0.538024,1.797632,-1.447998,-0.073707,0.522998,-1.138697,1.598301,1.377001,-1.258735,-0.356694,1.433209,-0.998488,-0.039791,-0.973747,-0.097456,-0.044849
1135,21.120000,0.486731,1.825619,-1.479208,-0.072891,0.556829,-1.210420,1.592359,1.400409,-1.205613,-0.367949,1.467651,-0.950493,0.041868,-0.901278,-0.031819,0.013697
1136,21.140000,0.444092,1.862607,-1.474262,-0.087543,0.607648,-1.306154,1.583225,1.448241,-1.148215,-0.373901,1.523494,-0.912587,0.205640,-0.776090,0.121836,0.122337
1137,21.160000,0.301205,1.888186,-1.519393,-0.045443,0.637166,-1.394562,1.634454,1.471308,-1.067933,-0.408705,1.547006,-0.862482,0.253812,-0.767054,0.173018,0.100720
1138,21.180000,0.215321,1.900200,-1.519135,-0.042048,0.669442,-1.468302,1.666151,1.494711,-0.948564,-0.436406,1.544125,-0.794947,0.263605,-0.797112,0.131217,-0.002529
1139,21.200000,0.181597,1.924850,-1.504883,-0.049659,0.691502,-1.492999,1.676181,1.515635,-0.887084,-0.462207,1.574199,-0.775375,0.290973,-0.789660,0.122959,-0.030141
1140,21.220000,0.147511,1.934266,-1.468089,-0.031245,0.718719,-1.495484,1.641147,1.508873,-0.879769,-0.467797,1.559146,-0.781895,0.312357,-0.840294,0.118525,-0.085299
1141,21.240000,0.170316,1.928642,-1.447657,-0.020124,0.736342,-1.450925,1.564577,1.495456,-0.883929,-0.459179,1.558270,-0.799223,0.296253,-0.865222,0.075903,-0.073340
1142,21.260000,0.204718,1.915331,-1.459152,-0.011179,0.743474,-1.395079,1.467351,1.466827,-0.919288,-0.437014,1.558213,-0.818487,0.260141,-0.861735,0.031373,-0.020153
1143,21.280000,0.217629,1.893252,-1.479749,-0.004007,0.755053,-1.356995,1.367491,1.443195,-0.972099,-0.396913,1.548855,-0.828762,0.220120,-0.861960,-0.013653,0.022078
1144,21.300000,0.214063,1.870278,-1.506050,0.007621,0.738769,-1.331878,1.273358,1.402147,-1.029962,-0.350300,1.503955,-0.836798,0.099081,-0.945877,-0.141939,-0.022296
1145,21.320000,0.216244,1.877401,-1.488296,-0.003476,0.743176,-1.364521,1.225166,1.407239,-1.087497,-0.283879,1.513677,-0.832377,0.085338,-0.974504,-0.143892,-0.057900
1146,21.340000,0.227037,1.863481,-1.472461,-0.021607,0.729220,-1.450242,1.156164,1.404985,-1.182913,-0.220879,1.492317,-0.832794,0.134521,-0.984172,-0.053192,-0.056700
1147,21.360000,0.222748,1.860589,-1.455752,-0.009959,0.728084,-1.511451,1.100723,1.392370,-1.218488,-0.205050,1.463309,-0.858708,0.091154,-1.034535,-0.070494,-0.126026
1148,21.380000,0.284328,1.850346,-1.414114,-0.053811,0.725294,-1.590400,1.043216,1.392287,-1.243486,-0.185422,1.461592,-0.873309,0.092154,-1.016867,-0.044513,-0.136510
1149,21.400000,0.313516,1.858338,-1.377829,-0.068016,0.737253,-1.686566,0.990006,1.394960,-1.298639,-0.167631,1.477230,-0.922397,0.162013,-0.974174,0.098070,-0.088197
1150,21.420000,0.335079,1.854270,-1.333918,-0.084108,0.765933,-1.775039,0.936240,1.412815,-1.290326,-0.175228,1.474541,-0.948813,0.233847,-0.924549,0.186096,-0.026400
1151,21.440000,0.346655,1.863974,-1.307064,-0.091010,0.800746,-1.854018,0.907288,1.431637,-1.239623,-0.196130,1.494759,-0.966229,0.306812,-0.875592,0.246616,0.035841
1152,21.460000,0.339257,1.878289,-1.291598,-0.091750,0.827764,-1.907510,0.906537,1.454494,-1.145759,-0.243666,1.516181,-0.962780,0.335643,-0.853253,0.280764,0.098438
1153,21.480000,0.338270,1.881381,-1.295755,-0.112423,0.863643,-1.962519,0.885747,1.463729,-1.087925,-0.248618,1.525918,-0.954082,0.376989,-0.851714,0.273798,0.110089
1154,21.500000,0.303740,1.901731,-1.298903,-0.086162,0.884036,-1.981584,0.891149,1.489159,-0.993394,-0.286715,1.534889,-0.941192,0.360255,-0.873689,0.230383,0.120409
1155,21.520000,0.317354,1.922535,-1.278341,-0.111400,0.899498,-1.981466,0.897901,1.494450,-0.970336,-0.298625,1.565292,-0.897506,0.412211,-0.851859,0.241665,0.137706
1156,21.540000,0.294176,1.927823,-1.276051,-0.101231,0.907864,-1.996091,0.871889,1.495766,-1.004499,-0.280680,1.552716,-0.868763,0.463061,-0.874404,0.274547,0.097034
1157,21.560000,0.261027,1.938534,-1.269762,-0.083247,0.941509,-2.000436,0.852028,1.510181,-0.999803,-0.269291,1.570346,-0.829174,0.530035,-0.854758,0.313197,0.082957
1158,21.580000,0.249294,1.925764,-1.318625,-0.068762,0.949626,-1.976416,0.817128,1.492499,-1.005261,-0.261151,1.557431,-0.804345,0.488823,-0.882317,0.268773,0.048041
1159,21.600000,0.263481,1.917870,-1.355930,-0.066423,0.970007,-1.908216,0.783550,1.475404,-1.059635,-0.227088,1.571889,-0.802421,0.419495,-0.877433,0.220692,0.058638
1160,21.620000,0.281901,1.900636,-1.380431,-0.072402,0.970755,-1.889223,0.724487,1.453718,-1.122217,-0.195522,1.562284,-0.803659,0.367594,-0.872023,0.189966,0.071201
1161,21.640000,0.265069,1.872197,-1.401678,-0.056204,0.963443,-1.868516,0.657357,1.416612,-1.132861,-0.177408,1.524976,-0.805432,0.213111,-0.932048,0.088720,-0.003862
1162,21.660000,0.280734,1.857707,-1.362829,-0.067095,0.951219,-1.884659,0.599052,1.405834,-1.215803,-0.098871,1.507480,-0.819992,0.181242,-0.975432,0.079424,-0.033527
1163,21.680000,0.331097,1.842574,-1.328821,-0.092540,0.930001,-1.896604,0.533321,1.372838,-1.266478,-0.068695,1.463282,-0.847528,0.100896,-1.020230,0.034012,-0.100059
1164,21.700000,0.361772,1.819357,-1.294938,-0.085511,0.908949,-1.936869,0.456889,1.354997,-1.332639,-0.016245,1.413319,-0.873289,0.064889,-1.092656,0.046750,-0.166026
1165,21.720000,0.396562,1.824821,-1.207297,-0.116145,0.914865,-2.022954,0.398468,1.346407,-1.383686,0.015014,1.405741,-0.918844,0.087427,-1.098881,0.094999,-0.194665
1166,21.740000,0.460632,1.822668,-1.141884,-0.143211,0.932538,-2.118684,0.332174,1.359516,-1.411999,0.040853,1.418365,-0.982939,0.195700,-1.016462,0.234576,-0.093266
1167,21.760000,0.469173,1.811088,-1.157964,-0.133270,0.944701,-2.200247,0.276120,1.367184,-1.392810,0.025103,1.413485,-1.004729,0.235304,-0.983035,0.292480,-0.022704
1168,21.780000,0.456096,1.830466,-1.174939,-0.124097,0.975356,-2.276577,0.292058,1.386501,-1.324493,-0.004273,1.432657,-0.985621,0.269924,-0.973306,0.313096,-0.026339
1169,21.800000,0.425041,1.847036,-1.170723,-0.127499,0.989393,-2.340531,0.317863,1.394341,-1.263364,-0.030426,1.427223,-0.962223,0.278830,-1.013491,0.307134,-0.102714
1170,21.820000,0.424756,1.862416,-1.144568,-0.128643,0.997908,-2.396024,0.321836,1.410322,-1.236611,-0.052719,1.414382,-0.959246,0.331909,-1.056593,0.327425,-0.162481
1171,21.840000,0.477131,1.877545,-1.075910,-0.150352,1.025732,-2.418311,0.291192,1.431480,-1.189387,-0.090290,1.442944,-0.979369,0.404990,-1.018512,0.354433,-0.100863
1172,21.860000,0.489758,1.896816,-1.065443,-0.149662,1.056766,-2.415849,0.273833,1.452947,-1.183562,-0.103781,1.468199,-0.974383,0.514580,-0.950229,0.423811,0.010608
1173,21.880000,0.475235,1.883747,-1.146317,-0.124083,1.067821,-2.399213,0.253959,1.446204,-1.110905,-0.137528,1.440204,-0.932092,0.456126,-0.984229,0.347425,-0.017018
1174,21.900000,0.461423,1.894158,-1.149442,-0.126328,1.098938,-2.411095,0.253671,1.474187,-1.108522,-0.118610,1.476462,-0.898968,0.546793,-0.963140,0.377595,0.015197
1175,21.920000,0.443060,1.899703,-1.171322,-0.123277,1.105536,-2.426817,0.226717,1.475886,-1.104865,-0.118957,1.445431,-0.867611,0.553552,-0.987911,0.355410,-0.005819
1176,21.940000,0.429778,1.905005,-1.176513,-0.105821,1.124142,-2.413555,0.218078,1.478505,-1.088460,-0.118521,1.440154,-0.830133,0.548142,-1.022001,0.311396,-0.059698
1177,21.960000,0.429522,1.901141,-1.167235,-0.104594,1.117360,-2.387861,0.187382,1.459164,-1.094750,-0.107417,1.427320,-0.809597,0.458144,-1.086351,0.242290,-0.136230
1178,21.980000,0.463209,1.890587,-1.154778,-0.114631,1.106177,-2.365015,0.150979,1.432449,-1.156338,-0.071126,1.406350,-0.803288,0.459528,-1.115851,0.252321,-0.184330
1179,22.000000,0.509089,1.878554,-1.141179,-0.121974,1.098149,-2.365192,0.094395,1.425335,-1.177476,-0.046919,1.388260,-0.815308,0.423197,-1.128593,0.248066,-0.201246
1180,22.020000,0.519629,1.851818,-1.149761,-0.110526,1.077371,-2.360412,0.031821,1.386499,-1.219439,-0.024901,1.325047,-0.830438,0.311940,-1.223400,0.161964,-0.293417
1181,22.040000,0.584766,1.847742,-1.100607,-0.129392,1.067664,-2.330104,0.000959,1.370744,-1.239302,0.009415,1.319756,-0.854096,0.242361,-1.248237,0.147763,-0.335371
1182,22.060000,0.637564,1.842091,-1.024039,-0.178037,1.066193,-2.379117,-0.047908,1.365707,-1.320309,0.042086,1.305779,-0.883859,0.320015,-1.192070,0.226738,-0.290280
1183,22.080000,0.613334,1.831390,-1.015918,-0.161780,1.059626,-2.443470,-0.093027,1.354154,-1.322210,0.060413,1.264515,-0.915092,0.289447,-1.225500,0.234828,-0.338245
1184,22.100000,0.617319,1.817051,-1.016596,-0.150880,1.051797,-2.455492,-0.122077,1.334950,-1.316674,0.062568,1.243602,-0.912025,0.221338,-1.269629,0.200793,-0.400678
1185,22.120000,0.630209,1.814800,-0.982633,-0.158723,1.044733,-2.479410,-0.144315,1.321444,-1.319136,0.076561,1.222661,-0.937788,0.174166,-1.318482,0.183104,-0.451866
1186,22.140000,0.685827,1.829451,-0.917072,-0.184468,1.044904,-2.496792,-0.151340,1.323620,-1.333865,0.071626,1.230974,-0.989666,0.204345,-1.298470,0.217469,-0.408372
1187,22.160000,0.725197,1.808994,-0.947941,-0.181877,1.037921,-2.498673,-0.194106,1.310297,-1.330105,0.062976,1.193024,-1.002946,0.167745,-1.339453,0.173426,-0.438268
1188,22.180000,0.788800,1.816237,-0.918774,-0.199532,1.049324,-2.512761,-0.199285,1.331741,-1.368568,0.060053,1.225540,-1.011251,0.264742,-1.299036,0.250437,-0.370545
1189,22.200000,0.778841,1.817791,-0.932030,-0.213189,1.051053,-2.600116,-0.205923,1.344522,-1.354443,0.041075,1.206039,-1.017488,0.312579,-1.314851,0.268513,-0.395725
1190,22.220000,0.748216,1.826311,-0.938439,-0.200291,1.063041,-2.629054,-0.163640,1.363836,-1.308110,-0.000688,1.221118,-0.999915,0.378351,-1.310906,0.317223,-0.412926
1191,22.240000,0.727638,1.820942,-0.968745,-0.180290,1.069477,-2.663319,-0.196754,1.366453,-1.241386,-0.032606,1.194266,-0.992416,0.345599,-1.362314,0.283019,-0.436753
1192,22.260000,0.760263,1.846549,-0.912204,-0.187103,1.082025,-2.628632,-0.180100,1.377345,-1.181798,-0.058957,1.197313,-0.983393,0.381343,-1.353927,0.261312,-0.415487
1193,22.280000,0.763049,1.867993,-0.862900,-0.188375,1.071296,-2.639596,-0.174837,1.382584,-1.158246,-0.058706,1.179572,-0.954109,0.435772,-1.370792,0.259937,-0.438103
1194,22.300000,0.751207,1.881632,-0.845097,-0.172241,1.062356,-2.625527,-0.189075,1.375373,-1.112366,-0.062630,1.149271,-0.924123,0.408048,-1.412973,0.205271,-0.486511
1195,22.320000,0.802902,1.893476,-0.820764,-0.190042,1.054884,-2.621387,-0.195818,1.380911,-1.131684,-0.038065,1.153900,-0.924882,0.471256,-1.387509,0.210425,-0.487747
1196,22.340000,0.806113,1.885507,-0.840209,-0.178347,1.056695,-2.625333,-0.222122,1.366405,-1.140077,-0.054949,1.119507,-0.917073,0.467607,-1.416940,0.166202,-0.525380
1197,22.360000,0.829926,1.890089,-0.822652,-0.175801,1.067256,-2.642395,-0.235621,1.379658,-1.142122,-0.041183,1.129550,-0.895393,0.527792,-1.394985,0.214247,-0.535014
1198,22.380000,0.875009,1.885862,-0.846644,-0.190381,1.061904,-2.673280,-0.266751,1.389044,-1.192393,-0.034044,1.137900,-0.903939,0.596215,-1.355961,0.294047,-0.510330
1199,22.400000,0.879540,1.881001,-0.857648,-0.180218,1.072538,-2.693204,-0.278114,1.393954,-1.171639,-0.052743,1.114221,-0.907633,0.589111,-1.386007,0.300020,-0.537296
1200,22.420000,0.892549,1.890112,-0.838389,-0.180148,1.088872,-2.741912,-0.281039,1.414354,-1.161877,-0.062325,1.123624,-0.896499,0.677766,-1.379923,0.366634,-0.549325
1201,22.440000,0.908672,1.900447,-0.844458,-0.183107,1.095014,-2.785323,-0.290110,1.429988,-1.143091,-0.090699,1.126065,-0.893399,0.758454,-1.363096,0.423371,-0.534449
1202,22.460000,0.927050,1.905776,-0.847975,-0.178128,1.118769,-2.813659,-0.300204,1.457868,-1.102062,-0.112229,1.126335,-0.898142,0.836241,-1.365545,0.456069,-0.509891
1203,22.480000,0.936227,1.921289,-0.858010,-0.164049,1.132651,-2.845045,-0.306689,1.469289,-1.027303,-0.168734,1.112556,-0.908818,0.830767,-1.405792,0.404299,-0.527846
1204,22.500000,0.981161,1.934134,-0.817953,-0.183880,1.156083,-2.871422,-0.300247,1.506766,-1.003723,-0.196178,1.143204,-0.895259,0.937776,-1.366568,0.452728,-0.457898
1205,22.520000,0.952188,1.956880,-0.807019,-0.174353,1.154035,-2.919856,-0.300326,1.519784,-0.918287,-0.254405,1.118561,-0.910732,0.940527,-1.396313,0.407553,-0.451154
1206,22.540000,0.995905,1.963698,-0.796812,-0.186220,1.175594,-2.905457,-0.305366,1.525247,-0.867740,-0.270322,1.122143,-0.926765,0.919211,-1.419703,0.332130,-0.446801
1207,22.560000,1.017931,1.982853,-0.746566,-0.215401,1.170567,-2.933394,-0.306893,1.527308,-0.860845,-0.296498,1.142387,-0.933199,0.963659,-1.381392,0.357063,-0.401173
1208,22.580000,0.993664,1.991318,-0.711669,-0.200452,1.165411,-2.931809,-0.312426,1.517232,-0.873803,-0.279163,1.118086,-0.939095,0.966581,-1.390191,0.373855,-0.414458
1209,22.600000,0.986567,2.006775,-0.670676,-0.199819,1.171483,-2.935170,-0.308341,1.521214,-0.880679,-0.258590,1.118707,-0.929827,1.004177,-1.377562,0.425461,-0.430274
1210,22.620000,0.975404,2.009429,-0.665174,-0.196099,1.170044,-2.943940,-0.317400,1.516188,-0.905682,-0.234861,1.103951,-0.928640,1.032461,-1.370005,0.470495,-0.450425
1211,22.640000,0.998767,2.011199,-0.657779,-0.203632,1.178896,-2.962862,-0.333389,1.518229,-0.922171,-0.225903,1.101423,-0.934010,1.059692,-1.354874,0.491835,-0.454774
1212,22.660000,0.976529,2.007097,-0.674396,-0.177320,1.188302,-2.945131,-0.344664,1.509764,-0.921998,-0.221089,1.098038,-0.925161,1.009676,-1.361220,0.496872,-0.469109
1213,22.680000,0.995065,2.008730,-0.674211,-0.166930,1.199764,-2.931789,-0.359788,1.516957,-0.936275,-0.183941,1.096739,-0.918528,1.002377,-1.353736,0.539793,-0.444428
1214,22.700000,1.037423,2.008995,-0.688625,-0.173326,1.200575,-2.940594,-0.382084,1.517796,-0.970746,-0.153743,1.098365,-0.946319,1.013604,-1.326073,0.565903,-0.389699
1215,22.720000,1.023807,1.992233,-0.718495,-0.153625,1.212266,-2.965609,-0.412831,1.518413,-0.965702,-0.146424,1.075348,-0.940152,1.009636,-1.330460,0.559624,-0.386749
1216,22.740000,1.041557,2.000659,-0.698930,-0.149790,1.214377,-3.007971,-0.420330,1.541594,-1.012676,-0.119390,1.076950,-0.952847,1.087299,-1.331574,0.606184,-0.393982
1217,22.760000,1.002518,1.998330,-0.708869,-0.115676,1.217727,-3.021555,-0.436169,1.531617,-0.977714,-0.113043,1.060469,-0.963932,1.010873,-1.398482,0.586926,-0.451556
1218,22.780000,1.046232,1.998214,-0.677233,-0.121104,1.217443,-2.987896,-0.449433,1.523692,-0.962159,-0.093076,1.061838,-0.978024,0.968708,-1.399859,0.577476,-0.419251
1219,22.800000,1.122367,1.999507,-0.654635,-0.145636,1.203896,-2.963495,-0.460195,1.520353,-0.995235,-0.075395,1.060690,-1.002434,0.977009,-1.351141,0.580649,-0.347079
1220,22.820000,1.179056,1.995812,-0.627810,-0.179392,1.186357,-2.968599,-0.474068,1.516874,-1.030177,-0.057253,1.053573,-1.008641,1.029986,-1.314458,0.630853,-0.329858
1221,22.840000,1.192167,2.009217,-0.581758,-0.186756,1.171541,-2.989172,-0.445722,1.532138,-1.067266,-0.029101,1.059085,-1.019120,1.086263,-1.293360,0.731492,-0.343513
1222,22.860000,1.189305,2.016485,-0.558461,-0.193525,1.176776,-3.036578,-0.424058,1.554950,-1.083211,-0.027047,1.056404,-1.004272,1.226798,-1.264311,0.869098,-0.362977
1223,22.880000,1.164939,2.026992,-0.561394,-0.171230,1.187482,-3.085477,-0.415401,1.582992,-1.032311,-0.073602,1.049845,-1.028376,1.264242,-1.293507,0.888439,-0.413480
1224,22.900000,1.185985,2.021738,-0.600334,-0.153939,1.200637,-3.103432,-0.421495,1.591059,-0.988817,-0.125548,1.053149,-1.035745,1.264757,-1.314074,0.840634,-0.416232
1225,22.920000,1.199249,2.030877,-0.597239,-0.152602,1.218463,-3.117665,-0.430766,1.601145,-0.920036,-0.184007,1.049569,-1.068919,1.214929,-1.332187,0.741277,-0.391735
1226,22.940000,1.218453,2.037681,-0.563372,-0.163006,1.219687,-3.103607,-0.426852,1.600005,-0.878506,-0.202516,1.049153,-1.093565,1.196784,-1.324291,0.681823,-0.349077
1227,22.960000,1.195634,2.054857,-0.553145,-0.162079,1.217548,-3.103075,-0.418417,1.598844,-0.868748,-0.198365,1.040105,-1.065720,1.228025,-1.330888,0.687819,-0.356865
